,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,98,Accelerometer,1.7981004,9.359220500000001,1.0822121999999998,1550747135148
1,98,Accelerometer,1.7981004,9.359220500000001,1.0822121999999998,1550747135150
2,98,Accelerometer,-1.1947431999999998,1.908237,0.52913475,1550747135152
3,98,Accelerometer,0.42378664,6.026389599999999,0.9217958,1550747135154
4,98,Accelerometer,0.88109314,7.125362,1.0319325000000001,1550747135156
5,98,Accelerometer,1.3671309,8.365596,1.175589,1550747135159
6,98,Accelerometer,1.56825,8.906702000000001,1.2976969999999999,1550747135161
7,98,Accelerometer,1.6281068,9.067119,1.3360053,1550747135162
8,98,Accelerometer,1.6855695,9.213169,1.3527653,1550747135164
9,98,Accelerometer,1.7095122,9.268238,1.359948,1550747135166
10,98,Accelerometer,1.7310607,9.311335,1.3479767,1550747135168
11,98,Accelerometer,1.7645805,9.323306,1.3312168,1550747135170
12,98,Accelerometer,1.7669748,9.332883,1.3048798000000001,1550747135172
13,98,Accelerometer,1.7837347,9.347249,1.2450229,1550747135174
14,98,Accelerometer,1.7933118000000001,9.366403,1.211503,1550747135177
15,98,Accelerometer,1.7981004,9.356826,1.1947431999999998,1550747135179
16,98,Accelerometer,1.7813405,9.354432000000001,1.1731946000000002,1550747135180
17,98,Accelerometer,1.7669748,9.361614,1.1708003,1550747135182
18,98,Accelerometer,1.7550035,9.361614,1.1803774999999999,1550747135184
19,98,Accelerometer,1.7621863000000002,9.359220500000001,1.185166,1550747135186
20,98,Accelerometer,1.7621863000000002,9.344854,1.1971374,1550747135188
21,98,Accelerometer,1.7885233,9.366403,1.2330515,1550747135190
22,98,Accelerometer,1.7981004,9.371192,1.23784,1550747135193
23,98,Accelerometer,1.7957061999999997,9.371192,1.2426286,1550747135194
24,98,Accelerometer,1.7981004,9.37598,1.2330515,1550747135196
25,98,Accelerometer,1.786129,9.3831625,1.2210802,1550747135198
26,98,Accelerometer,1.7933118000000001,9.380769,1.2282629999999999,1550747135200
27,98,Accelerometer,1.7741576000000001,9.3831625,1.2162915,1550747135202
28,98,Accelerometer,1.7645805,9.371192,1.211503,1550747135204
29,98,Accelerometer,1.7789462,9.368797,1.211503,1550747135206
30,98,Accelerometer,1.7765520000000001,9.359220500000001,1.201926,1550747135209
31,98,Accelerometer,1.7765520000000001,9.366403,1.2091087999999999,1550747135211
32,98,Accelerometer,1.7645805,9.371192,1.2186858999999999,1550747135212
33,98,Accelerometer,1.7789462,9.371192,1.2067145000000001,1550747135214
