,Unnamed: 0,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,0,246,Gyroscope,0.005969986,-0.0047519207,-0.010501385,1553833758681
1,1,246,Gyroscope,0.018798158,-0.0071953814,0.0023267858,1553833758683
2,2,246,Gyroscope,0.017576426000000003,-0.008417113,-0.00011667526000000002,1553833758685
3,3,246,Gyroscope,0.005969986,0.0038001926,-0.0025601364000000003,1553833758687
4,4,246,Gyroscope,-0.016021162,-0.000475864,-0.005003597,1553833758689
5,5,246,Gyroscope,-0.016632028,-0.0041410555,-0.004392732,1553833758691
6,6,246,Gyroscope,-0.016021162,-0.0010867293,-0.005614462299999999,1553833758693
7,7,246,Gyroscope,-0.008079915,0.00013500122,-0.001949271,1553833758695
8,8,246,Gyroscope,-0.009301646,-0.0035301903000000004,0.0017159204,1553833758697
9,9,246,Gyroscope,-0.028849334,0.002578462,0.00049418997,1553833758699
10,10,246,Gyroscope,-0.019686354,-0.0010867293,-0.00072754046,1553833758702
11,11,246,Gyroscope,-0.025184141,0.0007458664999999999,0.00049418997,1553833758704
12,12,246,Gyroscope,-0.019075488999999998,-0.0010867293,-0.00072754046,1553833758706
13,13,246,Gyroscope,-0.019075488999999998,-0.000475864,0.0011050552,1553833758707
14,14,246,Gyroscope,-0.014799433,-0.0023084597,0.0066028423999999995,1553833758710
15,15,246,Gyroscope,-0.02029722,0.00013500122,0.007824573000000001,1553833758711
16,16,246,Gyroscope,-0.020908086,0.0007458664999999999,0.0053811119999999995,1553833758713
17,17,246,Gyroscope,-0.0099125095,-0.0059736515000000006,0.0066028423999999995,1553833758715
18,18,246,Gyroscope,-0.008079915,-0.000475864,0.0066028423999999995,1553833758717
19,19,246,Gyroscope,-0.012355971,0.002578462,0.0041593815999999995,1553833758719
20,20,246,Gyroscope,-0.010523375,-0.005362786,0.0053811119999999995,1553833758722
21,21,246,Gyroscope,-0.0038038578,-0.0041410555,0.0066028423999999995,1553833758724
22,22,246,Gyroscope,0.00047219885,-0.0035301903000000004,0.013933226000000002,1553833758725
23,23,246,Gyroscope,0.005359120699999999,-0.0029193251,0.01454409,1553833758727
24,24,246,Gyroscope,0.005359120699999999,-0.0023084597,0.012711493999999999,1553833758729
25,25,246,Gyroscope,0.01696556,-0.0029193251,0.016987551,1553833758732
26,26,246,Gyroscope,0.004748256,-0.000475864,0.020041877,1553833758734
27,27,246,Gyroscope,0.0114677735,-0.005362786,0.017598416999999998,1553833758736
28,28,246,Gyroscope,0.009024312,-0.0065845167,0.017598416999999998,1553833758737
