,Unnamed: 0,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,0,484,Accelerometer,0.9720755999999999,-0.028731298,8.854028999999999,1567458452733
1,1,484,Accelerometer,0.9720755999999999,-0.028731298,8.854028999999999,1567458452735
2,2,484,Accelerometer,0.9720755999999999,-0.028731298,8.854028999999999,1567458452737
3,3,484,Accelerometer,0.9720755999999999,-0.028731298,8.854028999999999,1567458452739
4,4,484,Accelerometer,0.8643332,-0.90503585,8.399116000000001,1567458452741
5,5,484,Accelerometer,1.1540405,-0.76616794,9.268238,1567458452743
6,6,484,Accelerometer,1.1947431999999998,-0.69194543,9.536397000000001,1567458452745
7,7,484,Accelerometer,1.2330515,-0.6751855,9.828498,1567458452747
8,8,484,Accelerometer,1.211503,-0.64166564,9.996098,1567458452749
9,9,484,Accelerometer,1.1708003,-0.6296943,10.060742,1567458452751
10,10,484,Accelerometer,1.0439038,-0.57462597,10.161303,1567458452753
11,11,484,Accelerometer,1.0032011,-0.5865973000000001,10.168485,1567458452755
12,12,484,Accelerometer,0.9624985,-0.52913475,10.168485,1567458452757
13,13,484,Accelerometer,0.87151605,-0.50998056,10.115811,1567458452759
14,14,484,Accelerometer,0.7781393,-0.4956149,10.082292,1567458452761
15,15,484,Accelerometer,0.749408,-0.47406640000000005,10.084685,1567458452763
16,16,484,Accelerometer,0.67279124,-0.43815228,10.091868,1567458452765
17,17,484,Accelerometer,0.6440599,-0.4189981,10.091868,1567458452767
18,18,484,Accelerometer,0.59378016,-0.37590113,10.108628,1567458452769
19,19,484,Accelerometer,0.52674043,-0.3328042,10.111023,1567458452771
20,20,484,Accelerometer,0.50758624,-0.29210153,10.096657,1567458452773
21,21,484,Accelerometer,0.49800915,-0.26337022,10.089474000000001,1567458452775
22,22,484,Accelerometer,0.5147691,-0.23463893,10.053560000000001,1567458452777
23,23,484,Accelerometer,0.5219519,-0.20830189999999998,10.017646000000001,1567458452779
24,24,484,Accelerometer,0.54350036,-0.17238778,9.967366,1567458452781
25,25,484,Accelerometer,0.56744313,-0.15802214,9.931452,1567458452783
26,26,484,Accelerometer,0.6081458000000001,-0.14605077,9.862017999999999,1567458452785
27,27,484,Accelerometer,0.64166564,-0.12210801,9.821315,1567458452787
28,28,484,Accelerometer,0.67279124,-0.12450229,9.778217999999999,1567458452789
29,29,484,Accelerometer,0.7326481,-0.11492519,9.725544000000001,1567458452791
30,30,484,Accelerometer,0.7853220999999999,-0.10055954,9.672871,1567458452793
31,31,484,Accelerometer,0.8140534,-0.10055954,9.636956,1567458452795
32,32,484,Accelerometer,0.8739103000000001,-0.076616794,9.557945,1567458452797
33,33,484,Accelerometer,0.91461295,-0.05985687,9.519637,1567458452799
34,34,484,Accelerometer,0.94573855,-0.052674048,9.45978,1567458452801
35,35,484,Accelerometer,0.9864412,-0.045491222000000005,9.371192,1567458452803
36,36,484,Accelerometer,1.0079896000000002,-0.026337024,9.335278,1567458452805
37,37,484,Accelerometer,1.0510867,0.009577099,9.284998,1567458452807
38,38,484,Accelerometer,1.0774237,0.04070267,9.273026,1567458452809
39,39,484,Accelerometer,1.0965778999999998,0.08140534,9.27542,1567458452811
40,40,484,Accelerometer,1.1612233,0.083799616,9.225141,1567458452813
41,41,484,Accelerometer,1.175589,0.11492519,9.205987,1567458452815
42,42,484,Accelerometer,1.2067145000000001,0.13168511,9.177256,1567458452817
43,43,484,Accelerometer,1.2498114,0.16759923,9.107821000000001,1567458452819
44,44,484,Accelerometer,1.2737542,0.18914771,9.064724,1567458452821
45,45,484,Accelerometer,1.3024855,0.22506183,8.964165,1567458452823
46,46,484,Accelerometer,1.324034,0.25618739999999995,8.904308,1567458452825
47,47,484,Accelerometer,1.3120626,0.29449580000000003,8.877971,1567458452827
48,48,484,Accelerometer,1.3527653,0.28491869999999997,8.861211,1567458452829
49,49,484,Accelerometer,1.3838909,0.33759275,8.854028999999999,1567458452831
50,50,484,Accelerometer,1.3862851,0.3423813,8.875577,1567458452833
51,51,484,Accelerometer,1.4269878,0.38068968,8.91628,1567458452835
52,52,484,Accelerometer,1.4557191,0.39744959999999996,8.925857,1567458452837
53,53,484,Accelerometer,1.4820561,0.43096948,8.980925,1567458452839
54,54,484,Accelerometer,1.5179702,0.44054657,9.028810499999999,1567458452841
55,55,484,Accelerometer,1.5227587,0.45251793,9.035994,1567458452843
56,56,484,Accelerometer,1.5179702,0.4932206,9.0838785,1567458452845
57,57,484,Accelerometer,1.5395187,0.49800915,9.134158,1567458452847
58,58,484,Accelerometer,1.5419129999999999,0.49800915,9.177256,1567458452849
59,59,484,Accelerometer,1.5419129999999999,0.5147691,9.215564,1567458452851
60,60,484,Accelerometer,1.5610671999999999,0.50998056,9.261055,1567458452853
61,61,484,Accelerometer,1.56825,0.505192,9.26345,1567458452855
62,62,484,Accelerometer,1.5754328000000002,0.48364350000000006,9.265842999999998,1567458452857
63,63,484,Accelerometer,1.5586729,0.4764607,9.270632,1567458452859
64,64,484,Accelerometer,1.5658557,0.48843205,9.273026,1567458452861
65,65,484,Accelerometer,1.5706443,0.45970076,9.25866,1567458452863
66,66,484,Accelerometer,1.5754328000000002,0.43096948,9.2419,1567458452865
67,67,484,Accelerometer,1.5754328000000002,0.409421,9.232324,1567458452867
68,68,484,Accelerometer,1.5826156,0.37590113,9.2419,1567458452869
69,69,484,Accelerometer,1.5921928,0.37350687,9.249083500000001,1567458452871
70,70,484,Accelerometer,1.56825,0.3519584,9.284998,1567458452873
71,71,484,Accelerometer,1.56825,0.3519584,9.284998,1567458452875
72,72,484,Accelerometer,1.5443072,0.3519584,9.282603,1567458452878
73,73,484,Accelerometer,1.515576,0.31604427,9.284998,1567458452879
74,74,484,Accelerometer,1.4940275,0.31604427,9.284998,1567458452881
75,75,484,Accelerometer,1.4652961000000002,0.29689008,9.318518,1567458452883
76,76,484,Accelerometer,1.4365649,0.27294734,9.323306,1567458452885
77,77,484,Accelerometer,1.4174107,0.25379312,9.352037,1567458452887
78,78,484,Accelerometer,1.3862851,0.25379312,9.387952,1567458452889
79,79,484,Accelerometer,1.3647367,0.22745611,9.39274,1567458452891
80,80,484,Accelerometer,1.3455825000000001,0.20830189999999998,9.404712,1567458452893
81,81,484,Accelerometer,1.3216397,0.22027329,9.4095,1567458452895
82,82,484,Accelerometer,1.2953026,0.21309046,9.402317,1567458452897
83,83,484,Accelerometer,1.2474172,0.19393626,9.385557,1567458452899
84,84,484,Accelerometer,1.2234744,0.21069619,9.380769,1567458452901
85,85,484,Accelerometer,1.1803774999999999,0.23463893,9.366403,1567458452903
86,86,484,Accelerometer,1.1133378,0.23942748,9.371192,1567458452905
87,87,484,Accelerometer,1.0558752,0.25618739999999995,9.440625,1567458452907
88,88,484,Accelerometer,1.0151725,0.26097596,9.500483000000001,1567458452909
89,89,484,Accelerometer,0.9912298,0.28252444,9.620196,1567458452911
90,90,484,Accelerometer,0.9624985,0.29689008,9.680053,1567458452913
91,91,484,Accelerometer,0.92658436,0.30646718,9.792584,1567458452915
92,92,484,Accelerometer,0.87151605,0.3423813,9.895537,1567458452917
93,93,484,Accelerometer,0.86193895,0.36392978,9.955395,1567458452919
94,94,484,Accelerometer,0.8332075999999999,0.37590113,10.005674,1567458452921
95,95,484,Accelerometer,0.81644773,0.38068968,10.0200405,1567458452923
96,96,484,Accelerometer,0.818842,0.39744959999999996,10.017646000000001,1567458452925
97,97,484,Accelerometer,0.83081335,0.39505535,10.024828999999999,1567458452927
98,98,484,Accelerometer,0.8236305,0.41420954,10.022434,1567458452929
99,99,484,Accelerometer,0.87630457,0.44294083,10.0368,1567458452931
100,100,484,Accelerometer,0.9241901,0.44772938,10.060742,1567458452933
101,101,484,Accelerometer,0.9241901,0.44772938,10.060742,1567458452935
102,102,484,Accelerometer,0.9696813,0.43336374,10.1206,1567458452937
103,103,484,Accelerometer,1.0558752,0.44054657,10.185245,1567458452939
104,104,484,Accelerometer,1.0846065,0.42618093,10.249889999999999,1567458452941
105,105,484,Accelerometer,1.1516461,0.4070267,10.340873,1567458452943
106,106,484,Accelerometer,1.2330515,0.39266106,10.472558,1567458452946
107,107,484,Accelerometer,1.2665714,0.39505535,10.515655,1567458452947
108,108,484,Accelerometer,1.3695252,0.37111259,10.609032000000001,1567458452949
109,109,484,Accelerometer,1.4102278999999998,0.3615355,10.654523,1567458452951
110,110,484,Accelerometer,1.4868447,0.35674694,10.702409,1567458452953
111,111,484,Accelerometer,1.5347302,0.34477556,10.728745,1567458452955
112,112,484,Accelerometer,1.5490957,0.3423813,10.740717,1567458452957
113,113,484,Accelerometer,1.6233183,0.36632404,10.755082000000002,1567458452959
114,114,484,Accelerometer,1.6568381999999997,0.36871833,10.757477,1567458452961
115,115,484,Accelerometer,1.6759924,0.36632404,10.779025,1567458452964
116,116,484,Accelerometer,1.6975409,0.36632404,10.779025,1567458452965
117,117,484,Accelerometer,1.6951466,0.38308397,10.764660000000001,1567458452967
118,118,484,Accelerometer,1.6783867,0.42378664,10.735928999999999,1567458452969
