,Unnamed: 0,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,0,458,Accelerometer,-0.7853220999999999,2.9258040000000003,8.001666,1567457358878
1,1,458,Accelerometer,-0.7853220999999999,2.9258040000000003,8.001666,1567457358880
2,2,458,Accelerometer,-0.7853220999999999,2.9258040000000003,8.001666,1567457358882
3,3,458,Accelerometer,-2.6001825000000003,-0.90982443,3.9577362999999997,1567457358884
4,4,458,Accelerometer,-0.9433443000000001,0.9696813,6.790163499999999,1567457358887
5,5,458,Accelerometer,-0.43096948,1.4676905,7.563514,1567457358888
6,6,458,Accelerometer,0.30886146,2.1213273999999998,8.722342999999999,1567457358890
7,7,458,Accelerometer,0.44533512,2.2123098,8.901914,1567457358892
8,8,458,Accelerometer,0.56744313,2.248224,9.019233,1567457358894
9,9,458,Accelerometer,0.74222517,2.2673783,9.11261,1567457358896
10,10,458,Accelerometer,0.8092649000000001,2.2578009999999997,9.105427,1567457358898
11,11,458,Accelerometer,0.94573855,2.2170985,9.081485,1567457358900
12,12,458,Accelerometer,1.0199611,2.1931557999999995,8.992896,1567457358902
13,13,458,Accelerometer,1.063058,2.176396,8.952193,1567457358904
14,14,458,Accelerometer,1.1277034,2.142876,8.844451,1567457358906
15,15,458,Accelerometer,1.1444633,2.1093562,8.743892,1567457358908
16,16,458,Accelerometer,1.1396747999999999,2.0878077,8.712766,1567457358910
17,17,458,Accelerometer,1.1396747999999999,2.0542877,8.583475,1567457358912
18,18,458,Accelerometer,1.1037607,2.0279508,8.509253,1567457358915
19,19,458,Accelerometer,1.063058,2.030345,8.332075999999999,1567457358917
20,20,458,Accelerometer,1.0510867,2.0590763,8.298556,1567457358918
21,21,458,Accelerometer,1.0678465,2.1045675,8.229122,1567457358920
22,22,458,Accelerometer,1.0750294,2.2506182,8.068706500000001,1567457358922
23,23,458,Accelerometer,1.0702409,2.3368123,7.898712599999999,1567457358924
24,24,458,Accelerometer,1.0654523,2.3727264,7.8173075,1567457358926
25,25,458,Accelerometer,1.0750294,2.423006,7.6377369999999996,1567457358928
26,26,458,Accelerometer,1.1396747999999999,2.482863,7.472532000000001,1567457358930
27,27,458,Accelerometer,1.1396747999999999,2.5187771,7.3671837,1567457358932
28,28,458,Accelerometer,1.1516461,2.5570855,7.120572999999999,1567457358934
29,29,458,Accelerometer,1.1564348,2.5331428,7.0176196,1567457358936
30,30,458,Accelerometer,1.1540405,2.5235654999999997,6.811711999999999,1567457358938
31,31,458,Accelerometer,1.1564348,2.4972286,6.63693,1567457358941
32,32,458,Accelerometer,1.1468576000000001,2.4708917,6.5579184999999995,1567457358942
33,33,458,Accelerometer,1.1037607,2.4637089,6.4669360000000005,1567457358944
34,34,458,Accelerometer,1.0750294,2.47568,6.3544054,1567457358946
35,35,458,Accelerometer,1.0678465,2.4876516,6.3639827,1567457358948
36,36,458,Accelerometer,0.9984126,2.4684972999999997,6.344828,1567457358950
37,37,458,Accelerometer,0.9960183000000001,2.4445546,6.3591940000000005,1567457358952
38,38,458,Accelerometer,0.95531565,2.439766,6.4501762000000005,1567457358954
39,39,458,Accelerometer,0.9241901,2.430189,6.5483418,1567457358956
40,40,458,Accelerometer,0.85954463,2.3942747000000004,6.6177754,1567457358958
41,41,458,Accelerometer,0.7709564999999999,2.3272352,6.7063637,1567457358960
42,42,458,Accelerometer,0.6057515,2.2625897,6.8021345,1567457358962
43,43,458,Accelerometer,0.4956149,2.248224,6.828471700000001,1567457358965
44,44,458,Accelerometer,0.3423813,2.1644243999999997,6.864386,1567457358967
45,45,458,Accelerometer,0.16520496,2.1332988999999998,6.941003,1567457358968
46,46,458,Accelerometer,0.090982445,2.1237217999999998,7.0080423,1567457358970
47,47,458,Accelerometer,-0.016759925,2.0997790000000003,7.151699000000001,1567457358972
48,48,458,Accelerometer,-0.11971374,2.0902019,7.2594414,1567457358974
49,49,458,Accelerometer,-0.30886146,2.020768,7.5874567,1567457358976
50,50,458,Accelerometer,-0.31365,2.0016138999999997,7.7167478,1567457358978
51,51,458,Accelerometer,-0.29449580000000003,1.9944308999999998,7.843644,1567457358980
52,52,458,Accelerometer,-0.28252444,1.9345740000000002,8.080677,1567457358982
53,53,458,Accelerometer,-0.30886146,1.838803,8.269825,1567457358985
54,54,458,Accelerometer,-0.27534159999999996,1.7909175,8.370385,1567457358987
55,55,458,Accelerometer,-0.26097596,1.673598,8.473338,1567457358988
56,56,458,Accelerometer,-0.22027329,1.5897985000000001,8.480521000000001,1567457358990
57,57,458,Accelerometer,-0.098165266,1.4293821000000002,8.526012,1567457358992
58,58,458,Accelerometer,0.045491222000000005,1.2043202,8.616995,1567457358994
59,59,458,Accelerometer,0.083799616,1.1253091,8.640938,1567457358996
60,60,458,Accelerometer,0.27773590000000004,0.9313729,8.758257,1567457358998
61,61,458,Accelerometer,0.5147691,0.76616794,8.913885,1567457359000
62,62,458,Accelerometer,0.6081458000000001,0.69912827,9.002473,1567457359002
63,63,458,Accelerometer,0.7901106999999999,0.58420306,9.160496,1567457359004
64,64,458,Accelerometer,0.9577099,0.46209505,9.249083500000001,1567457359006
65,65,458,Accelerometer,1.036721,0.44054657,9.433442999999999,1567457359008
66,66,458,Accelerometer,1.2067145000000001,0.37111259,9.663293,1567457359011
67,67,458,Accelerometer,1.2785428,0.33759275,9.780613,1567457359013
68,68,458,Accelerometer,1.3958621999999998,0.31365,10.094261999999999,1567457359014
69,69,458,Accelerometer,1.5179702,0.3519584,10.352844000000001,1567457359016
70,70,458,Accelerometer,1.5754328000000002,0.41660379999999997,10.448615,1567457359018
71,71,458,Accelerometer,1.7454262999999999,0.5698373999999999,10.539597500000001,1567457359020
72,72,458,Accelerometer,1.924997,0.7541966,10.532414,1567457359022
73,73,458,Accelerometer,2.0087965,0.8667275,10.479741,1567457359024
74,74,458,Accelerometer,2.1811842999999995,1.0558752,10.319324499999999,1567457359026
75,75,458,Accelerometer,2.2314641,1.1564348,10.233130000000001,1567457359028
76,76,458,Accelerometer,2.3583608,1.3072741,10.022434,1567457359030
77,77,458,Accelerometer,2.4158232,1.4485363000000002,9.785401,1567457359033
78,78,458,Accelerometer,2.4158232,1.4629020000000001,9.684841,1567457359035
79,79,458,Accelerometer,2.482863,1.4605076000000001,9.373586,1567457359036
80,80,458,Accelerometer,2.4876516,1.4293821000000002,9.27542,1567457359038
81,81,458,Accelerometer,2.4613144,1.4150163999999998,9.191621000000001,1567457359040
82,82,458,Accelerometer,2.3894862999999997,1.4245936000000001,9.021627,1567457359042
83,83,458,Accelerometer,2.3032923,1.4245936000000001,8.966559,1567457359044
84,84,458,Accelerometer,2.1332988999999998,1.4629020000000001,8.854028999999999,1567457359046
85,85,458,Accelerometer,1.960911,1.5036045,8.770228,1567457359048
86,86,458,Accelerometer,1.8651401,1.498816,8.724737,1567457359050
87,87,458,Accelerometer,1.7789462,1.5419129999999999,8.662486,1567457359052
88,88,458,Accelerometer,1.7119064,1.5658557,8.590658,1567457359054
89,89,458,Accelerometer,1.6664151999999999,1.5874043,8.564321000000001,1567457359057
90,90,458,Accelerometer,1.7071179,1.5443072,8.55235,1567457359059
91,91,458,Accelerometer,1.7262721,1.5443072,8.511647,1567457359060
92,92,458,Accelerometer,1.7693691000000003,1.5131816999999999,8.415875999999999,1567457359062
93,93,458,Accelerometer,2.0423164000000003,1.3551594999999999,8.12138,1567457359064
94,94,458,Accelerometer,2.126116,1.3192455,7.9849067,1567457359066
95,95,458,Accelerometer,2.300898,1.2306572,7.927444,1567457359068
96,96,458,Accelerometer,2.4254005000000003,1.1157321000000002,7.941809700000001,1567457359070
97,97,458,Accelerometer,2.430189,1.1157321000000002,7.975329400000001,1567457359072
98,98,458,Accelerometer,2.5594797000000002,0.97446984,8.056735,1567457359074
99,99,458,Accelerometer,2.6552507999999997,0.8284190999999999,8.104619999999999,1567457359076
100,100,458,Accelerometer,2.6839821,0.7637736999999999,8.140533999999999,1567457359078
101,101,458,Accelerometer,2.8180614,0.56744313,8.109408,1567457359081
102,102,458,Accelerometer,2.8611584,0.49082634,8.107014999999999,1567457359083
103,103,458,Accelerometer,2.9042554,0.38547826,8.126168,1567457359084
104,104,458,Accelerometer,2.8970726000000004,0.27294734,8.102226,1567457359086
105,105,458,Accelerometer,2.9234095,0.19872479999999998,8.123775,1567457359088
106,106,458,Accelerometer,2.9138324,0.11971374,8.157294,1567457359090
107,107,458,Accelerometer,2.988055,-0.014365649,8.233911500000001,1567457359092
108,108,458,Accelerometer,3.014392,-0.09577099,8.269825,1567457359094
109,109,458,Accelerometer,3.1628369999999997,-0.41660379999999997,8.370385,1567457359096
110,110,458,Accelerometer,3.1628369999999997,-0.52913475,8.370385,1567457359098
111,111,458,Accelerometer,3.232271,-0.600963,8.406299,1567457359100
112,112,458,Accelerometer,3.2107224,-0.679974,8.554744,1567457359103
113,113,458,Accelerometer,3.1987512000000002,-0.6895511,8.645726,1567457359105
114,114,458,Accelerometer,3.0622776000000003,-0.6153286,8.837268,1567457359107
115,115,458,Accelerometer,2.8851009999999997,-0.45012367,9.14613,1567457359108
116,116,458,Accelerometer,2.7893302,-0.36871833,9.330489,1567457359110
117,117,458,Accelerometer,2.5618742,-0.18435916,9.665688000000001,1567457359112
118,118,458,Accelerometer,2.4086404,0.009577099,10.134965,1567457359114
119,119,458,Accelerometer,2.308081,0.09577099,10.355239,1567457359116
120,120,458,Accelerometer,2.1500587,0.32801566,10.783813,1567457359118
121,121,458,Accelerometer,2.1069617000000003,0.45251793,11.006480999999999,1567457359120
122,122,458,Accelerometer,1.9824595,0.7733508000000001,11.466182,1567457359122
123,123,458,Accelerometer,1.9106313000000001,1.0893950000000001,11.913912,1567457359124
124,124,458,Accelerometer,1.8340145,1.2474172,12.091087,1567457359127
125,125,458,Accelerometer,1.6903580000000002,1.4772675,12.289813,1567457359129
126,126,458,Accelerometer,1.5850098999999997,1.637684,12.328121000000001,1567457359131
127,127,458,Accelerometer,1.6041641000000002,1.6951466,12.344880999999999,1567457359132
128,128,458,Accelerometer,1.6975409,1.7262721,12.421497,1567457359134
129,129,458,Accelerometer,1.7454262999999999,1.7454262999999999,12.498114999999999,1567457359136
130,130,458,Gyroscope,-0.5036804,-0.4985876,-1.0473224,1567457359137
131,131,458,Gyroscope,-0.42976567,-0.51630265,-1.0473224,1567457359139
