,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,91,Accelerometer,2.3272352,9.052753,1.2833313,1550746669989
1,91,Accelerometer,2.3272352,9.052753,1.2833313,1550746669991
2,91,Accelerometer,2.3272352,9.052753,1.2833313,1550746669993
3,91,Accelerometer,2.3272352,9.052753,1.2833313,1550746669995
4,91,Accelerometer,1.4006507,9.064724,-0.21069619,1550746669998
5,91,Accelerometer,1.4006507,9.064724,-0.21069619,1550746670000
6,91,Accelerometer,1.5299416000000001,9.25866,-0.22266756,1550746670001
7,91,Accelerometer,1.5969813,9.373586,-0.19393626,1550746670003
8,91,Accelerometer,1.6999351000000003,9.462174000000001,-0.23463893,1550746670005
9,91,Accelerometer,1.8244373999999999,9.478933999999999,-0.20111908,1550746670007
10,91,Accelerometer,1.924997,9.452597,-0.098165266,1550746670010
11,91,Accelerometer,2.1452703,9.320911,0.20351335,1550746670012
12,91,Accelerometer,2.248224,9.282603,0.39026679999999997,1550746670014
13,91,Accelerometer,2.3990633,9.126975999999999,0.69673395,1550746670016
14,91,Accelerometer,2.5618742,9.004868,0.9888355,1550746670018
15,91,Accelerometer,2.6839821,8.9186735,1.132492,1550746670019
16,91,Accelerometer,2.7127132,8.875577,1.3383996,1550746670021
17,91,Accelerometer,2.6791935000000002,8.875577,1.4389591,1550746670023
18,91,Accelerometer,2.6337023,8.882759,1.4174107,1550746670025
19,91,Accelerometer,2.4804687999999997,8.968952999999999,1.2761483999999998,1550746670027
20,91,Accelerometer,2.3846977000000003,9.093455,1.1803774999999999,1550746670030
21,91,Accelerometer,2.176396,9.170073,0.91461295,1550746670032
22,91,Accelerometer,1.9920366000000003,9.301758,0.60335726,1550746670034
23,91,Accelerometer,1.9202085,9.337671,0.45491222,1550746670035
24,91,Accelerometer,1.8340145,9.4142885,0.1699935,1550746670037
25,91,Accelerometer,1.7885233,9.483723,-0.028731298,1550746670040
26,91,Accelerometer,1.7741576000000001,9.505271,-0.08858817,1550746670042
27,91,Accelerometer,1.7406378,9.524425500000001,-0.13886794,1550746670044
28,91,Accelerometer,1.7071179,9.560339,-0.19633053,1550746670046
29,91,Accelerometer,1.6831752,9.553157,-0.20590763,1550746670048
30,91,Accelerometer,1.6496553,9.593859,-0.21548474,1550746670049
31,91,Accelerometer,1.6496553,9.593859,-0.21548474,1550746670051
32,91,Accelerometer,1.6664151999999999,9.608225,-0.19393626,1550746670053
33,91,Accelerometer,1.6352897,9.591465,-0.1340794,1550746670055
34,91,Accelerometer,1.6305011999999999,9.58907,-0.102953814,1550746670057
35,91,Accelerometer,1.6544438999999997,9.550761999999999,-0.043096945,1550746670060
36,91,Accelerometer,1.7095122,9.534002000000001,0.09337672,1550746670062
37,91,Accelerometer,1.7430321,9.505271,0.17717634,1550746670064
38,91,Accelerometer,1.8004947,9.462174000000001,0.33759275,1550746670066
39,91,Accelerometer,1.8292258999999997,9.378374,0.42378664,1550746670068
40,91,Accelerometer,1.8866886000000003,9.352037,0.6105401,1550746670069
41,91,Accelerometer,1.9537282,9.313728999999999,0.7733508000000001,1550746670071
42,91,Accelerometer,1.9848539,9.296969,0.8284190999999999,1550746670073
43,91,Accelerometer,1.9992193999999999,9.265842999999998,0.9194015,1550746670075
44,91,Accelerometer,1.9824595,9.284998,0.9385556999999999,1550746670078
45,91,Accelerometer,1.9752767,9.287392,0.9217958,1550746670080
46,91,Accelerometer,1.9369683000000002,9.313728999999999,0.8475733,1550746670082
47,91,Accelerometer,1.8699286,9.344854,0.72546524,1550746670084
48,91,Accelerometer,1.8435916,9.359220500000001,0.6368771,1550746670085
