id,attr_time,attr_lat,attr_lng
3900,1532766819000,48.8696,2.31145
3901,1532766829000,48.8696,2.31139
3902,1532766839000,48.8695,2.31145
3903,1532766850000,48.8695,2.31147
3904,1532766859000,48.8695,2.31144
3905,1532766869000,48.8694,2.31123
3906,1532766879000,48.8694,2.31106
3907,1532766889000,48.8693,2.31102
3908,1532766899000,48.8692,2.31099
3909,1532766910000,48.8691,2.31105
3910,1532766919000,48.869,2.31108
3911,1532766929000,48.8689,2.31108
3912,1532766940000,48.8691,2.31127
3913,1532766950000,48.869,2.31115
3914,1532766960000,48.8689,2.31114
3915,1532766971000,48.869,2.31114
3916,1532766980000,48.869,2.31116
3917,1532766989000,48.8689,2.31115
3918,1532766999000,48.8689,2.31114
3919,1532767010000,48.869,2.31123
3920,1532767019000,48.8689,2.31135
3921,1532767029000,48.8689,2.31147
3922,1532767039000,48.8688,2.31163
3923,1532767049000,48.8687,2.31179
3924,1532767059000,48.8687,2.31194
3925,1532767069000,48.8686,2.31207
3926,1532767080000,48.8685,2.31222
3927,1532767090000,48.8685,2.31236
3928,1532767099000,48.8684,2.31253
3929,1532767110000,48.8684,2.31274
3930,1532767119000,48.8684,2.3129
3931,1532767129000,48.8684,2.31302
3932,1532767140000,48.8683,2.31299
3933,1532767149000,48.8684,2.313
3934,1532767159000,48.8684,2.31302
3935,1532767169000,48.8684,2.31301
3936,1532767180000,48.8683,2.31311
3937,1532767189000,48.8682,2.31321
3938,1532767200000,48.8681,2.31337
3939,1532767209000,48.868,2.31349
3940,1532767220000,48.8681,2.31358
3941,1532767229000,48.8681,2.31358
3942,1532767239000,48.8679,2.31339
3943,1532767249000,48.8678,2.31335
3944,1532767259000,48.8678,2.31335
3945,1532767269000,48.8676,2.31335
3946,1532767280000,48.8676,2.31341
3947,1532767289000,48.8675,2.31349
3948,1532767300000,48.8676,2.31356
3949,1532767310000,48.8675,2.31359
3950,1532767319000,48.8675,2.31362
3951,1532767330000,48.8676,2.31362
3952,1532767340000,48.8675,2.31364
3953,1532767350000,48.8676,2.31366
3954,1532767360000,48.8676,2.31366
3955,1532767370000,48.8675,2.31372
3956,1532767379000,48.8674,2.3138
3957,1532767389000,48.8673,2.31385
3958,1532767399000,48.8672,2.31385
3959,1532767410000,48.867,2.31382
3960,1532767420000,48.8671,2.31388
3961,1532767430000,48.8671,2.31385
3962,1532767439000,48.867,2.31385
3963,1532767450000,48.867,2.31385
3964,1532767459000,48.867,2.31384
3965,1532767469000,48.8669,2.31382
3966,1532767478000,48.8668,2.31382
3967,1532767489000,48.8666,2.31374
3968,1532767499000,48.8665,2.31372
3969,1532767509000,48.8665,2.31373
3970,1532767519000,48.8666,2.31374
3971,1532767529000,48.8666,2.31374
3972,1532767539000,48.8666,2.31373
3973,1532767549000,48.8666,2.31372
3974,1532767558000,48.8665,2.31373
3975,1532767569000,48.8664,2.31372
3976,1532767579000,48.8663,2.31371
3977,1532767590000,48.8663,2.31373
3978,1532767599000,48.8663,2.31376
3979,1532767610000,48.8663,2.31375
3980,1532767621000,48.8663,2.31375
3981,1532767630000,48.8663,2.31375
3982,1532767639000,48.8663,2.31374
3983,1532767649000,48.8663,2.31375
3984,1532767660000,48.8663,2.31373
3985,1532767669000,48.8663,2.3136
3986,1532767679000,48.8663,2.31356
3987,1532767690000,48.8664,2.31361
3988,1532767700000,48.8663,2.31362
3989,1532767709000,48.8661,2.31365
3990,1532767720000,48.8658,2.31335
3991,1532767730000,48.8658,2.31338
3992,1532767740000,48.8658,2.31345
