id,attr_time,attr_x,attr_y,attr_z
5519545,1532796833016,-0.751779,0.296881,10.0987
5519546,1532796833036,-0.861913,0.45011,10.0413
5519547,1532796833056,-0.775721,0.430956,9.73961
5519548,1532796833076,-0.751779,0.383072,9.95988
5519549,1532796833096,-0.794875,0.407014,9.91678
5519550,1532796833116,-0.871489,0.426168,9.99819
5519551,1532796833136,-0.775721,0.344765,9.86411
5519552,1532796833157,-0.761356,0.383072,9.9503
5519553,1532796833177,-0.881066,0.42138,9.98861
5519554,1532796833197,-0.837971,0.335188,9.89763
5519555,1532796833215,-0.761356,0.430956,9.84017
5519556,1532796833235,-0.775721,0.459687,9.83059
5519557,1532796833256,-0.785298,0.407014,9.91678
5519558,1532796833276,-0.890643,0.306458,10.0317
5519559,1532796833296,-0.842759,0.407014,10.1179
5519560,1532796833316,-0.713472,0.42138,9.63427
5519561,1532796833337,-0.78051,0.349553,9.94073
5519562,1532796833357,-0.837971,0.402226,10.1323
5519563,1532796833377,-0.80924,0.435745,9.76834
5519564,1532796833396,-0.737414,0.373495,9.95509
5519565,1532796833416,-0.842759,0.42138,9.88326
5519566,1532796833437,-0.837971,0.445322,9.88805
5519567,1532796833457,-0.737414,0.335188,9.95988
5519568,1532796833477,-0.756568,0.445322,9.90242
5519569,1532796833498,-0.833182,0.397437,9.98861
5519570,1532796833518,-0.842759,0.416591,9.89763
5519571,1532796833538,-0.766145,0.373495,9.89284
5519572,1532796833558,-0.852336,0.378284,9.88326
5519573,1532796833578,-0.828394,0.35913,9.95988
5519574,1532796833596,-0.746991,0.454898,9.94551
5519575,1532796833618,-0.761356,0.426168,9.85453
5519576,1532796833638,-0.790087,0.378284,9.92157
5519577,1532796833658,-0.818817,0.42138,9.97903
5519578,1532796833678,-0.775721,0.378284,9.87369
5519579,1532796833698,-0.761356,0.411803,9.93594
5519580,1532796833718,-0.770933,0.464475,9.91199
5519581,1532796833737,-0.790087,0.373495,9.91199
5519582,1532796833758,-0.814029,0.378284,9.94073
5519583,1532796833778,-0.818817,0.373495,9.88805
5519584,1532796833798,-0.78051,0.392649,9.96946
5519585,1532796833817,-0.742202,0.383072,9.94551
5519586,1532796833837,-0.732626,0.368707,9.83538
5519587,1532796833858,-0.799663,0.411803,9.94551
5519588,1532796833879,-0.837971,0.426168,9.84975
5519589,1532796833899,-0.78051,0.445322,9.95988
5519590,1532796833919,-0.804452,0.445322,9.95988
5519591,1532796833939,-0.80924,0.387861,9.93594
5519592,1532796833959,-0.799663,0.474052,9.91678
5519593,1532796833979,-0.78051,0.45011,9.92157
5519594,1532796833999,-0.814029,0.387861,9.95509
5519595,1532796834019,-0.78051,0.397437,9.92636
5519596,1532796834039,-0.761356,0.402226,9.94551
5519597,1532796834059,-0.770933,0.407014,9.88326
5519598,1532796834079,-0.814029,0.426168,9.93594
5519599,1532796834097,-0.80924,0.411803,9.94551
5519600,1532796834119,-0.785298,0.373495,9.88805
5519601,1532796834137,-0.78051,0.411803,9.96467
5519602,1532796834160,-0.814029,0.35913,9.97424
5519603,1532796834180,-0.814029,0.363919,9.88805
5519604,1532796834199,-0.790087,0.387861,9.96467
5519605,1532796834217,-0.775721,0.392649,9.91678
5519606,1532796834237,-0.790087,0.411803,9.93594
5519607,1532796834260,-0.828394,0.411803,9.91199
5519608,1532796834280,-0.80924,0.397437,9.93115
5519609,1532796834300,-0.799663,0.373495,9.88326
5519610,1532796834320,-0.80924,0.440533,9.92157
5519611,1532796834340,-0.799663,0.416591,9.87369
5519612,1532796834360,-0.794875,0.402226,9.94551
5519613,1532796834380,-0.761356,0.397437,9.91678
5519614,1532796834400,-0.756568,0.392649,9.90721
5519615,1532796834420,-0.799663,0.383072,9.94551
5519616,1532796834440,-0.775721,0.392649,9.85932
5519617,1532796834460,-0.794875,0.383072,9.95509
5519618,1532796834480,-0.799663,0.42138,9.93115
5519619,1532796834500,-0.78051,0.42138,9.87848
5519620,1532796834520,-0.80924,0.45011,9.95509
5519621,1532796834541,-0.814029,0.435745,9.85932
5519622,1532796834560,-0.818817,0.378284,9.92157
5519623,1532796834581,-0.818817,0.373495,9.88805
5519624,1532796834601,-0.775721,0.344765,9.91678
5519625,1532796834621,-0.775721,0.426168,9.88326
5519626,1532796834641,-0.80924,0.383072,9.89763
5519627,1532796834661,-0.78051,0.411803,9.95509
5519628,1532796834681,-0.766145,0.387861,9.9503
5519629,1532796834701,-0.770933,0.416591,9.92636
5519630,1532796834721,-0.804452,0.416591,9.89284
5519631,1532796834741,-0.766145,0.363919,9.97424
5519632,1532796834761,-0.78051,0.368707,9.90242
5519633,1532796834781,-0.775721,0.383072,9.87369
5519634,1532796834801,-0.799663,0.426168,9.89763
5519635,1532796834821,-0.78051,0.363919,9.92157
5519636,1532796834841,-0.78051,0.411803,9.87848
5519637,1532796834861,-0.785298,0.387861,9.91199
5519638,1532796834881,-0.766145,0.354342,9.90242
