id,attr_time,attr_x,attr_y,attr_z
4995346,1532762941011,4.22816,-1.16837,-7.8865
4995347,1532762941031,4.77883,-0.521936,-7.61356
4995348,1532762941051,4.63039,-0.972046,-8.57603
4995349,1532762941071,5.42526,-0.957681,-9.25598
4995350,1532762941091,4.67348,-0.617704,-9.17458
4995351,1532762941111,5.1619,-1.80044,-8.26478
4995352,1532762941131,4.82192,-0.68953,-8.52815
4995353,1532762941151,4.36224,-0.560243,-8.68616
4995354,1532762941173,4.78362,-0.799663,-9.36612
4995355,1532762941192,4.97036,-0.167594,-8.39407
4995356,1532762941211,4.78362,-0.521936,-8.17859
4995357,1532762941231,4.44364,-0.229843,-8.42759
4995358,1532762941251,4.51068,-1.22104,-8.28873
4995359,1532762941272,4.53941,-1.25935,-7.73327
4995360,1532762941291,4.45322,-1.91057,-7.85298
4995361,1532762941309,4.51546,-2.09732,-9.04529
4995362,1532762941330,4.43406,-1.61848,-8.41323
4995363,1532762941350,4.41491,-1.72383,-8.65743
4995364,1532762941372,4.44364,-1.13964,-8.53772
4995365,1532762941392,4.67348,-0.909797,-8.49463
4995366,1532762941412,4.73094,-1.61369,-7.99184
4995367,1532762941433,4.29999,-1.85311,-8.93516
4995368,1532762941453,5.0374,-0.335188,-8.81545
4995369,1532762941473,5.35822,-1.58975,-9.5385
4995370,1532762941493,4.6256,-0.794875,-9.03572
4995371,1532762941513,4.75967,-1.09176,-7.75242
4995372,1532762941531,5.50188,-0.325611,-8.94953
4995373,1532762941551,4.64475,-0.248997,-8.11155
4995374,1532762941569,5.15232,-0.215478,-8.86812
4995375,1532762941593,4.72137,-0.727837,-8.26478
4995376,1532762941613,4.73573,-1.05345,-8.4228
4995377,1532762941633,5.21936,-0.512359,-9.21289
4995378,1532762941653,4.8315,-0.938527,-9.73482
4995379,1532762941673,4.46758,-1.52271,-8.99741
4995380,1532762941693,3.92649,-0.981623,-8.42759
4995381,1532762941713,4.50589,-1.16837,-6.8139
4995382,1532762941732,4.77404,-1.49398,-8.15465
4995383,1532762941754,4.68306,-1.14443,-8.63349
4995384,1532762941774,4.93684,-0.632069,-8.96389
4995385,1532762941793,4.24253,-1.20189,-9.34218
4995386,1532762941813,4.74531,-0.818817,-7.37893
4995387,1532762941832,4.7501,-1.7765,-9.60075
4995388,1532762941852,4.8315,-0.847547,-8.61913
4995389,1532762941873,4.84586,-1.22583,-9.42837
4995390,1532762941893,4.87938,-0.435745,-7.96311
4995391,1532762941913,4.73094,-0.407014,-8.01579
4995392,1532762941933,4.71179,-0.68953,-8.79151
4995393,1532762941953,4.82671,-1.10612,-9.23683
4995394,1532762941973,4.82671,-0.876278,-8.70053
4995395,1532762941993,4.99909,-0.9912,-8.91122
4995396,1532762942013,4.68306,-0.584185,-8.6718
4995397,1532762942033,4.707,-1.0726,-8.51857
4995398,1532762942053,5.09486,-0.670377,-8.88728
