id,attr_time,attr_x,attr_y,attr_z
5188722,1532766819004,4.87459,-0.363919,-9.50977
5188723,1532766819024,5.44441,-0.339977,-8.81545
5188724,1532766819044,4.26168,1.11091,-9.23204
5188725,1532766819063,3.93607,-0.646435,-7.21134
5188726,1532766819084,3.74932,-2.22182,-8.37492
5188727,1532766819104,4.0893,-0.225055,-7.93438
5188728,1532766819124,4.67827,-0.766145,-8.28873
5188729,1532766819144,4.77404,-1.69509,-8.16902
5188730,1532766819164,3.8403,-0.464475,-9.8689
5188731,1532766819185,3.68228,-1.32639,-7.28795
5188732,1532766819205,5.85622,-0.253785,-10.0892
5188733,1532766819225,4.73573,1.50835,-9.51935
5188734,1532766819245,4.56335,-0.895431,-8.24563
5188735,1532766819265,3.67749,0.0143652,-7.87692
5188736,1532766819283,5.0374,-0.0430956,-6.52181
5188737,1532766819304,3.67749,-6.46913,-12.7946
5188738,1532766819325,4.18028,-0.627281,-7.83862
5188739,1532766819345,5.40132,0.0861913,-9.07881
5188740,1532766819365,5.85143,-1.70467,-6.42125
5188741,1532766819385,4.56814,-1.66636,-9.58638
5188742,1532766819405,3.81157,-0.268151,-8.71489
5188743,1532766819425,4.11803,0.21069,-7.04853
5188744,1532766819445,3.72538,-0.818817,-10.2185
5188745,1532766819465,3.4668,-0.766145,-6.8953
5188746,1532766819485,5.46357,-0.943315,-10.7308
5188747,1532766819505,4.46279,-0.756568,-8.2169
5188748,1532766819526,5.52103,-0.914585,-8.27915
5188749,1532766819546,4.5011,-1.42216,-10.003
5188750,1532766819566,3.00233,-1.76692,-7.97269
5188751,1532766819586,3.78763,-1.77171,-8.65264
5188752,1532766819606,4.2521,0.732626,-8.90643
5188753,1532766819627,5.3678,0.665588,-8.16423
5188754,1532766819646,5.0374,1.21625,-7.93917
5188755,1532766819666,4.26647,-1.83396,-8.67659
5188756,1532766819686,5.29119,-1.69509,-6.92882
5188757,1532766819706,5.09007,-1.89142,-6.88572
5188758,1532766819726,4.4197,0.742202,-8.80109
5188759,1532766819746,6.10521,-0.80924,-8.51857
5188760,1532766819766,4.3335,-0.761356,-6.97192
5188761,1532766819786,4.75488,-0.316035,-8.31746
5188762,1532766819806,5.88974,-0.272939,-9.22725
5188763,1532766819827,4.31435,-0.287304,-8.04452
5188764,1532766819846,4.79798,-0.114922,-10.1897
5188765,1532766819867,5.01346,0.603339,-8.97826
5188766,1532766819887,4.67348,1.24977,-9.38527
5188767,1532766819907,5.43484,0.35913,-8.08761
5188768,1532766819927,4.956,0.196325,-10.8314
5188769,1532766819947,4.65912,-0.641646,-8.95431
5188770,1532766819967,3.86424,0.110133,-6.74686
5188771,1532766819985,3.63919,-0.287304,-7.8051
5188772,1532766820007,5.50188,0.21069,-9.13148
5188773,1532766820027,6.37336,1.02472,-9.75398
5188774,1532766820047,4.96079,-0.0047884,-8.85376
5188775,1532766820067,4.84586,-1.86269,-9.10754
5188776,1532766820087,4.28083,-0.933739,-8.02058
5188777,1532766820107,3.83072,-1.58017,-6.83784
5188778,1532766820127,4.17549,-0.71826,-6.66067
5188779,1532766820145,4.81713,0.0,-8.79151
5188780,1532766820167,5.45878,0.608127,-9.47625
5188781,1532766820187,4.20901,0.387861,-7.04853
5188782,1532766820207,4.49631,0.339977,-8.64786
5188783,1532766820228,5.99029,-1.1157,-8.97347
5188784,1532766820248,5.41568,-0.23942,-9.89763
5188785,1532766820268,5.52582,0.770933,-9.49062
5188786,1532766820288,4.35266,2.00155,-9.06924
5188787,1532766820304,4.69264,-0.847547,-8.48505
5188788,1532766820326,3.96959,-0.0814029,-9.36133
5188789,1532766820345,4.88417,2.13563,-9.50498
5188790,1532766820368,5.83706,0.234632,-10.3908
5188791,1532766820389,5.79397,-0.47884,-9.79707
5188792,1532766820409,5.23372,-0.402226,-8.88728
5188793,1532766820429,4.81713,-0.234632,-8.4659
5188794,1532766820448,3.48117,-1.79086,-7.78116
5188795,1532766820469,5.41568,-1.403,-10.2185
5188796,1532766820489,4.25689,1.32639,-8.51857
5188797,1532766820509,4.38618,0.957681,-8.7532
5188798,1532766820529,5.37259,-0.244209,-9.06445
5188799,1532766820549,5.56891,0.679953,-11.746
5188800,1532766820569,4.76446,-0.608127,-7.74285
5188801,1532766820589,5.29597,0.9912,-8.18338
5188802,1532766820609,4.66869,-0.258574,-7.59441
5188803,1532766820629,5.09486,-0.35913,-10.3765
5188804,1532766820649,4.73094,1.02472,-10.7643
5188805,1532766820669,6.44519,1.82917,-10.0078
5188806,1532766820689,3.18429,-0.47884,-9.11712
5188807,1532766820709,3.67749,-1.37906,-8.05888
5188808,1532766820730,4.1276,-1.81002,-7.76679
5188809,1532766820750,6.75644,0.430956,-10.4435
5188810,1532766820770,3.83551,-1.66636,-6.86657
5188811,1532766820789,5.99508,0.220267,-10.7835
5188812,1532766820809,5.97593,1.25456,-9.51456
5188813,1532766820830,4.79319,3.31358,-8.26478
5188814,1532766820850,3.88818,-1.29287,-7.91523
5188815,1532766820869,5.17626,1.1157,-8.43717
5188816,1532766820889,3.12683,-1.22104,-8.06846
5188817,1532766820909,3.80678,-1.49877,-7.46512
5188818,1532766820930,5.43484,0.191536,-9.42837
5188819,1532766820950,3.64398,1.31202,-9.7013
5188820,1532766820971,4.02705,1.15879,-11.8082
5188821,1532766820988,2.90177,5.00388,-6.56011
5188822,1532766821010,5.05655,-0.316035,-5.79397
5188823,1532766821031,5.99987,-3.37582,-7.93438
5188824,1532766821050,4.55856,-1.13964,-9.91199
5188825,1532766821070,4.77404,1.74298,-10.7643
5188826,1532766821091,3.93607,0.646435,-8.53772
5188827,1532766821111,4.3335,-1.90578,-8.6287
5188828,1532766821131,5.77003,0.804452,-7.96311
5188829,1532766821151,5.96156,-1.78129,-8.96868
5188830,1532766821171,5.37738,-2.7246,-7.45554
5188831,1532766821191,3.62961,-1.72383,-8.27915
5188832,1532766821211,4.09887,-2.46603,-5.6168
5188833,1532766821231,3.00233,-2.11647,-7.03416
5188834,1532766821251,6.10521,-3.87861,-14.188
5188835,1532766821271,6.46434,-0.0287304,-8.94474
5188836,1532766821291,4.46279,1.09176,-6.13873
5188837,1532766821308,5.85143,0.023942,-8.64307
5188838,1532766821328,2.92093,-2.99754,-7.93438
5188839,1532766821351,7.18739,0.593762,-11.813
5188840,1532766821371,5.77481,1.36948,-10.5058
5188841,1532766821391,4.72615,-1.89621,-11.4826
5188842,1532766821411,6.26802,-1.21625,-8.03494
5188843,1532766821431,5.20021,-0.311246,-7.42202
5188844,1532766821451,4.28562,-1.31681,-7.7237
5188845,1532766821472,4.82192,-0.21069,-6.51702
5188846,1532766821491,6.2345,-0.339977,-9.39964
5188847,1532766821512,3.33273,-0.100556,-7.37893
5188848,1532766821532,6.22971,-0.134075,-14.2072
5188849,1532766821552,4.73094,0.866701,-10.4004
5188850,1532766821572,3.4285,1.60412,-8.96868
5188851,1532766821592,3.90255,1.19231,-8.03015
5188852,1532766821612,4.3766,1.24977,-7.70454
5188853,1532766821632,4.68785,-2.3128,-9.1267
5188854,1532766821652,3.60567,-0.828394,-6.59842
5188855,1532766821671,4.51546,-3.32794,-10.0317
5188856,1532766821692,5.97114,1.53708,-11.4587
5188857,1532766821712,6.03818,0.68953,-6.35421
5188858,1532766821732,5.67426,0.445322,-9.39964
5188859,1532766821752,3.96959,-0.402226,-8.2983
5188860,1532766821772,5.31513,-0.603339,-9.35654
5188861,1532766821792,5.46357,-3.51469,-9.15543
5188862,1532766821812,5.60722,-0.550666,-9.90721
5188863,1532766821832,4.44364,-0.636858,-6.47392
5188864,1532766821852,3.05021,-0.909797,-7.15866
5188865,1532766821873,4.02226,-0.344765,-8.58082
5188866,1532766821893,6.87615,2.28886,-11.5161
5188867,1532766821913,5.34386,1.46525,-8.18338
5188868,1532766821933,4.19464,-0.550666,-8.2983
5188869,1532766821950,4.41012,-0.550666,-8.33182
5188870,1532766821973,4.67348,0.378284,-8.43238
5188871,1532766821991,4.19943,1.13006,-12.0141
5188872,1532766822013,5.53061,-0.248997,-10.7548
5188873,1532766822032,3.81157,-0.349553,-6.92403
5188874,1532766822052,5.06613,-0.694318,-7.80989
5188875,1532766822073,4.44843,-1.94409,-10.0317
5188876,1532766822093,4.73573,-0.517148,-10.4148
5188877,1532766822112,3.60567,-1.04387,-9.59117
5188878,1532766822132,5.66468,-1.2402,-9.10754
5188879,1532766822152,4.43885,-0.3304,-12.0764
5188880,1532766822173,5.31034,-0.426168,-12.2392
5188881,1532766822194,4.92727,0.277727,-8.10677
