timestamp,sensorName,valueX,valueY,valueZ
1625532053667,Accelerometer,9.374207,-1.1506348,0.5196228
1625532053671,Accelerometer,9.438843,-1.0189514,0.4861145
1625532053675,Accelerometer,9.443634,-1.0381012,0.87397766
1625532053679,Accelerometer,9.398148,-1.0931702,1.1612701
1625532053683,Accelerometer,9.503479,-1.155426,1.0990295
1625532053687,Accelerometer,9.577713,-1.160202,0.93621826
1625532053691,Accelerometer,9.678268,-1.136261,0.7805939
1625532053695,Accelerometer,9.651932,-1.0668335,0.7422943
1625532053699,Accelerometer,9.580093,-1.0404968,0.7901764
1625532053703,Accelerometer,9.481934,-1.0644379,0.86439514
1625532053708,Accelerometer,9.450821,-1.0979614,0.8979187
1625532053712,Accelerometer,9.563339,-1.136261,0.8332672
1625532053715,Accelerometer,9.642349,-1.1530304,0.76623535
1625532053719,Accelerometer,9.656708,-1.1530304,0.7710266
1625532053723,Accelerometer,9.611221,-1.160202,0.7829895
1625532053727,Accelerometer,9.520248,-1.1673889,0.8213043
1625532053731,Accelerometer,9.498703,-1.2272491,0.8835449
1625532053735,Accelerometer,9.469971,-1.2823181,0.931427
1625532053739,Accelerometer,9.481934,-1.3708954,0.89312744
1625532053743,Accelerometer,9.50827,-1.4068146,0.7758026
1625532053747,Accelerometer,9.592072,-1.4259644,0.6967926
1625532053751,Accelerometer,9.589676,-1.4235687,0.71595764
1625532053755,Accelerometer,9.529816,-1.3780823,0.7758026
1625532053759,Accelerometer,9.501099,-1.3661041,0.85720825
1625532053763,Accelerometer,9.450821,-1.3684998,0.9410095
1625532053767,Accelerometer,9.448425,-1.3684998,0.9960785
1625532053771,Accelerometer,9.477142,-1.3637085,0.87397766
1625532053772,Gyroscope,0.009780884,-0.014053345,0.0017547607
1625532053776,Accelerometer,9.496307,-1.3613281,0.63934326
1625532053776,Gyroscope,0.006576538,0.0029907227,0.0038757324
1625532053780,Accelerometer,9.513062,-1.3373871,0.4861145
1625532053780,Gyroscope,-0.013656616,0.012588501,0.0017547607
1625532053784,Accelerometer,9.60405,-1.3110504,0.5579376
1625532053784,Gyroscope,-0.032836914,0.013656616,-0.0067749023
1625532053788,Accelerometer,9.632767,-1.3014679,0.7973633
1625532053788,Gyroscope,-0.039230347,0.016845703,-0.009963989
1625532053792,Accelerometer,9.560944,-1.2847137,0.9960785
1625532053793,Gyroscope,-0.032836914,0.02003479,-0.007843018
1625532053797,Accelerometer,9.467575,-1.2535858,1.0631104
1625532053796,Gyroscope,-0.023239136,0.00831604,-0.004638672
1625532053800,Accelerometer,9.41011,-1.215271,1.0631104
1625532053800,Gyroscope,-0.015792847,-0.014053345,-0.00038146973
1625532053804,Accelerometer,9.422089,-1.2272491,1.0200195
1625532053804,Gyroscope,-0.009399414,-0.023635864,0.0028076172
1625532053808,Accelerometer,9.422089,-1.2655487,0.82369995
1625532053808,Gyroscope,-0.0040740967,-0.010848999,0.007080078
1625532053812,Accelerometer,9.469971,-1.3062592,0.6034241
1625532053813,Gyroscope,-0.011520386,-0.00019836426,0.006011963
1625532053817,Accelerometer,9.582489,-1.3038635,0.52441406
1625532053817,Gyroscope,-0.026443481,0.005126953,-0.0025177002
1625532053821,Accelerometer,9.707001,-1.2751312,0.5746918
1625532053821,Gyroscope,-0.039230347,0.0104522705,-0.01423645
1625532053825,Accelerometer,9.699814,-1.2176666,0.73031616
1625532053825,Gyroscope,-0.04135132,0.012588501,-0.016357422
1625532053829,Accelerometer,9.596863,-1.1242981,0.83566284
1625532053829,Gyroscope,-0.03388977,0.0072631836,-0.013168335
1625532053833,Accelerometer,9.513062,-1.0620422,0.8380585
1625532053833,Gyroscope,-0.020050049,-0.00340271,-0.004638672
1625532053837,Accelerometer,9.484329,-0.97106934,0.77819824
1625532053838,Gyroscope,-0.008331299,-0.016174316,0.0028076172
1625532053842,Accelerometer,9.594467,-0.9902191,0.60102844
1625532053841,Gyroscope,0.0033874512,-0.026824951,0.0049438477
1625532053845,Accelerometer,9.551376,-0.97106934,0.3879547
1625532053845,Gyroscope,0.015106201,-0.025772095,0.008132935
1625532053849,Accelerometer,9.644745,-0.9542999,0.12698364
1625532053849,Gyroscope,0.023620605,-0.009780884,0.010269165
1625532053853,Accelerometer,9.740509,-1.0093689,-0.122024536
1625532053853,Gyroscope,0.021499634,0.012588501,0.008132935
1625532053858,Accelerometer,9.728546,-1.0404968,-0.22018433
1625532053858,Gyroscope,0.014038086,0.017913818,0.010269165
1625532053862,Accelerometer,9.728546,-1.0476837,-0.119628906
1625532053862,Gyroscope,0.009780884,0.016845703,0.00920105
1625532053866,Accelerometer,9.783615,-1.0812073,0.050369263
1625532053865,Gyroscope,0.019363403,0.017913818,0.006011963
1625532053869,Accelerometer,9.733322,-1.1147156,0.14134216
1625532053869,Gyroscope,0.0342865,0.017913818,0.00920105
1625532053873,Accelerometer,9.620804,-1.1386566,0.1724701
1625532053873,Gyroscope,0.051330566,0.011520386,0.015594482
1625532053877,Accelerometer,9.582489,-1.19133,0.20838928
1625532053878,Gyroscope,0.05984497,0.014709473,0.018798828
1625532053882,Accelerometer,9.580093,-1.2655487,0.21795654
1625532053882,Gyroscope,0.0619812,0.02003479,0.021987915
1625532053886,Accelerometer,9.599258,-1.3637085,0.28500366
1625532053886,Gyroscope,0.06304932,0.02003479,0.0209198
1625532053890,Accelerometer,9.599258,-1.483429,0.45977783
1625532053890,Gyroscope,0.06517029,0.02217102,0.019851685
1625532053893,Accelerometer,9.596863,-1.5576477,0.6417389
1625532053893,Gyroscope,0.06730652,0.029632568,0.016662598
1625532053897,Accelerometer,9.60643,-1.6246796,0.7542572
1625532053898,Gyroscope,0.070495605,0.024307251,0.010269165
1625532053902,Accelerometer,9.565735,-1.6031342,0.90748596
1625532053902,Gyroscope,0.06942749,0.009384155,0.0049438477
1625532053906,Accelerometer,9.541794,-1.5791931,1.0822601
1625532053906,Gyroscope,0.07156372,-0.0012664795,0.0028076172
1625532053910,Accelerometer,9.414902,-1.5361023,1.1564941
1625532053910,Gyroscope,0.07795715,0.005126953,0.00920105
1625532053914,Accelerometer,9.333496,-1.5121613,1.1828156
1625532053913,Gyroscope,0.07902527,0.013656616,0.017730713
1625532053917,Accelerometer,9.338287,-1.531311,1.1971893
1625532053918,Gyroscope,0.070495605,0.011520386,0.017730713
1625532053922,Accelerometer,9.395752,-1.5552521,1.2929535
1625532053922,Gyroscope,0.058776855,-0.00019836426,0.013458252
1625532053926,Accelerometer,9.460388,-1.5552521,1.4198456
1625532053926,Gyroscope,0.05984497,-0.017242432,0.007080078
1625532053930,Accelerometer,9.498703,-1.5145569,1.4509735
1625532053930,Gyroscope,0.072631836,-0.028961182,0.0017547607
1625532053934,Accelerometer,9.460388,-1.3900452,1.3001404
1625532053934,Gyroscope,0.084350586,-0.021499634,0.0038757324
1625532053937,Accelerometer,9.486725,-1.2870941,0.9577637
1625532053938,Gyroscope,0.07688904,-0.011917114,0.006011963
1625532053942,Accelerometer,9.465179,-1.1673889,0.79496765
1625532053942,Gyroscope,0.053451538,-0.018310547,0.0049438477
1625532053946,Accelerometer,9.537003,-1.11232,0.8667908
1625532053946,Gyroscope,0.037475586,-0.019378662,0.006011963
1625532053950,Accelerometer,9.539398,-1.0668335,0.931427
1625532053950,Gyroscope,0.037475586,-0.00340271,0.008132935
1625532053954,Accelerometer,9.565735,-1.0500793,0.92663574
1625532053954,Gyroscope,0.041732788,0.009384155,0.00920105
1625532053958,Accelerometer,9.5681305,-0.9758606,0.9122772
1625532053958,Gyroscope,0.0385437,-0.00019836426,0.008132935
1625532053962,Accelerometer,9.663895,-0.9399414,0.92663574
1625532053962,Gyroscope,0.03215027,-0.018310547,0.0006866455
1625532053966,Accelerometer,9.642349,-0.8992462,0.92185974
1625532053966,Gyroscope,0.033218384,-0.02470398,0.0038757324
1625532053970,Accelerometer,9.551376,-0.8465729,0.9026947
1625532053970,Gyroscope,0.039611816,-0.021499634,0.010269165
1625532053974,Accelerometer,9.575317,-0.7819214,0.7470856
1625532053974,Gyroscope,0.039611816,-0.0129852295,0.015594482
1625532053978,Accelerometer,9.637558,-0.839386,0.634552
1625532053977,Gyroscope,0.03215027,-0.0055236816,0.013458252
1625532053982,Accelerometer,9.613617,-0.8321991,0.6154022
1625532053982,Gyroscope,0.018295288,0.0072631836,0.014526367
1625532053986,Accelerometer,9.668686,-0.8896637,0.7829895
1625532053986,Gyroscope,0.0055236816,0.0104522705,0.008132935
1625532053989,Accelerometer,9.637558,-0.9255829,0.99128723
1625532053990,Gyroscope,0.002319336,0.0104522705,0.00920105
1625532053994,Accelerometer,9.60643,-0.9375458,1.1612701
1625532053994,Gyroscope,0.009780884,0.005126953,0.0049438477
1625532053998,Accelerometer,9.601654,-1.0141602,1.2857666
1625532053998,Gyroscope,0.020431519,-0.007659912,0.0038757324
1625532054002,Accelerometer,9.395752,-1.0859833,1.381546
1625532054002,Gyroscope,0.027893066,-0.016174316,0.019851685
1625532054006,Accelerometer,9.386169,-1.0812073,1.3001404
1625532054006,Gyroscope,0.030014038,-0.017242432,0.025177002
1625532054010,Accelerometer,9.601654,-1.2080994,1.1277618
1625532054010,Gyroscope,0.022567749,-0.030029297,0.007080078
1625532054014,Accelerometer,9.594467,-1.1649933,1.1085968
1625532054014,Gyroscope,0.021499634,-0.056655884,0.0017547607
1625532054018,Accelerometer,9.656708,-1.1027527,1.0822601
1625532054018,Gyroscope,0.03640747,-0.054534912,-0.0025177002
1625532054022,Accelerometer,9.618408,-1.1458435,0.79496765
1625532054022,Gyroscope,0.054519653,-0.016174316,0.008132935
1625532054026,Accelerometer,9.2760315,-1.3349915,0.54356384
1625532054026,Gyroscope,0.04812622,0.028564453,0.033706665
1625532054030,Accelerometer,9.144363,-1.4140015,0.40231323
1625532054030,Gyroscope,0.0033874512,0.056259155,0.051818848
1625532054033,Accelerometer,9.589676,-1.7060852,0.7638397
1625532054033,Gyroscope,-0.04774475,0.028564453,0.015594482
1625532054038,Accelerometer,9.704605,-1.9718475,1.4389954
1625532054038,Gyroscope,-0.050933838,-0.020446777,-0.0067749023
1625532054042,Accelerometer,9.544189,-1.7683411,1.8627777
1625532054042,Gyroscope,-0.0019378662,-0.042816162,-0.017425537
1625532054046,Accelerometer,9.809937,-1.6055298,1.5778656
1625532054046,Gyroscope,0.05026245,-0.03642273,-0.03553772
1625532054050,Accelerometer,9.498703,-1.3780823,0.8667908
1625532054050,Gyroscope,0.052383423,-0.023635864,-0.017425537
1625532054054,Accelerometer,9.213791,-1.0835876,0.4501953
1625532054054,Gyroscope,0.009780884,-0.03215027,0.00920105
1625532054058,Accelerometer,9.340683,-1.1673889,0.47174072
1625532054057,Gyroscope,-0.027511597,-0.041748047,0.018798828
1625532054061,Accelerometer,9.25209,-1.4403229,0.7039795
1625532054062,Gyroscope,-0.018981934,-0.03642273,0.041168213
1625532054066,Accelerometer,9.295197,-1.5767975,0.78778076
1625532054066,Gyroscope,0.020431519,-0.014053345,0.04222107
1625532054070,Accelerometer,9.807556,-1.6342621,0.5076599
1625532054070,Gyroscope,0.039611816,0.0061950684,0.0006866455
1625532054074,Accelerometer,10.114014,-1.6941223,0.09585571
1625532054074,Gyroscope,0.012969971,0.011520386,-0.03340149
1625532054078,Accelerometer,9.747696,-1.4379425,0.09346008
1625532054077,Gyroscope,-0.032836914,0.000869751,-0.03340149
1625532054081,Accelerometer,9.618408,-1.3014679,0.4980774
1625532054081,Gyroscope,-0.05732727,-0.0044555664,-0.027008057
1625532054086,Accelerometer,9.316742,-1.3996277,0.9194641
1625532054086,Gyroscope,-0.037094116,0.0019378662,0.0049438477
1625532054090,Accelerometer,9.017456,-1.1769714,1.0559235
1625532054090,Gyroscope,0.0012512207,0.0019378662,0.03050232
1625532054094,Accelerometer,9.683044,-1.3948364,0.9529724
1625532054094,Gyroscope,0.022567749,-0.018310547,-0.001449585
1625532054098,Accelerometer,9.534607,-1.4187775,0.66807556
1625532054098,Gyroscope,0.018295288,-0.016174316,0.0038757324
1625532054102,Accelerometer,9.522644,-1.3565369,0.4573822
1625532054102,Gyroscope,-0.0030059814,0.000869751,0.0017547607
1625532054105,Accelerometer,9.577713,-1.5217285,0.47174072
1625532054105,Gyroscope,-0.029632568,0.014709473,-0.004638672
1625532054109,Accelerometer,9.338287,-1.4953918,0.70877075
1625532054110,Gyroscope,-0.048812866,0.034957886,0.00920105
1625532054114,Accelerometer,9.572922,-1.4666595,0.9673462
1625532054114,Gyroscope,-0.0552063,0.032821655,-0.008911133
1625532054118,Accelerometer,9.733322,-1.5193329,1.2522583
1625532054118,Gyroscope,-0.046676636,0.004058838,-0.027008057
1625532054122,Accelerometer,9.460388,-1.4546967,1.4006958
1625532054122,Gyroscope,-0.025375366,-0.018310547,-0.01423645
1625532054126,Accelerometer,9.376587,-1.19133,1.2354889
1625532054126,Gyroscope,-0.005142212,-0.033218384,-0.005706787
1625532054129,Accelerometer,9.630386,-1.1673889,0.90509033
1625532054129,Gyroscope,0.0044555664,-0.047073364,-0.013168335
1625532054133,Accelerometer,9.402924,-1.0620422,0.5866699
1625532054133,Gyroscope,0.0044555664,-0.044937134,0.0028076172
1625532054138,Accelerometer,9.422089,-1.0261383,0.2921753
1625532054138,Gyroscope,-0.0019378662,-0.016174316,0.0124053955
1625532054142,Accelerometer,9.493912,-1.2368164,0.050369263
1625532054142,Gyroscope,-0.017913818,0.018981934,0.017730713
1625532054146,Accelerometer,9.412506,-1.2823181,0.06712341
1625532054146,Gyroscope,-0.039230347,0.030700684,0.024124146
1625532054150,Accelerometer,9.795578,-1.3278046,0.3496399
1625532054150,Gyroscope,-0.054138184,0.025360107,-0.008911133
1625532054153,Accelerometer,9.967957,-1.4882202,0.65130615
1625532054153,Gyroscope,-0.048812866,0.015777588,-0.027008057
1625532054157,Accelerometer,9.608826,-1.1578217,0.6537018
1625532054157,Gyroscope,-0.028564453,0.000869751,-0.020629883
1625532054161,Accelerometer,9.757278,-1.100357,0.74468994
1625532054161,Gyroscope,-0.010467529,-0.023635864,-0.027008057
1625532054166,Accelerometer,9.378983,-0.9662781,0.5962372
1625532054166,Gyroscope,0.0044555664,-0.021499634,0.0049438477
