,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,136,Accelerometer,4.1515455,8.51019,1.6388310000000001,1551114759016
1,136,Accelerometer,4.1515455,8.51019,1.6388310000000001,1551114759026
2,136,Accelerometer,3.8522705999999998,8.3629465,0.45250413,1551114759036
3,136,Accelerometer,4.1180267,8.959103,0.4357447,1551114759046
4,136,Accelerometer,4.1383777,8.977058999999999,0.5590460999999999,1551114759056
5,136,Gyroscope,-0.028710667000000002,0.035430185,-0.002443461,1551114759066
6,136,Accelerometer,4.131195,8.959103,0.61650693,1551114759067
7,136,Gyroscope,-0.030543262,0.029321532999999997,-0.007941248,1551114759076
8,136,Accelerometer,4.1252093,8.974665,0.59136784,1551114759076
9,136,Gyroscope,-0.028099801,0.02565634,-0.0067195175,1551114759086
10,136,Accelerometer,4.0916904999999995,8.99741,0.6691794,1551114759086
11,136,Gyroscope,-0.029932396,0.025045475,-0.007941248,1551114759095
12,136,Accelerometer,4.107253,8.983044999999999,0.6667852,1551114759097
13,136,Gyroscope,-0.032375857,0.015882496,-0.009162978,1551114759106
14,136,Accelerometer,4.1120415,8.969876,0.6404489000000001,1551114759107
15,136,Gyroscope,-0.03359759,0.018325957,-0.009162978,1551114759116
16,136,Accelerometer,4.1276035,8.983044999999999,0.6703765,1551114759116
17,136,Gyroscope,-0.034208454,0.016493361,-0.008552114,1551114759125
18,136,Accelerometer,4.1252093,8.978256,0.61650693,1551114759126
19,136,Gyroscope,-0.03359759,0.01160644,-0.007941248,1551114759135
20,136,Accelerometer,4.10845,8.978256,0.62608373,1551114759137
21,136,Gyroscope,-0.032986722999999996,0.010995574,-0.009162978,1551114759146
22,136,Accelerometer,4.1132383,8.981848,0.60812724,1551114759147
23,136,Gyroscope,-0.032375857,0.013439035,-0.01038471,1551114759156
24,136,Accelerometer,4.1216183,8.992621,0.58657944,1551114759156
25,136,Gyroscope,-0.029932396,0.017715093,-0.0067195175,1551114759165
26,136,Accelerometer,4.1455603,8.98903,0.58538234,1551114759166
27,136,Gyroscope,-0.03176499,0.018936822,-0.0067195175,1551114759176
28,136,Accelerometer,4.1706996,8.966286,0.59376204,1551114759177
29,136,Gyroscope,-0.03176499,0.02076942,-0.007330383,1551114759186
30,136,Accelerometer,4.1683053999999995,8.974665,0.59974754,1551114759186
31,136,Gyroscope,-0.030543262,0.021991148999999998,-0.004886922,1551114759196
32,136,Accelerometer,4.155137,8.955511,0.61052144,1551114759196
33,136,Gyroscope,-0.03359759,0.022602014,-0.004886922,1551114759205
34,136,Accelerometer,4.1503487,8.967483,0.5554548,1551114759206
35,136,Gyroscope,-0.034208454,0.02076942,-0.009162978,1551114759216
36,136,Accelerometer,4.1252093,8.972271000000001,0.50397944,1551114759217
37,136,Gyroscope,-0.032986722999999996,0.02321288,-0.009773844,1551114759226
38,136,Accelerometer,4.1264067,8.987833,0.3184288,1551114759226
39,136,Gyroscope,-0.029321532999999997,0.029321532999999997,-0.01038471,1551114759235
40,136,Accelerometer,4.024653,9.024942999999999,0.770933,1551114759236
41,136,Gyroscope,-0.015882496,0.07452556,0.0018325957999999999,1551114759245
42,136,Accelerometer,4.048595,9.0476885,0.62488663,1551114759247
43,136,Gyroscope,-0.0421497,-0.04642576,-0.004276057,1551114759256
44,136,Accelerometer,4.4364557,8.822633,0.38307226,1551114759257
