id,attr_time,attr_x,attr_y,attr_z
1476092,1531921245002,0.0777667,0.172578,-0.01811
1476093,1531921245022,0.0468731,0.182166,-0.01811
1476094,1531921245040,0.0266324,0.196015,-0.0213059
1476095,1531921245060,0.0617872,0.226908,-0.0170448
1476096,1531921245081,0.0617872,0.239692,-0.0170448
1476097,1531921245101,0.0447425,0.245018,-0.0213059
1476098,1531921245121,0.0607219,0.265259,-0.0202406
1476099,1531921245139,0.0724402,0.274847,-0.0223712
1476100,1531921245161,0.0639178,0.276977,-0.0245018
1476101,1531921245181,0.0511342,0.276977,-0.0266324
1476102,1531921245200,0.068179,0.300414,-0.028763
1476103,1531921245220,0.0862891,0.332373,-0.0308936
1476104,1531921245238,0.0735055,0.33983,-0.039416
1476105,1531921245257,0.0820279,0.338764,-0.0372854
1476106,1531921245278,0.096942,0.350483,-0.0372854
1476107,1531921245299,0.122509,0.347287,-0.0383507
1476108,1531921245320,0.0937461,0.332373,-0.0404813
1476109,1531921245335,0.110791,0.329177,-0.0383507
1476110,1531921245358,0.096942,0.306806,-0.039416
1476111,1531921245378,0.0948114,0.274847,-0.0351548
1476112,1531921245399,0.0884196,0.224778,-0.0308936
1476113,1531921245419,0.0873543,0.184296,-0.0266324
1476114,1531921245439,0.0735055,0.149142,-0.0245018
1476115,1531921245457,0.0532648,0.127836,-0.0159795
1476116,1531921245477,0.0383507,0.0884196,-0.0117183
1476117,1531921245498,0.0159795,0.0649831,-0.010653
1476118,1531921245518,0.0255671,0.0362201,-0.00426119
1476119,1531921245538,0.0255671,0.00319589,0.0010653
1476120,1531921245555,-0.00958767,-0.0308936,0.00532648
1476121,1531921245574,0.0649831,-0.00532648,0.00852238
1476122,1531921245595,0.109726,0.0447425,0.00213059
1476123,1531921245618,-0.00745708,0.00532648,-0.00745708
1476124,1531921245638,-0.111856,-0.0383507,-0.0127836
1476125,1531921245655,-0.039416,-0.00852238,-0.00213059
1476126,1531921245677,0.0926808,0.0415466,0.00958767
1476127,1531921245697,0.0596566,0.028763,0.0
1476128,1531921245728,-0.0202406,0.0127836,-0.0117183
1476129,1531921245733,-0.0159795,0.0319589,-0.0127836
1476130,1531921245754,0.0415466,0.057526,-0.00745708
1476131,1531921245772,0.0532648,0.0564607,-0.00639178
1476132,1531921245796,0.0010653,0.0511342,-0.00958767
1476133,1531921245816,0.0138489,0.0671137,-0.00852238
1476134,1531921245836,0.0213059,0.0798973,-0.00958767
1476135,1531921245854,0.0330242,0.0841585,-0.0117183
1476136,1531921245875,0.0521995,0.0948114,-0.010653
1476137,1531921245895,0.0372854,0.102268,-0.0149142
1476138,1531921245915,0.0255671,0.105464,-0.0159795
1476139,1531921245937,0.0308936,0.104399,-0.0159795
1476140,1531921245952,0.0436772,0.120379,-0.0138489
1476141,1531921245975,0.057526,0.132097,-0.0138489
1476142,1531921245994,0.0447425,0.134227,-0.0159795
1476143,1531921246014,0.0404813,0.140619,-0.0202406
1476144,1531921246037,0.0490037,0.154468,-0.0202406
1476145,1531921246052,0.0660484,0.165121,-0.01811
1476146,1531921246074,0.0585913,0.155533,-0.0170448
1476147,1531921246094,0.0351548,0.153403,-0.01811
1476148,1531921246114,0.0639178,0.170448,-0.0191753
1476149,1531921246134,0.0532648,0.16086,-0.0202406
1476150,1531921246152,0.0298283,0.158729,-0.0223712
1476151,1531921246173,0.0639178,0.158729,-0.01811
1476152,1531921246193,0.0767014,0.165121,-0.0159795
1476153,1531921246213,0.0330242,0.158729,-0.0191753
1476154,1531921246231,0.057526,0.150207,-0.0191753
1476155,1531921246251,0.0159795,0.155533,-0.0191753
1476156,1531921246271,0.050069,0.152337,-0.01811
1476157,1531921246292,0.0319589,0.141684,-0.0191753
1476158,1531921246312,0.0426119,0.140619,-0.0170448
1476159,1531921246330,0.0404813,0.125705,-0.01811
1476160,1531921246350,0.0330242,0.117183,-0.0170448
1476161,1531921246371,0.0319589,0.103334,-0.0149142
1476162,1531921246392,0.0117183,0.0873543,-0.0149142
1476163,1531921246412,0.039416,0.0852238,-0.0117183
1476164,1531921246429,0.0149142,0.0713749,-0.0159795
1476165,1531921246449,0.0319589,0.0617872,-0.0117183
1476166,1531921246467,-0.0159795,0.0543301,-0.0138489
1476167,1531921246487,0.0266324,0.0479384,-0.00958767
1476168,1531921246507,0.00319589,0.0351548,-0.00532648
1476169,1531921246527,0.0213059,0.0276977,0.0010653
1476170,1531921246547,0.00213059,0.0138489,0.00213059
1476171,1531921246569,0.01811,0.00958767,0.00319589
1476172,1531921246588,-0.0170448,-0.010653,-0.00319589
1476173,1531921246610,0.00426119,-0.0127836,-0.0010653
1476174,1531921246628,0.00639178,-0.00213059,-0.00319589
1476175,1531921246649,0.00745708,-0.0202406,-0.00319589
1476176,1531921246671,-0.01811,-0.0276977,0.00213059
1476177,1531921246690,0.0170448,-0.0170448,0.00213059
1476178,1531921246710,0.00639178,-0.0170448,0.00532648
1476179,1531921246728,-0.00852238,-0.0223712,0.00319589
1476180,1531921246746,-0.00213059,-0.0319589,0.00532648
1476181,1531921246767,-0.0127836,-0.0234365,0.00319589
1476182,1531921246789,0.0223712,-0.0234365,0.00532648
1476183,1531921246809,0.0,-0.0245018,-0.0010653
1476184,1531921246828,-0.0159795,-0.0245018,-0.00213059
1476185,1531921246849,-0.0138489,-0.028763,-0.00213059
1476186,1531921246868,0.0010653,-0.0213059,-0.00213059
1476187,1531921246888,0.0138489,-0.01811,-0.0010653
1476188,1531921246908,-0.01811,-0.0202406,-0.00319589
1476189,1531921246927,-0.0223712,-0.0202406,-0.0010653
1476190,1531921246947,0.00745708,-0.0117183,-0.0010653
1476191,1531921246968,0.0276977,0.0010653,-0.0010653
1476192,1531921246988,-0.00852238,0.00319589,-0.00532648
1476193,1531921247008,-0.0202406,-0.00213059,-0.00745708
1476194,1531921247027,0.0170448,0.0191753,-0.00426119
1476195,1531921247045,0.0521995,0.0447425,-0.00213059
1476196,1531921247065,0.0255671,0.0490037,-0.00852238
1476197,1531921247087,-0.00532648,0.0383507,-0.0127836
1476198,1531921247107,0.0234365,0.0607219,-0.00852238
1476199,1531921247125,0.0617872,0.0852238,-0.00745708
1476200,1531921247145,0.0330242,0.0777667,-0.00958767
1476201,1531921247165,0.00745708,0.0767014,-0.0138489
1476202,1531921247186,0.0255671,0.0916155,-0.0159795
1476203,1531921247206,0.0415466,0.0990726,-0.0127836
1476204,1531921247226,0.0447425,0.096942,-0.0138489
1476205,1531921247244,0.0223712,0.0884196,-0.0159795
1476206,1531921247264,0.0170448,0.0916155,-0.0138489
1476207,1531921247285,0.0362201,0.0873543,-0.0149142
1476208,1531921247304,0.0266324,0.0809626,-0.0138489
1476209,1531921247325,0.0234365,0.0767014,-0.0127836
1476210,1531921247343,0.00532648,0.057526,-0.0127836
1476211,1531921247365,0.0255671,0.0490037,-0.0117183
1476212,1531921247385,0.0490037,0.0735055,-0.010653
1476213,1531921247405,-0.00852238,0.0798973,-0.0276977
1476214,1531921247423,0.113987,0.125705,-0.0138489
1476215,1531921247443,-0.0713749,-0.0340895,-0.0223712
1476216,1531921247463,-0.0937461,-0.010653,-0.00319589
1476217,1531921247485,0.117183,0.0660484,0.00319589
1476218,1531921247504,0.096942,0.100138,0.0
1476219,1531921247524,-0.050069,0.028763,-0.0202406
1476220,1531921247542,-0.00958767,0.0479384,-0.0149142
1476221,1531921247562,0.010653,0.0362201,-0.00958767
1476222,1531921247584,0.0596566,0.0511342,-0.0010653
1476223,1531921247604,0.00639178,0.0276977,-0.00426119
1476224,1531921247624,-0.0372854,0.0266324,-0.010653
1476225,1531921247642,0.0245018,0.0553954,-0.00958767
1476226,1531921247663,0.028763,0.0607219,-0.00745708
1476227,1531921247683,0.0223712,0.0436772,-0.00745708
1476228,1531921247703,0.0127836,0.0404813,-0.010653
1476229,1531921247725,0.0138489,0.0319589,-0.00532648
1476230,1531921247740,0.0138489,0.0213059,-0.00319589
1476231,1531921247760,0.01811,0.028763,-0.00639178
1476232,1531921247782,0.0170448,0.0319589,-0.00852238
1476233,1531921247803,-0.00532648,0.0234365,-0.0117183
1476234,1531921247823,0.00958767,0.0266324,-0.010653
1476235,1531921247840,0.0202406,0.0234365,-0.00639178
1476236,1531921247861,0.00745708,0.01811,-0.00852238
1476237,1531921247880,0.00213059,0.0202406,-0.00745708
1476238,1531921247902,0.00319589,0.0191753,-0.00852238
1476239,1531921247922,0.0117183,0.0298283,-0.00958767
1476240,1531921247941,0.01811,0.0319589,-0.00852238
1476241,1531921247959,-0.00745708,0.028763,-0.00958767
1476242,1531921247981,0.00532648,0.028763,-0.00745708
1476243,1531921248002,0.0266324,0.0372854,-0.00639178
1476244,1531921248022,0.0191753,0.0372854,-0.00426119
1476245,1531921248039,0.00532648,0.0276977,-0.00426119
1476246,1531921248060,0.0170448,0.0319589,-0.00213059
1476247,1531921248082,0.0276977,0.0276977,-0.00213059
1476248,1531921248101,0.010653,0.0213059,-0.0010653
1476249,1531921248121,0.00958767,0.0127836,-0.0010653
1476250,1531921248140,0.0319589,0.00426119,0.0
1476251,1531921248161,0.0255671,0.00532648,-0.00426119
1476252,1531921248179,-0.0159795,0.00319589,-0.010653
1476253,1531921248201,-0.0340895,0.00213059,-0.0159795
1476254,1531921248221,-0.00532648,0.0340895,-0.0149142
1476255,1531921248240,0.0585913,0.0980073,-0.0191753
1476256,1531921248261,0.039416,0.0713749,-0.0138489
1476257,1531921248280,0.00639178,0.0649831,-0.0117183
1476258,1531921248299,0.0127836,0.0745708,-0.00958767
1476259,1531921248320,-0.00745708,0.0649831,-0.0117183
1476260,1531921248341,0.0138489,0.0820279,-0.00532648
1476261,1531921248357,0.0351548,0.103334,-0.0149142
1476262,1531921248377,0.0266324,0.115052,-0.0191753
1476263,1531921248399,-0.00639178,0.0916155,-0.0255671
1476264,1531921248419,0.0149142,0.0798973,-0.01811
1476265,1531921248439,0.0340895,0.0841585,-0.00958767
1476266,1531921248458,0.0319589,0.0649831,-0.00639178
1476267,1531921248478,-0.00426119,0.0490037,-0.00958767
1476268,1531921248499,-0.0159795,0.0553954,-0.00852238
1476269,1531921248519,0.0372854,0.0671137,-0.00745708
1476270,1531921248539,0.0223712,0.0617872,-0.010653
1476271,1531921248555,-0.00213059,0.0447425,-0.0117183
1476272,1531921248574,0.0,0.0415466,-0.00745708
1476273,1531921248595,0.0202406,0.0383507,-0.00532648
1476274,1531921248618,0.01811,0.0276977,-0.00213059
1476275,1531921248635,0.00958767,0.0351548,-0.00319589
1476276,1531921248655,-0.00319589,0.0245018,-0.00426119
1476277,1531921248675,0.00639178,0.01811,-0.00426119
1476278,1531921248695,0.0202406,0.01811,-0.0010653
1476279,1531921248718,0.0170448,0.010653,0.0
1476280,1531921248733,-0.00745708,-0.00958767,-0.00319589
1476281,1531921248753,-0.00319589,-0.00745708,-0.00426119
1476282,1531921248772,0.0340895,0.00426119,0.0
1476283,1531921248794,0.00639178,-0.00745708,-0.00319589
1476284,1531921248815,-0.00745708,-0.0127836,-0.00213059
1476285,1531921248838,-0.0010653,-0.0138489,-0.00426119
1476286,1531921248854,0.00852238,-0.0117183,-0.00213059
1476287,1531921248875,0.00958767,-0.00639178,-0.00319589
1476288,1531921248895,0.0,-0.00639178,-0.00319589
1476289,1531921248915,-0.00213059,-0.00639178,-0.00319589
1476290,1531921248933,0.00745708,0.00213059,-0.00319589
1476291,1531921248953,0.0159795,0.00958767,-0.00319589
1476292,1531921248972,0.0010653,0.00639178,-0.00532648
1476293,1531921248995,-0.00745708,0.00958767,-0.00532648
1476294,1531921249016,0.0266324,0.0213059,-0.00319589
1476295,1531921249032,0.00426119,0.0245018,-0.00745708
1476296,1531921249052,0.00958767,0.0255671,-0.00639178
1476297,1531921249074,0.00319589,0.0308936,-0.00852238
1476298,1531921249095,0.0330242,0.0436772,-0.00745708
1476299,1531921249113,0.00745708,0.0436772,-0.00639178
1476300,1531921249131,0.0127836,0.0436772,-0.00639178
1476301,1531921249151,0.0117183,0.0521995,-0.00639178
1476302,1531921249174,0.0127836,0.0447425,-0.00745708
1476303,1531921249193,0.0202406,0.0479384,-0.00532648
1476304,1531921249213,0.00852238,0.0362201,-0.00426119
1476305,1531921249231,0.00532648,0.0340895,-0.00745708
1476306,1531921249253,0.0127836,0.028763,-0.00532648
1476307,1531921249271,0.010653,0.0234365,-0.00426119
1476308,1531921249292,0.00319589,0.0138489,-0.00426119
1476309,1531921249312,-0.00213059,0.0117183,-0.00319589
1476310,1531921249331,0.00426119,0.0138489,-0.00319589
1476311,1531921249350,0.00319589,0.0127836,-0.00532648
1476312,1531921249371,0.00426119,0.0138489,-0.00426119
1476313,1531921249392,0.0117183,0.0191753,-0.00213059
1476314,1531921249412,-0.00532648,0.0138489,-0.00426119
1476315,1531921249430,0.0127836,0.0127836,-0.00213059
1476316,1531921249451,0.00532648,0.0223712,-0.00213059
1476317,1531921249471,0.00532648,0.0191753,-0.00426119
1476318,1531921249491,-0.00639178,0.0159795,-0.00745708
1476319,1531921249511,0.0223712,0.0191753,-0.00319589
1476320,1531921249529,-0.0010653,0.0149142,-0.00532648
1476321,1531921249549,-0.00639178,0.00958767,-0.00319589
1476322,1531921249575,0.0127836,0.0170448,-0.00213059
1476323,1531921249590,0.00532648,0.0234365,-0.00319589
1476324,1531921249608,0.00426119,0.0276977,-0.00426119
1476325,1531921249629,-0.00426119,0.0266324,-0.00532648
1476326,1531921249650,0.0138489,0.039416,-0.00426119
1476327,1531921249671,0.00958767,0.0362201,-0.00639178
1476328,1531921249690,0.0159795,0.0404813,-0.00852238
1476329,1531921249711,0.0117183,0.0415466,-0.00958767
1476330,1531921249730,-0.00426119,0.0415466,-0.010653
1476331,1531921249746,0.00639178,0.0458078,-0.0117183
1476332,1531921249767,0.00958767,0.0404813,-0.0127836
1476333,1531921249787,0.010653,0.050069,-0.0138489
1476334,1531921249809,0.0010653,0.0468731,-0.0127836
1476335,1531921249828,0.00213059,0.0468731,-0.00852238
1476336,1531921249848,0.01811,0.0543301,-0.00745708
1476337,1531921249868,0.0266324,0.0543301,-0.00532648
1476338,1531921249888,0.0138489,0.0543301,-0.00745708
1476339,1531921249907,0.0010653,0.0511342,-0.00852238
1476340,1531921249928,0.0159795,0.0639178,-0.00958767
1476341,1531921249946,0.0340895,0.0745708,-0.010653
1476342,1531921249966,0.0191753,0.0724402,-0.00958767
1476343,1531921249988,0.010653,0.0713749,-0.0127836
1476344,1531921250008,0.0159795,0.0724402,-0.00958767
1476345,1531921250027,0.0308936,0.0777667,-0.00852238
1476346,1531921250045,0.0191753,0.0628525,-0.00958767
1476347,1531921250065,0.00532648,0.068179,-0.010653
1476348,1531921250087,0.0191753,0.0649831,-0.00852238
1476349,1531921250107,0.0117183,0.068179,-0.00958767
1476350,1531921250126,0.0223712,0.0628525,-0.00745708
1476351,1531921250145,0.0159795,0.0617872,-0.00745708
1476352,1531921250165,0.0117183,0.0617872,-0.00639178
1476353,1531921250187,0.0159795,0.0521995,-0.00532648
1476354,1531921250207,0.00426119,0.0521995,-0.00532648
1476355,1531921250226,0.010653,0.050069,-0.00745708
1476356,1531921250246,0.00852238,0.0521995,-0.00532648
1476357,1531921250266,0.0010653,0.0436772,-0.00532648
1476358,1531921250286,0.0245018,0.0490037,-0.00532648
1476359,1531921250304,0.00852238,0.0479384,-0.00639178
1476360,1531921250326,0.00213059,0.039416,-0.00532648
1476361,1531921250344,0.00213059,0.0404813,-0.00532648
