id,attr_time,attr_x,attr_y,attr_z
133867,1532076519003,-2.09253,9.84975,-0.71826
133868,1532076519025,-2.34153,10.3094,-2.02549
133869,1532076519044,-1.81002,7.62793,-2.91135
133870,1532076519066,-3.07416,9.74919,-3.52905
133871,1532076519086,-1.07739,8.9591,1.15879
133872,1532076519102,-0.703895,7.75242,1.62327
133873,1532076519125,-2.15957,8.60955,-1.82438
133874,1532076519142,-2.42293,9.36133,-2.95923
133875,1532076519165,-2.76291,9.26077,-3.25611
133876,1532076519185,-4.15155,10.5105,-3.64398
133877,1532076519203,-2.89698,9.12191,1.88184
133878,1532076519222,-1.13964,9.47625,1.30723
133879,1532076519243,-1.28808,7.8434,-2.34632
133880,1532076519265,-0.11971,10.1801,-2.60489
133881,1532076519286,-2.53307,12.3062,-0.105345
133882,1532076519303,0.469264,6.22014,-0.694318
133883,1532076519322,-6.09085,12.0907,1.67115
133884,1532076519341,-4.29999,10.0221,-5.67905
133885,1532076519364,-3.29921,9.18416,-2.30322
133886,1532076519384,-1.19231,9.65821,-0.45011
133887,1532076519403,-1.72861,7.97269,0.703895
133888,1532076519420,-1.82438,11.0756,0.919373
133889,1532076519441,-1.69988,9.94551,-3.34709
133890,1532076519464,-4.1707,10.1466,-3.44286
133891,1532076519483,-1.58975,7.64229,-2.16436
133892,1532076519500,-1.59933,9.21289,2.50434
133893,1532076519519,-1.04866,8.87291,2.12605
133894,1532076519542,-1.9393,9.62948,0.0287304
133895,1532076519562,-2.31759,9.59117,-3.7158
133896,1532076519583,-0.114922,8.69095,-2.48518
133897,1532076519602,-2.03507,11.0038,0.766145
133898,1532076519619,-1.30245,9.05008,-2.00634
133899,1532076519639,-4.12282,10.7164,-0.344765
133900,1532076519660,-1.93451,9.59117,-0.6608
133901,1532076519681,-1.75734,8.85855,-1.16358
133902,1532076519702,-2.97839,11.564,-0.0047884
133903,1532076519718,-6.62715,10.9415,-2.84431
133904,1532076519739,0.54109,5.46836,-2.02549
133905,1532076519763,-1.34075,10.7069,1.06303
133906,1532076519782,-0.804452,11.5448,-2.96402
133907,1532076519799,-0.47884,9.72046,-1.0726
133908,1532076519819,-2.56658,9.59117,-2.82516
133909,1532076519839,-2.15478,8.76757,-1.51792
133910,1532076519859,-1.03908,10.1897,-0.684742
133911,1532076519881,-2.00155,9.51935,-1.40779
133912,1532076519898,-1.12527,9.19852,-2.38463
133913,1532076519917,-1.58017,10.7021,-0.612916
133914,1532076519942,-4.80277,11.9135,-2.07817
133915,1532076519961,-1.84354,5.76524,-4.48195
133916,1532076519979,-3.06458,10.4962,1.92494
133917,1532076520001,-2.11169,11.2049,-0.0383072
133918,1532076520019,-1.10133,8.37013,-1.22583
133919,1532076520041,-3.39019,10.1371,-1.07739
133920,1532076520058,-1.55623,6.2776,-4.3335
133921,1532076520080,-4.9943,10.343,1.83396
133922,1532076520098,-3.11725,11.1905,-0.0622492
133923,1532076520118,-2.2697,8.93037,-0.186748
133924,1532076520136,-2.1452,9.63906,-1.51314
133925,1532076520155,-0.775721,11.4587,-2.94966
