id,attr_time,attr_x,attr_y,attr_z
7337,1531729496005,0.0010653,0.00532648,0.0
7338,1531729496020,-0.00213059,0.00958767,-0.0010653
7339,1531729496040,0.00426119,0.010653,-0.0010653
7340,1531729496062,-0.00852238,0.010653,-0.0010653
7341,1531729496083,-0.0170448,0.0138489,-0.0010653
7342,1531729496103,-0.0159795,0.0170448,-0.0010653
7343,1531729496123,-0.0415466,0.0127836,-0.0010653
7344,1531729496143,-0.0585913,0.00852238,0.0
7345,1531729496162,-0.0330242,0.00745708,-0.0010653
7346,1531729496183,0.0266324,0.01811,-0.00213059
7347,1531729496203,0.0436772,0.0138489,-0.00213059
7348,1531729496225,-0.00639178,0.00532648,-0.0010653
7349,1531729496239,-0.0308936,0.0127836,-0.00213059
7350,1531729496265,-0.0159795,0.0149142,-0.00213059
7351,1531729496283,0.0159795,0.00958767,-0.00213059
7352,1531729496303,0.0202406,0.00852238,-0.0010653
7353,1531729496324,-0.00745708,0.010653,-0.00213059
7354,1531729496340,-0.0213059,0.010653,-0.00213059
7355,1531729496364,-0.00532648,0.00745708,-0.00213059
7356,1531729496383,0.0159795,0.00958767,-0.00213059
7357,1531729496402,0.0117183,0.0117183,-0.00213059
7358,1531729496423,-0.00852238,0.00745708,-0.00213059
7359,1531729496439,-0.0127836,0.00213059,0.0
7360,1531729496458,0.0010653,-0.0010653,-0.0010653
7361,1531729496480,0.0117183,-0.0010653,-0.0010653
7362,1531729496502,0.00426119,-0.00319589,0.0010653
7363,1531729496523,-0.00639178,-0.00532648,0.0010653
7364,1531729496538,-0.00319589,-0.00639178,0.0
7365,1531729496561,0.00745708,-0.00958767,0.0
7366,1531729496581,0.00852238,-0.00958767,0.0
7367,1531729496601,0.00319589,-0.010653,0.0
7368,1531729496618,0.0,-0.0127836,0.0
7369,1531729496639,0.0,-0.0127836,0.0010653
7370,1531729496661,0.0010653,-0.010653,0.0
7371,1531729496681,0.00532648,-0.00852238,0.0
7372,1531729496700,0.00745708,-0.00852238,0.0010653
7373,1531729496717,0.00213059,-0.00958767,0.0010653
7374,1531729496736,-0.00213059,-0.00958767,0.0
7375,1531729496757,0.0,-0.00745708,0.0
7376,1531729496779,0.00319589,-0.00852238,-0.0010653
7377,1531729496799,0.00319589,-0.00852238,0.0
7378,1531729496817,0.0,-0.00852238,-0.0010653
7379,1531729496837,-0.0010653,-0.010653,-0.0010653
7380,1531729496858,0.00319589,-0.010653,0.0010653
7381,1531729496878,0.00532648,-0.0138489,0.0010653
7382,1531729496898,0.00532648,-0.0159795,0.0010653
7383,1531729496916,0.0,-0.01811,0.00213059
7384,1531729496938,0.00319589,-0.01811,0.00213059
7385,1531729496956,0.010653,-0.0191753,0.00213059
7386,1531729496979,0.010653,-0.0223712,0.00213059
7387,1531729496994,0.00426119,-0.0234365,0.00213059
7388,1531729497013,0.00213059,-0.0223712,0.00213059
7389,1531729497033,0.00852238,-0.0213059,0.00213059
7390,1531729497056,0.0138489,-0.0202406,0.00213059
7391,1531729497077,0.00639178,-0.0159795,0.00213059
7392,1531729497097,-0.0010653,-0.010653,0.0
7393,1531729497115,-0.0010653,-0.00852238,0.0010653
7394,1531729497135,0.00532648,-0.00639178,0.0010653
7395,1531729497155,0.00639178,-0.00426119,0.00213059
7396,1531729497176,0.00319589,-0.00426119,0.0
7397,1531729497196,0.0010653,-0.00426119,0.0
7398,1531729497215,0.00319589,-0.00213059,0.0
7399,1531729497233,0.00639178,-0.0010653,0.0
7400,1531729497253,0.00745708,0.0,0.0
