timestamp,sensorName,valueX,valueY,valueZ
1625928404569,Accelerometer,9.393356,-0.8345947,1.9633331
1625928404573,Accelerometer,9.1922455,-0.81544495,1.4198456
1625928404577,Accelerometer,9.333496,-0.82263184,0.8979187
1625928404580,Accelerometer,9.168304,-0.7484131,0.81651306
1625928404585,Accelerometer,9.2760315,-0.839386,1.0559235
1625928404589,Accelerometer,9.309555,-0.9399414,1.0032501
1625928404592,Accelerometer,9.098862,-0.8800812,1.4437866
1625928404596,Accelerometer,9.321533,-1.0165558,1.6137848
1625928404601,Accelerometer,9.656708,-1.3613281,1.5323792
1625928404605,Accelerometer,9.7859955,-1.5384979,1.6329346
1625928404608,Accelerometer,10.015839,-1.5791931,1.4150543
1625928404612,Accelerometer,10.073303,-1.404419,1.1038208
1625928404616,Accelerometer,9.965561,-1.2416077,0.7901764
1625928404621,Accelerometer,9.513062,-1.0452881,0.5746918
1625928404625,Accelerometer,9.247299,-0.9542999,0.55075073
1625928404628,Accelerometer,9.25209,-1.0117645,0.6034241
1625928404632,Accelerometer,9.44603,-1.2033081,0.57948303
1625928404636,Accelerometer,9.58728,-1.3062592,0.5268097
1625928404641,Accelerometer,9.831497,-1.3397675,0.68003845
1625928404644,Accelerometer,9.900925,-1.3445587,0.6441345
1625928404648,Accelerometer,9.738113,-1.1266937,0.62257385
1625928404652,Accelerometer,9.68544,-0.9830322,0.43344116
1625928404656,Accelerometer,9.537003,-0.8896637,0.4406128
1625928404661,Accelerometer,9.412506,-0.9806366,0.4980774
1625928404664,Accelerometer,9.302368,-1.0381012,0.5627289
1625928404668,Accelerometer,9.541794,-1.1889343,0.6249695
1625928404672,Accelerometer,9.819519,-1.294281,0.67285156
1625928404676,Accelerometer,9.955994,-1.2799225,0.6441345
1625928404681,Accelerometer,9.927261,-1.1697845,0.55314636
1625928404684,Accelerometer,9.738113,-1.0668335,0.5339966
1625928404688,Accelerometer,9.407715,-0.9686737,0.4980774
1625928404692,Accelerometer,9.261673,-0.95191956,0.4573822
1625928404696,Accelerometer,9.297592,-1.0500793,0.52441406
1625928404700,Accelerometer,9.484329,-1.2320404,0.5746918
1625928404704,Accelerometer,9.663895,-1.3756866,0.689621
1625928404708,Accelerometer,9.754883,-1.4594879,0.6848297
1625928404708,Gyroscope,0.40078735,-0.012023926,0.041610718
1625928404712,Accelerometer,9.762054,-1.3876648,0.66807556
1625928404711,Gyroscope,0.40292358,-0.009887695,0.02670288
1625928404716,Accelerometer,9.728546,-1.3589325,0.57948303
1625928404716,Gyroscope,0.40078735,-0.0066986084,0.019241333
1625928404720,Accelerometer,9.493912,-1.2248535,0.5339966
1625928404720,Gyroscope,0.39546204,-0.009887695,0.03416443
1625928404723,Accelerometer,9.362228,-1.2320404,0.5746918
1625928404724,Gyroscope,0.38801575,-0.0035095215,0.05014038
1625928404728,Accelerometer,9.273636,-1.2823181,0.6824341
1625928404728,Gyroscope,0.3805542,0.014602661,0.06932068
1625928404732,Accelerometer,9.402924,-1.4475098,0.68003845
1625928404731,Gyroscope,0.37309265,0.03378296,0.070373535
1625928404736,Accelerometer,9.551376,-1.5935669,0.70877075
1625928404736,Gyroscope,0.36883545,0.012481689,0.0597229
1625928404740,Accelerometer,9.680664,-1.701294,0.80693054
1625928404740,Gyroscope,0.36883545,-0.005630493,0.0362854
1625928404743,Accelerometer,9.7859955,-1.7156677,0.847641
1625928404744,Gyroscope,0.36883545,-0.001373291,0.020309448
1625928404747,Accelerometer,9.738113,-1.6031342,0.773407
1625928404747,Gyroscope,0.36669922,0.0039520264,0.010726929
1625928404752,Accelerometer,9.649536,-1.5049744,0.6441345
1625928404752,Gyroscope,0.35925293,-0.0066986084,0.0096588135
1625928404756,Accelerometer,9.405319,-1.4235687,0.57229614
1625928404755,Gyroscope,0.35072327,-0.020553589,0.02456665
