timestamp,sensorName,valueX,valueY,valueZ
1625923140642,Accelerometer,10.580872,-0.82980347,-1.8649902
1625923140646,Accelerometer,7.7365723,-1.2487946,-1.618393
1625923140650,Accelerometer,10.164291,-1.1817627,-1.1419525
1625923140654,Accelerometer,11.253647,-1.052475,-0.73254395
1625923140658,Accelerometer,10.193024,-0.6071472,-0.122024536
1625923140658,Gyroscope,-0.09562683,-0.03439331,-0.04573059
1625923140662,Accelerometer,8.93367,-0.31027222,0.48132324
1625923140662,Gyroscope,-0.05833435,0.0028839111,0.018188477
1625923140666,Accelerometer,8.6032715,-0.55207825,0.23472595
1625923140666,Gyroscope,-0.051940918,0.099823,0.0597229
1625923140671,Accelerometer,8.828323,-0.5832062,-0.28961182
1625923140671,Gyroscope,-0.071121216,0.03591919,0.042678833
1625923140675,Accelerometer,9.515457,-0.98542786,-0.25608826
1625923140674,Gyroscope,-0.068984985,-0.11428833,-0.025497437
1625923140678,Accelerometer,9.062958,-1.2033081,-0.2872162
1625923140678,Gyroscope,-0.026382446,-0.14837646,-0.018035889
1625923140682,Accelerometer,8.435669,-1.1961212,-0.6942291
1625923140682,Gyroscope,-0.001876831,-0.033325195,0.010726929
1625923140686,Accelerometer,8.9001465,-1.1147156,-1.1132202
1625923140686,Gyroscope,-0.049819946,0.14350891,0.013916016
1625923140690,Accelerometer,9.548981,-1.076416,-0.63916016
1625923140690,Gyroscope,-0.13716125,0.24684143,-0.014846802
1625923140695,Accelerometer,10.1978,-0.42997742,0.019241333
1625923140695,Gyroscope,-0.17871094,0.18824768,-0.04786682
1625923140698,Accelerometer,12.146683,0.46305847,1.1612701
1625923140698,Gyroscope,-0.13397217,-0.005630493,-0.12776184
1625923140702,Accelerometer,13.576019,1.1071014,1.9896698
1625923140702,Gyroscope,-0.001876831,-0.12174988,-0.20126343
1625923140706,Accelerometer,12.4339905,0.9754181,1.0918427
1625923140706,Gyroscope,0.13233948,-0.1121521,-0.18635559
1625923140710,Accelerometer,9.039017,0.14941406,-0.5817108
1625923140710,Gyroscope,0.16537476,-0.11428833,-0.027618408
1625923140714,Accelerometer,6.1875153,-0.45391846,-1.721344
1625923140715,Gyroscope,0.083343506,-0.06529236,0.14387512
1625923140718,Accelerometer,7.0470276,-0.8345947,-1.9799194
1625923140718,Gyroscope,-0.055145264,0.06361389,0.13217163
1625923140722,Accelerometer,9.788391,-1.2511902,-1.697403
1625923140722,Gyroscope,-0.15420532,0.10621643,-0.008453369
1625923140726,Accelerometer,10.772415,-1.2200623,-1.0437775
1625923140726,Gyroscope,-0.16699219,0.020996094,-0.09474182
1625923140730,Accelerometer,9.967957,-0.84417725,-0.31115723
1625923140730,Gyroscope,-0.1169281,-0.045043945,-0.07556152
1625923140734,Accelerometer,8.330322,-0.70770264,-0.054977417
1625923140734,Gyroscope,-0.068984985,0.007156372,0.0096588135
1625923140738,Accelerometer,6.9991455,-0.8345947,-0.2393341
1625923140738,Gyroscope,-0.07325745,0.08917236,0.10340881
1625923140742,Accelerometer,7.4348907,-1.2535858,-0.26327515
1625923140742,Gyroscope,-0.1169281,0.0763855,0.13217163
1625923140746,Accelerometer,8.993515,-1.4475098,0.17726135
