timestamp,sensorName,valueX,valueY,valueZ
1625530270234,Accelerometer,9.541794,-1.1482391,1.1660614
1625530270238,Accelerometer,9.829102,-1.2033081,1.3360443
1625530270243,Accelerometer,9.522644,-1.0955658,1.9130554
1625530270247,Accelerometer,9.3311,-0.9758606,2.243454
1625530270250,Accelerometer,9.240128,-0.84417725,1.7933502
1625530270254,Accelerometer,9.1922455,-0.8681183,1.0966339
1625530270255,Gyroscope,0.04386902,-0.021499634,0.043289185
1625530270259,Accelerometer,9.156326,-0.95191956,0.8619995
1625530270258,Gyroscope,0.0055236816,-0.05026245,0.050750732
1625530270262,Accelerometer,9.424484,-1.0859833,1.0463562
1625530270263,Gyroscope,-0.014724731,-0.008728027,0.041168213
1625530270267,Accelerometer,9.821915,-1.2535858,1.1109924
1625530270267,Gyroscope,-0.009399414,0.04560852,0.017730713
1625530270270,Accelerometer,9.951202,-1.2511902,1.1852112
1625530270271,Gyroscope,-0.0072631836,0.038146973,-0.013168335
1625530270275,Accelerometer,9.960785,-1.0788116,1.5323792
1625530270275,Gyroscope,-0.008331299,0.014709473,-0.036605835
1625530270278,Accelerometer,9.802765,-0.9088135,1.7071533
1625530270278,Gyroscope,-0.0061950684,0.012588501,-0.03553772
1625530270282,Accelerometer,9.323914,-0.7771301,1.7047577
1625530270282,Gyroscope,0.0012512207,-0.018310547,-0.0035858154
1625530270287,Accelerometer,9.010284,-0.7484131,1.7263031
1625530270287,Gyroscope,0.019363403,-0.06411743,0.027313232
1625530270291,Accelerometer,9.118027,-0.8753052,1.4892731
1625530270290,Gyroscope,0.044937134,-0.053466797,0.041168213
1625530270294,Accelerometer,9.390961,-1.0117645,0.96255493
1625530270295,Gyroscope,0.04812622,-0.0044555664,0.036895752
1625530270299,Accelerometer,9.750092,-1.1290894,0.53160095
1625530270299,Gyroscope,0.012969971,0.023239136,0.0124053955
1625530270302,Accelerometer,9.960785,-1.1386566,0.7039795
1625530270302,Gyroscope,-0.034957886,0.028564453,-0.02168274
1625530270307,Accelerometer,9.955994,-1.0668335,1.3049316
1625530270307,Gyroscope,-0.050933838,0.04135132,-0.036605835
1625530270310,Accelerometer,9.699814,-0.9279785,1.7502441
1625530270311,Gyroscope,-0.0317688,0.04135132,-0.029144287
1625530270315,Accelerometer,9.326309,-0.8417816,1.9681244
1625530270314,Gyroscope,0.00019836426,0.0019378662,-0.005706787
1625530270318,Accelerometer,9.053375,-0.8489685,1.9729156
1625530270319,Gyroscope,0.030014038,-0.0385437,0.024124146
1625530270323,Accelerometer,9.046188,-0.9686737,1.6377258
1625530270323,Gyroscope,0.041732788,-0.04067993,0.041168213
1625530270326,Accelerometer,9.292801,-1.1219025,1.1804352
1625530270326,Gyroscope,0.030014038,-0.026824951,0.03477478
1625530270331,Accelerometer,9.644745,-1.239212,0.93621826
1625530270331,Gyroscope,0.0044555664,-0.0129852295,0.007080078
1625530270334,Accelerometer,9.891342,-1.2368164,0.9673462
1625530270334,Gyroscope,-0.017913818,0.021102905,-0.020629883
1625530270338,Accelerometer,9.910507,-1.160202,1.1325378
1625530270339,Gyroscope,-0.03388977,0.05307007,-0.031280518
1625530270343,Accelerometer,9.639954,-1.021347,1.41745
1625530270342,Gyroscope,-0.040283203,0.039215088,-0.02381897
1625530270347,Accelerometer,9.34787,-0.94473267,1.8148956
1625530270347,Gyroscope,-0.029632568,-0.00019836426,-0.0067749023
1625530270350,Accelerometer,9.163513,-0.9327545,2.006424
1625530270350,Gyroscope,-0.0019378662,-0.020446777,0.015594482
1625530270355,Accelerometer,9.187454,-0.99980164,1.7598267
1625530270354,Gyroscope,0.025756836,-0.03215027,0.025177002
1625530270358,Accelerometer,9.323914,-1.1027527,1.3719635
1625530270358,Gyroscope,0.03215027,-0.04386902,0.0209198
1625530270363,Accelerometer,9.539398,-1.1171112,1.0559235
1625530270363,Gyroscope,0.019363403,-0.025772095,0.007080078
1625530270366,Accelerometer,9.797974,-1.1099243,0.81411743
1625530270366,Gyroscope,-0.005142212,0.017913818,-0.0110321045
1625530270370,Accelerometer,9.812332,-1.0548706,0.847641
1625530270371,Gyroscope,-0.032836914,0.03175354,-0.02168274
1625530270375,Accelerometer,9.632767,-0.9662781,1.2259216
1625530270374,Gyroscope,-0.04135132,0.018981934,-0.018493652
1625530270378,Accelerometer,9.469971,-0.9279785,1.6161804
1625530270378,Gyroscope,-0.026443481,0.012588501,-0.005706787
1625530270383,Accelerometer,9.338287,-0.9399414,1.6832123
1625530270382,Gyroscope,0.0012512207,0.0019378662,0.00920105
1625530270386,Accelerometer,9.273636,-0.9878235,1.539566
1625530270386,Gyroscope,0.019363403,-0.023635864,0.018798828
1625530270390,Accelerometer,9.36702,-1.0357056,1.3695679
1625530270391,Gyroscope,0.023620605,-0.031097412,0.016662598
1625530270394,Accelerometer,9.570526,-1.0788116,1.1397247
1625530270394,Gyroscope,0.014038086,-0.010848999,0.007080078
1625530270398,Accelerometer,9.673477,-1.1075287,0.986496
1625530270399,Gyroscope,-0.0019378662,0.0061950684,-0.0035858154
1625530270403,Accelerometer,9.656708,-1.0859833,1.0942383
1625530270402,Gyroscope,-0.012588501,0.0104522705,-0.009963989
1625530270406,Accelerometer,9.589676,-1.052475,1.2833862
1625530270406,Gyroscope,-0.012588501,0.018981934,-0.007843018
1625530270411,Accelerometer,9.474762,-1.0500793,1.4102783
1625530270410,Gyroscope,-0.0061950684,0.017913818,-0.00038146973
1625530270414,Accelerometer,9.36702,-1.0668335,1.4821014
1625530270414,Gyroscope,0.0012512207,-0.0023345947,0.008132935
1625530270419,Accelerometer,9.362228,-1.0835876,1.5108337
1625530270419,Gyroscope,0.010848999,-0.016174316,0.0124053955
1625530270422,Accelerometer,9.472366,-1.0979614,1.4294281
1625530270422,Gyroscope,0.019363403,-0.011917114,0.00920105
1625530270426,Accelerometer,9.577713,-1.0931702,1.2881622
1625530270427,Gyroscope,0.018295288,-0.0044555664,0.0017547607
1625530270430,Accelerometer,9.608826,-1.0500793,1.2259216
1625530270430,Gyroscope,0.009780884,0.000869751,-0.0035858154
1625530270434,Accelerometer,9.580093,-1.0021973,1.2833862
1625530270434,Gyroscope,0.002319336,0.009384155,-0.005706787
1625530270439,Accelerometer,9.515457,-0.9614868,1.4006958
1625530270438,Gyroscope,-0.000869751,0.0104522705,-0.001449585
1625530270442,Accelerometer,9.42926,-0.9686737,1.520401
1625530270442,Gyroscope,0.0044555664,-0.00340271,0.0038757324
1625530270447,Accelerometer,9.374207,-0.9758606,1.5802612
1625530270446,Gyroscope,0.016174316,-0.016174316,0.01133728
1625530270450,Accelerometer,9.405319,-0.99261475,1.4868927
1625530270450,Gyroscope,0.028961182,-0.017242432,0.013458252
1625530270454,Accelerometer,9.498703,-1.0381012,1.2857666
1625530270455,Gyroscope,0.033218384,-0.009780884,0.010269165
1625530270458,Accelerometer,9.551376,-1.0596466,1.1540985
1625530270458,Gyroscope,0.022567749,-0.0023345947,0.007080078
1625530270462,Accelerometer,9.60405,-1.0692291,1.1804352
1625530270462,Gyroscope,0.011917114,0.005126953,0.0017547607
1625530270466,Accelerometer,9.594467,-1.0788116,1.2977448
1625530270466,Gyroscope,0.0076446533,0.009384155,0.0017547607
1625530270470,Accelerometer,9.527435,-1.0812073,1.4006958
1625530270470,Gyroscope,0.014038086,0.004058838,0.0038757324
1625530270474,Accelerometer,9.453201,-1.0859833,1.4437866
1625530270474,Gyroscope,0.02468872,-0.006591797,0.008132935
1625530270478,Accelerometer,9.443634,-1.11232,1.3743591
1625530270478,Gyroscope,0.03215027,-0.0129852295,0.01133728
1625530270482,Accelerometer,9.438843,-1.1458435,1.223526
1625530270482,Gyroscope,0.03215027,-0.009780884,0.013458252
1625530270486,Accelerometer,9.469971,-1.1697845,1.1253662
1625530270486,Gyroscope,0.02468872,-0.0044555664,0.01133728
1625530270490,Accelerometer,9.558548,-1.2104797,1.1229706
1625530270490,Gyroscope,0.016174316,0.0072631836,0.007080078
1625530270494,Accelerometer,9.592072,-1.2248535,1.2043762
1625530270494,Gyroscope,0.009780884,0.015777588,0.0028076172
1625530270498,Accelerometer,9.589676,-1.2272491,1.3216858
1625530270498,Gyroscope,0.0076446533,0.014709473,-0.001449585
1625530270502,Accelerometer,9.520248,-1.2128754,1.4389954
1625530270501,Gyroscope,0.012969971,0.004058838,-0.001449585
1625530270506,Accelerometer,9.441238,-1.1793671,1.4844971
1625530270506,Gyroscope,0.020431519,-0.007659912,0.0028076172
1625530270510,Accelerometer,9.412506,-1.1817627,1.4006958
1625530270510,Gyroscope,0.027893066,-0.009780884,0.00920105
1625530270514,Accelerometer,9.405319,-1.1841583,1.2426758
1625530270514,Gyroscope,0.028961182,-0.007659912,0.0124053955
1625530270518,Accelerometer,9.481934,-1.1985168,1.1493073
1625530270518,Gyroscope,0.021499634,-0.0023345947,0.010269165
1625530270522,Accelerometer,9.558548,-1.2128754,1.1636658
1625530270521,Gyroscope,0.014038086,0.009384155,0.006011963
1625530270525,Accelerometer,9.594467,-1.2296448,1.2283173
1625530270526,Gyroscope,0.008712769,0.018981934,0.0017547607
1625530270530,Accelerometer,9.572922,-1.1985168,1.3600006
1625530270530,Gyroscope,0.008712769,0.015777588,-0.00038146973
1625530270534,Accelerometer,9.532211,-1.1649933,1.4916687
1625530270534,Gyroscope,0.015106201,0.005126953,-0.001449585
