timestamp,sensorName,valueX,valueY,valueZ
1625923475106,Accelerometer,9.477142,-1.2057037,1.5275879
1625923475110,Accelerometer,9.465179,-1.2104797,1.4988556
1625923475114,Accelerometer,9.443634,-1.2200623,1.4701233
1625923475118,Accelerometer,9.441238,-1.239212,1.4557648
1625923475122,Accelerometer,9.457993,-1.2583771,1.4389954
1625923475126,Accelerometer,9.481934,-1.2631531,1.4150543
1625923475130,Accelerometer,9.481934,-1.2559814,1.4102783
1625923475134,Accelerometer,9.472366,-1.2368164,1.4294281
1625923475137,Accelerometer,9.457993,-1.2272491,1.460556
1625923475142,Accelerometer,9.443634,-1.2272491,1.4940643
1625923475146,Accelerometer,9.438843,-1.2320404,1.4988556
1625923475150,Accelerometer,9.448425,-1.2440033,1.4725189
1625923475154,Accelerometer,9.465179,-1.2631531,1.4389954
1625923475157,Accelerometer,9.481934,-1.2823181,1.4102783
1625923475162,Accelerometer,9.486725,-1.2823181,1.3863373
1625923475166,Accelerometer,9.479538,-1.27034,1.381546
1625923475170,Accelerometer,9.467575,-1.2583771,1.3863373
1625923475173,Accelerometer,9.465179,-1.2416077,1.3863373
1625923475178,Accelerometer,9.455597,-1.2296448,1.3791504
1625923475182,Accelerometer,9.443634,-1.2296448,1.3911133
1625923475186,Accelerometer,9.44603,-1.2440033,1.4030914
1625923475190,Accelerometer,9.457993,-1.2535858,1.4054871
1625923475193,Accelerometer,9.457993,-1.2535858,1.4030914
1625923475197,Accelerometer,9.481934,-1.2559814,1.4006958
1625923475202,Accelerometer,9.481934,-1.2535858,1.3719635
1625923475206,Accelerometer,9.455597,-1.2511902,1.357605
1625923475210,Accelerometer,9.441238,-1.2487946,1.362381
1625923475213,Accelerometer,9.448425,-1.2535858,1.3671722
1625923475213,Gyroscope,-0.0050811768,-0.001373291,-0.0020599365
1625923475218,Accelerometer,9.469971,-1.2559814,1.3671722
1625923475218,Gyroscope,-0.0050811768,-0.00030517578,-0.0020599365
1625923475221,Accelerometer,9.479538,-1.2535858,1.3671722
1625923475222,Gyroscope,-0.0050811768,-0.001373291,-0.0031280518
1625923475226,Accelerometer,9.481934,-1.2511902,1.381546
1625923475225,Gyroscope,-0.0072021484,-0.0035095215,-0.004196167
1625923475229,Accelerometer,9.479538,-1.239212,1.3839417
1625923475230,Gyroscope,-0.008270264,-0.005630493,-0.004196167
1625923475233,Accelerometer,9.484329,-1.2224579,1.3839417
1625923475233,Gyroscope,-0.0072021484,-0.0066986084,-0.004196167
1625923475238,Accelerometer,9.486725,-1.2200623,1.3767548
1625923475238,Gyroscope,-0.0050811768,-0.0077667236,-0.0052490234
1625923475241,Accelerometer,9.472366,-1.2104797,1.362381
1625923475241,Gyroscope,-0.0050811768,-0.005630493,-0.0031280518
1625923475245,Accelerometer,9.479538,-1.2033081,1.3432312
1625923475245,Gyroscope,-0.0050811768,-0.0035095215,-0.0031280518
1625923475250,Accelerometer,9.477142,-1.2128754,1.33844
1625923475250,Gyroscope,-0.006134033,-0.001373291,-0.0020599365
1625923475254,Accelerometer,9.474762,-1.215271,1.3552094
1625923475254,Gyroscope,-0.0072021484,0.00076293945,-0.0020599365
1625923475258,Accelerometer,9.477142,-1.215271,1.3791504
1625923475257,Gyroscope,-0.0072021484,0.0028839111,-0.0020599365
1625923475261,Accelerometer,9.474762,-1.2176666,1.3935089
1625923475261,Gyroscope,-0.0072021484,0.00076293945,-0.0031280518
1625923475265,Accelerometer,9.474762,-1.2128754,1.4006958
1625923475265,Gyroscope,-0.006134033,-0.0035095215,-0.0020599365
1625923475270,Accelerometer,9.474762,-1.2080994,1.4030914
1625923475270,Gyroscope,-0.006134033,-0.004562378,-0.004196167
1625923475274,Accelerometer,9.469971,-1.2057037,1.3911133
1625923475273,Gyroscope,-0.006134033,-0.0077667236,-0.0031280518
1625923475277,Accelerometer,9.465179,-1.2009125,1.3743591
1625923475277,Gyroscope,-0.0050811768,-0.0066986084,-0.0020599365
1625923475281,Accelerometer,9.467575,-1.215271,1.3647766
1625923475281,Gyroscope,-0.0040130615,-0.005630493,-0.0009918213
1625923475285,Accelerometer,9.460388,-1.215271,1.3504181
1625923475286,Gyroscope,-0.0040130615,-0.0024414062,-0.0009918213
1625923475290,Accelerometer,9.462784,-1.2200623,1.3480225
1625923475290,Gyroscope,-0.006134033,0.0018310547,-0.0020599365
