timestamp,sensorName,valueX,valueY,valueZ
1625929998808,Accelerometer,9.656708,-1.1817627,0.8380585
1625929998812,Accelerometer,9.58728,-1.1721802,0.8667908
1625929998816,Accelerometer,9.553757,-1.1625977,0.9697418
1625929998820,Accelerometer,9.541794,-1.1673889,1.0679016
1625929998824,Accelerometer,9.527435,-1.160202,1.0846558
1625929998828,Accelerometer,9.546585,-1.1625977,1.0702972
1625929998832,Accelerometer,9.546585,-1.1673889,1.0319824
1625929998836,Accelerometer,9.529816,-1.1530304,1.0200195
1625929998840,Accelerometer,9.522644,-1.1410522,1.0224152
1625929998844,Accelerometer,9.520248,-1.1242981,1.0295868
1625929998849,Accelerometer,9.532211,-1.1195068,1.0128326
1625929998852,Accelerometer,9.513062,-1.0835876,0.99368286
1625929998856,Accelerometer,9.467575,-1.057251,0.99368286
1625929998860,Accelerometer,9.465179,-1.0859833,0.9888916
1625929998864,Accelerometer,9.491516,-1.0979614,0.9458008
1625929998868,Accelerometer,9.558548,-1.131485,0.80693054
1625929998872,Accelerometer,9.60643,-1.294281,-0.18426514
1625929998876,Accelerometer,9.776428,-1.3134308,-0.52664185
1625929998880,Accelerometer,9.963165,-1.2224579,0.24429321
1625929998884,Accelerometer,9.836273,-1.0357056,1.2881622
1625929998888,Accelerometer,9.515457,-0.8178406,1.8819275
1625929998892,Accelerometer,9.149139,-0.7148895,2.1596527
1625929998896,Accelerometer,8.878601,-0.70770264,2.0040283
1625929998900,Accelerometer,8.983948,-0.85614014,1.7047577
1625929998903,Accelerometer,9.264069,-1.0620422,1.1014252
1625929998908,Accelerometer,9.659103,-1.2823181,0.3592224
1625929998911,Accelerometer,9.886551,-1.373291,0.42625427
1625929998916,Accelerometer,9.94162,-1.19133,0.7470856
1625929998920,Accelerometer,9.934448,-1.021347,0.9458008
1625929998924,Accelerometer,9.560944,-0.8705139,1.362381
1625929998928,Accelerometer,9.201813,-0.7627716,1.5563202
1625929998932,Accelerometer,9.113235,-0.81544495,1.41745
1625929998932,Gyroscope,0.0066375732,-0.051437378,0.033096313
1625929998935,Accelerometer,9.237732,-0.99261475,1.2354889
1625929998935,Gyroscope,0.025817871,-0.054641724,0.03416443
1625929998940,Accelerometer,9.503479,-1.160202,0.87875366
1625929998940,Gyroscope,0.025817871,-0.024810791,0.020309448
1625929998944,Accelerometer,9.776428,-1.2440033,0.55314636
1625929998944,Gyroscope,0.0034484863,0.011413574,-0.0020599365
1625929998948,Accelerometer,9.932053,-1.2057037,0.56033325
1625929998948,Gyroscope,-0.025314331,0.034851074,-0.029754639
1625929998951,Accelerometer,9.869797,-1.0548706,0.7710266
1625929998952,Gyroscope,-0.045547485,0.046569824,-0.0382843
1625929998956,Accelerometer,9.613617,-0.9112091,1.0774841
1625929998956,Gyroscope,-0.043426514,0.025253296,-0.024429321
1625929998960,Accelerometer,9.335892,-0.8130493,1.3360443
1625929998960,Gyroscope,-0.022125244,-0.012023926,7.6293945e-05
1625929998964,Accelerometer,9.211395,-0.83699036,1.3504181
1625929998963,Gyroscope,0.0077056885,-0.035461426,0.022445679
1625929998967,Accelerometer,9.266464,-0.97106934,1.1325378
1625929998968,Gyroscope,0.025817871,-0.038650513,0.030960083
1625929998972,Accelerometer,9.441238,-1.1075287,0.792572
1625929998972,Gyroscope,0.024749756,-0.030136108,0.023513794
1625929998976,Accelerometer,9.68544,-1.1841583,0.56033325
1625929998975,Gyroscope,0.0045166016,-0.009887695,0.0011444092
1625929998980,Accelerometer,9.853043,-1.1745758,0.56033325
1625929998980,Gyroscope,-0.018920898,0.020996094,-0.02017212
1625929998984,Accelerometer,9.833893,-1.0548706,0.71595764
1625929998983,Gyroscope,-0.03277588,0.039108276,-0.030822754
1625929998987,Accelerometer,9.651932,-0.918396,0.9481964
1625929998987,Gyroscope,-0.03277588,0.028457642,-0.024429321
1625929998992,Accelerometer,9.426865,-0.82980347,1.1828156
1625929998992,Gyroscope,-0.017852783,0.006088257,-0.0052490234
1625929998996,Accelerometer,9.2760315,-0.82502747,1.2402802
1625929998996,Gyroscope,0.0013122559,-0.013092041,0.016052246
1625929999000,Accelerometer,9.283218,-0.9088135,1.1109924
1625929999000,Gyroscope,0.013031006,-0.031204224,0.027770996
1625929999003,Accelerometer,9.42926,-1.0333099,0.9410095
1625929999003,Gyroscope,0.017303467,-0.033325195,0.022445679
1625929999007,Accelerometer,9.632767,-1.11232,0.75665283
1625929999008,Gyroscope,0.008773804,-0.014160156,0.0064697266
1625929999012,Accelerometer,9.795578,-1.11232,0.6441345
1625929999012,Gyroscope,-0.0072021484,0.012481689,-0.0137786865
1625929999016,Accelerometer,9.809937,-1.0333099,0.7183533
1625929999016,Gyroscope,-0.021057129,0.025253296,-0.023361206
1625929999019,Accelerometer,9.668686,-0.9279785,0.9122772
1625929999019,Gyroscope,-0.025314331,0.026321411,-0.019104004
1625929999023,Accelerometer,9.472366,-0.8465729,1.0990295
1625929999024,Gyroscope,-0.017852783,0.014602661,-0.004196167
1625929999028,Accelerometer,9.335892,-0.8609314,1.2067719
1625929999028,Gyroscope,-0.0029449463,-0.008834839,0.0128479
1625929999032,Accelerometer,9.321533,-0.9471283,1.1612701
