timestamp,sensorName,valueX,valueY,valueZ
1624967127601,Accelerometer,-1.3542175,4.6768494,7.72139
1624967127605,Accelerometer,-1.5864563,4.7055817,7.927292
1624967127609,Accelerometer,-1.7756042,4.844452,7.9655914
1624967127613,Accelerometer,-1.9407959,5.0407715,7.738144
1624967127617,Accelerometer,-2.0844574,5.2849884,7.343109
1624967127622,Accelerometer,-2.2855682,5.543564,6.9935455
1624967127626,Accelerometer,-2.5752563,5.816498,6.8307495
1624967127630,Accelerometer,-2.9391785,6.087036,6.9097595
1624967127634,Accelerometer,-3.2408447,6.3360443,7.1084747
1624967127638,Accelerometer,-3.4323883,6.501236,7.22818
1624967127641,Accelerometer,-3.537735,6.51799,7.14917
1624967127645,Accelerometer,-3.6239166,6.381531,6.9839783
1624967127649,Accelerometer,-3.7220917,6.1445007,6.919327
1624967127653,Accelerometer,-3.827423,5.84523,6.940872
1624967127657,Accelerometer,-3.889679,5.577072,7.015091
1624967127661,Accelerometer,-3.8872833,5.426239,7.046219
1624967127665,Accelerometer,-3.8178558,5.361603,7.0246735
1624967127669,Accelerometer,-3.7029266,5.3927155,6.9696045
1624967127673,Accelerometer,-3.5496979,5.505249,6.931305
1624967127678,Accelerometer,-3.3509827,5.6680603,6.912155
1624967127682,Accelerometer,-3.0948029,5.8595886,6.9049683
1624967127685,Accelerometer,-2.8003235,6.0415497,6.900177
1624967127689,Accelerometer,-2.498642,6.185196,6.883423
1624967127693,Accelerometer,-2.2281036,6.292938,6.821167
1624967127697,Accelerometer,-2.031784,6.326462,6.694275
1624967127701,Accelerometer,-1.9192505,6.2737885,6.5985107
1624967127705,Accelerometer,-1.9024963,6.185196,6.5985107
1624967127709,Accelerometer,-1.9623413,6.027191,6.6009064
1624967127713,Accelerometer,-2.0269928,5.869171,6.651184
1624967127717,Accelerometer,-2.0533295,5.737488,6.730194
1624967127721,Accelerometer,-2.0174103,5.663269,6.8068085
1624967127724,Accelerometer,-1.9072723,5.639328,6.8786316
1624967127729,Accelerometer,-1.7588348,5.624954,6.964813
1624967127729,Gyroscope,0.08218384,-0.23278809,1.3969879
1624967127733,Accelerometer,-1.5912476,5.62735,7.0127106
1624967127733,Gyroscope,0.066207886,-0.20509338,1.433197
1624967127736,Accelerometer,-1.4044952,5.6608734,6.9935455
1624967127736,Gyroscope,0.056610107,-0.16674805,1.4694214
1624967127741,Accelerometer,-1.2416992,5.7015686,6.9145355
1624967127741,Gyroscope,0.050231934,-0.12838745,1.4981842
1624967127745,Accelerometer,-1.1363525,5.7087555,6.7948303
1624967127745,Gyroscope,0.044906616,-0.103897095,1.5194855
1624967127749,Accelerometer,-1.1004333,5.658478,6.670334
1624967127749,Gyroscope,0.036376953,-0.09111023,1.5397339
1624967127753,Accelerometer,-1.102829,5.5339813,6.4740143
1624967127753,Gyroscope,0.01826477,-0.08152771,1.5663605
1624967127757,Accelerometer,-1.1794434,5.4046936,6.184311
1624967127757,Gyroscope,-0.019012451,-0.078323364,1.5940552
1624967127760,Accelerometer,-1.2991486,5.2969513,5.837158
1624967127760,Gyroscope,-0.07546997,-0.08792114,1.622818
1624967127764,Accelerometer,-1.399704,5.237091,5.521118
1624967127764,Gyroscope,-0.15110779,-0.10496521,1.6494446
1624967127769,Accelerometer,-1.4404144,5.2394867,5.267334
1624967127769,Gyroscope,-0.23953247,-0.135849,1.6664886
1624967127773,Accelerometer,-1.4452057,5.3256836,5.205078
1624967127773,Gyroscope,-0.33007812,-0.17100525,1.669693
1624967127776,Accelerometer,-1.3925323,5.4717255,5.2960663
1624967127776,Gyroscope,-0.40997314,-0.1784668,1.6579742
1624967127780,Accelerometer,-1.3063354,5.6776276,5.4780273
1624967127780,Gyroscope,-0.47494507,-0.15821838,1.6356049
1624967127785,Accelerometer,-1.3015442,5.7997284,5.734207
1624967127785,Gyroscope,-0.5228882,-0.11454773,1.6100311
1624967127789,Accelerometer,-1.4308319,5.7015686,5.9017944
1624967127789,Gyroscope,-0.5505829,-0.04849243,1.6132355
1624967127793,Accelerometer,-1.5313873,5.572281,5.7796936
1624967127793,Gyroscope,-0.5761566,0.0143585205,1.6601105
1624967127797,Accelerometer,-1.5912476,5.500458,5.547455
