id,attr_time,attr_x,attr_y,attr_z
134291,1532076519003,0.0,-0.00426119,0.0117183
134292,1532076519023,-0.0010653,-0.00213059,0.0117183
134293,1532076519043,-0.00426119,-0.0010653,0.0117183
134294,1532076519063,-0.00426119,-0.0010653,0.0159795
134295,1532076519083,-0.00639178,-0.00319589,0.01811
134296,1532076519102,-0.00639178,-0.00319589,0.0202406
134297,1532076519123,-0.00852238,-0.0010653,0.0223712
134298,1532076519144,-0.010653,-0.0010653,0.0255671
134299,1532076519162,-0.0117183,0.0,0.0298283
134300,1532076519184,-0.0149142,0.0010653,0.0340895
134301,1532076519204,-0.0191753,0.0,0.0351548
134302,1532076519224,-0.0170448,0.0010653,0.039416
134303,1532076519244,-0.0223712,0.0,0.0404813
134304,1532076519264,-0.0245018,0.0,0.0447425
134305,1532076519284,-0.0255671,0.00319589,0.0490037
134306,1532076519304,-0.028763,0.00213059,0.0553954
134307,1532076519324,-0.0330242,0.00532648,0.0585913
134308,1532076519344,-0.0372854,0.00213059,0.0628525
134309,1532076519364,-0.0415466,-0.00213059,0.0660484
134310,1532076519384,-0.0468731,-0.00319589,0.0703096
134311,1532076519403,-0.0458078,-0.00532648,0.0735055
134312,1532076519422,-0.0426119,0.00319589,0.0745708
134313,1532076519443,-0.0383507,0.00532648,0.0756361
134314,1532076519461,-0.0415466,0.00639178,0.0735055
134315,1532076519484,-0.0426119,0.00213059,0.0745708
134316,1532076519504,-0.0468731,0.0010653,0.0798973
134317,1532076519524,-0.0511342,0.00213059,0.0894849
134318,1532076519545,-0.0553954,0.00426119,0.0990726
134319,1532076519565,-0.057526,0.00639178,0.10653
134320,1532076519585,-0.0607219,0.00958767,0.10866
134321,1532076519605,-0.0596566,0.010653,0.113987
134322,1532076519625,-0.0617872,0.00958767,0.117183
134323,1532076519645,-0.0628525,0.0127836,0.12464
134324,1532076519664,-0.0671137,0.0191753,0.133162
134325,1532076519685,-0.068179,0.0170448,0.140619
134326,1532076519705,-0.0735055,0.0191753,0.149142
134327,1532076519725,-0.0777667,0.0202406,0.161925
134328,1532076519745,-0.0841585,0.0255671,0.176839
134329,1532076519765,-0.0926808,0.0255671,0.191753
134330,1532076519785,-0.10866,0.0266324,0.200276
134331,1532076519804,-0.118248,0.0191753,0.208798
134332,1532076519825,-0.129966,0.0149142,0.218386
134333,1532076519845,-0.138489,0.0117183,0.225843
134334,1532076519865,-0.164056,0.0010653,0.232235
134335,1532076519883,-0.169382,0.00426119,0.239692
134336,1532076519905,-0.177905,-0.0010653,0.25141
134337,1532076519926,-0.184296,-0.00213059,0.263128
134338,1532076519946,-0.186427,0.00426119,0.280173
134339,1532076519966,-0.192819,0.00426119,0.286565
134340,1532076519986,-0.201341,0.00639178,0.304675
134341,1532076520006,-0.200276,0.010653,0.312132
134342,1532076520026,-0.206668,0.00532648,0.318524
134343,1532076520046,-0.211994,0.00639178,0.32385
134344,1532076520066,-0.220516,0.00745708,0.327046
134345,1532076520086,-0.227974,0.00852238,0.331307
134346,1532076520104,-0.2333,0.0117183,0.325981
134347,1532076520126,-0.249279,0.0127836,0.319589
134348,1532076520145,-0.247149,0.0191753,0.308936
134349,1532076520164,-0.2333,0.0330242,0.316393
134350,1532076520186,-0.229039,0.01811,0.30361
134351,1532076520206,-0.16086,-0.00532648,0.290826
134352,1532076520227,-0.0852238,0.00852238,0.286565
134353,1532076520246,-0.103334,-0.00852238,0.255671
