id,attr_time,attr_lat,attr_lng
1418,1531905013000,50.9654,14.0661
1419,1531905021000,50.9654,14.066
1420,1531905031000,50.9652,14.0662
1421,1531905041000,50.9651,14.0663
1422,1531905051000,50.9651,14.0662
1423,1531905061000,50.9651,14.0662
1424,1531905070000,50.965,14.0663
1425,1531905080000,50.9649,14.0664
1426,1531905090000,50.9649,14.0665
1427,1531905100000,50.9648,14.0667
1428,1531905111000,50.9647,14.0672
1429,1531905121000,50.9646,14.0673
1430,1531905131000,50.9645,14.0674
1431,1531905142000,50.9644,14.0675
1432,1531905151000,50.9644,14.0675
1433,1531905161000,50.9643,14.0676
1434,1531905171000,50.9643,14.0678
1435,1531905181000,50.9643,14.0679
1436,1531905191000,50.9642,14.068
1437,1531905201000,50.9642,14.0681
1438,1531905212000,50.9641,14.0682
1439,1531905221000,50.964,14.0682
1440,1531905231000,50.9639,14.0683
1441,1531905241000,50.9638,14.0685
1442,1531905251000,50.9637,14.0686
1443,1531905261000,50.9636,14.0688
1444,1531905271000,50.9636,14.0689
1445,1531905281000,50.9635,14.069
1446,1531905291000,50.9635,14.069
1447,1531905301000,50.9634,14.0692
1448,1531905311000,50.9634,14.0693
1449,1531905321000,50.9634,14.0694
1450,1531905331000,50.9633,14.0696
1451,1531905341000,50.9633,14.0696
1452,1531905351000,50.9633,14.0696
1453,1531905361000,50.9632,14.0697
1454,1531905371000,50.9631,14.0697
1455,1531905381000,50.9631,14.0698
1456,1531905391000,50.9631,14.0699
1457,1531905401000,50.9631,14.07
1458,1531905411000,50.963,14.0702
1459,1531905421000,50.963,14.0702
1460,1531905431000,50.963,14.0703
1461,1531905440000,50.963,14.0704
1462,1531905450000,50.9629,14.0705
1463,1531905461000,50.9628,14.0706
1464,1531905472000,50.9628,14.0707
1465,1531905481000,50.9628,14.0706
1466,1531905492000,50.9628,14.0706
1467,1531905502000,50.9628,14.0706
1468,1531905511000,50.9628,14.0705
1469,1531905521000,50.9628,14.0705
1470,1531905531000,50.9628,14.0706
1471,1531905541000,50.9628,14.0707
1472,1531905551000,50.9627,14.0709
1473,1531905562000,50.9626,14.071
1474,1531905571000,50.9625,14.0711
1475,1531905581000,50.9625,14.0712
1476,1531905592000,50.9625,14.0713
1477,1531905601000,50.9624,14.0714
1478,1531905611000,50.9624,14.0715
1479,1531905621000,50.9623,14.0717
1480,1531905631000,50.9622,14.0717
1481,1531905640000,50.9621,14.0718
1482,1531905651000,50.9621,14.0719
1483,1531905661000,50.962,14.0719
1484,1531905671000,50.9621,14.0719
1485,1531905680000,50.9621,14.0719
1486,1531905690000,50.9621,14.0718
1487,1531905701000,50.9621,14.0718
1488,1531905711000,50.962,14.072
1489,1531905720000,50.9619,14.072
1490,1531905731000,50.9619,14.0719
1491,1531905740000,50.9619,14.0719
1492,1531905750000,50.9619,14.0719
1493,1531905761000,50.9619,14.0719
1494,1531905771000,50.9619,14.0719
1495,1531905781000,50.9619,14.0719
1496,1531905791000,50.9619,14.0719
1497,1531905801000,50.9619,14.0719
1498,1531905811000,50.9619,14.0719
1499,1531905820000,50.9619,14.0719
1500,1531905831000,50.9619,14.0719
1501,1531905841000,50.9619,14.0719
1502,1531905851000,50.9619,14.0719
1503,1531905861000,50.9619,14.0719
1504,1531905871000,50.9619,14.0719
1505,1531905881000,50.9619,14.0719
1506,1531905891000,50.9619,14.0719
1507,1531905900000,50.9619,14.0719
1508,1531905911000,50.9619,14.0719
1509,1531905921000,50.9619,14.0719
1510,1531905930000,50.9619,14.0719
1511,1531905940000,50.9619,14.0719
1512,1531905951000,50.9619,14.0719
1513,1531905960000,50.9619,14.0719
1514,1531905970000,50.9619,14.0719
1515,1531905980000,50.9619,14.0719
1516,1531905991000,50.9619,14.0719
1517,1531906000000,50.9619,14.0719
1518,1531906010000,50.9619,14.0719
1519,1531906021000,50.9619,14.0719
1520,1531906031000,50.9619,14.0719
1521,1531906041000,50.9619,14.0719
1522,1531906050000,50.9619,14.0719
1523,1531906060000,50.9619,14.0719
1524,1531906070000,50.9619,14.0719
1525,1531906081000,50.9619,14.0719
1526,1531906091000,50.9619,14.0719
1527,1531906101000,50.9619,14.0719
1528,1531906110000,50.9619,14.0719
1529,1531906120000,50.9619,14.0719
1530,1531906131000,50.9619,14.0719
1531,1531906140000,50.9619,14.0719
1532,1531906150000,50.9619,14.0719
1533,1531906161000,50.9619,14.0719
1534,1531906170000,50.9619,14.0719
1535,1531906180000,50.9619,14.0719
1536,1531906190000,50.9619,14.0719
1537,1531906200000,50.9619,14.0719
1538,1531906210000,50.9619,14.0719
1539,1531906220000,50.9619,14.0719
1540,1531906230000,50.9619,14.0719
1541,1531906240000,50.9619,14.0719
1542,1531906251000,50.9619,14.0719
1543,1531906260000,50.9619,14.0719
1544,1531906270000,50.9619,14.0719
1545,1531906280000,50.9619,14.0719
1546,1531906290000,50.9619,14.0719
1547,1531906301000,50.9619,14.0719
1548,1531906311000,50.9619,14.0719
1549,1531906321000,50.9619,14.0719
1550,1531906331000,50.9619,14.0719
1551,1531906340000,50.9619,14.0719
1552,1531906351000,50.9619,14.0719
1553,1531906361000,50.9619,14.0719
1554,1531906371000,50.9619,14.0719
1555,1531906380000,50.9619,14.0719
1556,1531906390000,50.9619,14.0719
1557,1531906400000,50.9619,14.0719
1558,1531906410000,50.9619,14.0719
1559,1531906421000,50.9619,14.0719
1560,1531906431000,50.9619,14.0719
1561,1531906441000,50.9619,14.0719
1562,1531906450000,50.9619,14.0719
1563,1531906461000,50.9619,14.0719
1564,1531906472000,50.9619,14.0719
1565,1531906481000,50.9619,14.0719
1566,1531906491000,50.9619,14.0719
1567,1531906501000,50.9619,14.0719
1568,1531906511000,50.9619,14.0719
1569,1531906521000,50.9619,14.0719
1570,1531906530000,50.962,14.0719
1571,1531906540000,50.962,14.0718
1572,1531906551000,50.9621,14.0717
1573,1531906560000,50.9621,14.0717
1574,1531906571000,50.9621,14.0717
1575,1531906581000,50.9621,14.0717
1576,1531906591000,50.9621,14.0717
1577,1531906601000,50.9622,14.0716
1578,1531906610000,50.9622,14.0716
1579,1531906620000,50.9622,14.0716
1580,1531906631000,50.9622,14.0716
1581,1531906641000,50.9622,14.0717
1582,1531906650000,50.9622,14.0716
1583,1531906661000,50.9622,14.0716
1584,1531906670000,50.9622,14.0716
1585,1531906680000,50.9622,14.0716
1586,1531906690000,50.9622,14.0716
1587,1531906701000,50.9622,14.0716
1588,1531906711000,50.9623,14.0716
1589,1531906721000,50.9624,14.0716
1590,1531906731000,50.9624,14.0715
1591,1531906742000,50.9624,14.0715
1592,1531906751000,50.9624,14.0715
1593,1531906761000,50.9624,14.0715
1594,1531906771000,50.9624,14.0715
1595,1531906780000,50.9624,14.0715
1596,1531906791000,50.9624,14.0715
1597,1531906801000,50.9624,14.0715
1598,1531906812000,50.9624,14.0715
1599,1531906821000,50.9624,14.0715
1600,1531906831000,50.9624,14.0715
1601,1531906841000,50.9624,14.0715
1602,1531906852000,50.9624,14.0715
1603,1531906862000,50.9624,14.0715
1604,1531906871000,50.9624,14.0715
1605,1531906881000,50.9624,14.0715
1606,1531906891000,50.9624,14.0715
1607,1531906901000,50.9624,14.0715
1608,1531906911000,50.9624,14.0715
1609,1531906921000,50.9624,14.0715
1610,1531906931000,50.9624,14.0715
1611,1531906941000,50.9624,14.0715
1612,1531906951000,50.9624,14.0715
1613,1531906961000,50.9624,14.0715
1614,1531906971000,50.9624,14.0715
1615,1531906981000,50.9624,14.0715
1616,1531906991000,50.9624,14.0715
1617,1531907001000,50.9624,14.0715
1618,1531907011000,50.9624,14.0715
1619,1531907022000,50.9624,14.0715
1620,1531907032000,50.9624,14.0715
1621,1531907041000,50.9624,14.0715
1622,1531907051000,50.9624,14.0715
1623,1531907062000,50.9624,14.0715
1624,1531907071000,50.9624,14.0715
1625,1531907081000,50.9624,14.0715
1626,1531907092000,50.9624,14.0715
1627,1531907102000,50.9624,14.0715
1628,1531907111000,50.9624,14.0715
1629,1531907121000,50.9624,14.0715
1630,1531907131000,50.9624,14.0715
1631,1531907141000,50.9624,14.0715
1632,1531907152000,50.9624,14.0715
1633,1531907161000,50.9624,14.0715
1634,1531907171000,50.9624,14.0715
1635,1531907181000,50.9624,14.0715
1636,1531907191000,50.9624,14.0715
1637,1531907201000,50.9624,14.0715
1638,1531907211000,50.9624,14.0715
1639,1531907221000,50.9624,14.0715
1640,1531907231000,50.9624,14.0715
1641,1531907241000,50.9624,14.0715
1642,1531907251000,50.9624,14.0715
1643,1531907261000,50.9624,14.0715
1644,1531907271000,50.9624,14.0715
1645,1531907280000,50.9624,14.0715
1646,1531907291000,50.9624,14.0715
1647,1531907301000,50.9623,14.0715
1648,1531907311000,50.9623,14.0716
1649,1531907320000,50.9622,14.0716
1650,1531907330000,50.9622,14.0717
1651,1531907341000,50.9622,14.0718
1652,1531907351000,50.9621,14.0718
1653,1531907361000,50.9621,14.0718
1654,1531907370000,50.9621,14.0718
1655,1531907381000,50.9621,14.0718
1656,1531907392000,50.9621,14.0718
1657,1531907402000,50.9621,14.0718
1658,1531907412000,50.9621,14.0718
1659,1531907422000,50.9621,14.0718
1660,1531907432000,50.9621,14.0718
1661,1531907442000,50.9621,14.0718
1662,1531907452000,50.962,14.0718
1663,1531907463000,50.962,14.0718
1664,1531907473000,50.962,14.0718
1665,1531907482000,50.9621,14.0718
1666,1531907492000,50.9621,14.0718
1667,1531907503000,50.9621,14.0718
1668,1531907512000,50.9621,14.0718
1669,1531907522000,50.9621,14.0718
1670,1531907532000,50.9621,14.0719
1671,1531907542000,50.9621,14.0719
1672,1531907552000,50.9621,14.0719
1673,1531907562000,50.9621,14.0719
1674,1531907572000,50.9621,14.0719
1675,1531907582000,50.9621,14.0718
1676,1531907592000,50.9621,14.0718
1677,1531907602000,50.9621,14.0718
1678,1531907612000,50.9621,14.0718
1679,1531907622000,50.9621,14.0718
1680,1531907632000,50.9621,14.0718
1681,1531907642000,50.9621,14.0718
1682,1531907652000,50.9621,14.0718
1683,1531907662000,50.9621,14.0718
1684,1531907672000,50.9621,14.0718
1685,1531907682000,50.9621,14.0718
1686,1531907692000,50.9621,14.0718
1687,1531907702000,50.9621,14.0718
1688,1531907712000,50.9621,14.0718
1689,1531907722000,50.9621,14.0718
1690,1531907732000,50.9621,14.0718
1691,1531907743000,50.9621,14.0718
1692,1531907753000,50.9621,14.0718
1693,1531907762000,50.9621,14.0718
1694,1531907773000,50.9621,14.0718
1695,1531907782000,50.9621,14.0718
1696,1531907792000,50.9621,14.0718
1697,1531907802000,50.9621,14.0718
1698,1531907812000,50.9621,14.0718
1699,1531907822000,50.9621,14.0718
1700,1531907832000,50.9621,14.0718
1701,1531907842000,50.9621,14.0718
1702,1531907852000,50.9621,14.0718
1703,1531907862000,50.9621,14.0718
1704,1531907872000,50.9621,14.0718
1705,1531907882000,50.9621,14.0718
1706,1531907893000,50.9621,14.0718
1707,1531907902000,50.9621,14.0718
1708,1531907912000,50.9621,14.0718
1709,1531907923000,50.9621,14.0718
1710,1531907932000,50.9621,14.0718
1711,1531907943000,50.9621,14.0718
1712,1531907952000,50.9621,14.0718
1713,1531907962000,50.9621,14.0718
1714,1531907973000,50.9621,14.0718
1715,1531907982000,50.9621,14.0718
1716,1531907992000,50.9621,14.0718
1717,1531908002000,50.9621,14.0718
1718,1531908012000,50.9621,14.0718
1719,1531908023000,50.9621,14.0718
1720,1531908032000,50.9621,14.0718
1721,1531908042000,50.9621,14.0718
1722,1531908052000,50.9621,14.0718
1723,1531908062000,50.9621,14.0718
1724,1531908072000,50.9621,14.0718
1725,1531908082000,50.9621,14.0718
1726,1531908092000,50.9621,14.0718
1727,1531908102000,50.9621,14.0718
1728,1531908112000,50.9621,14.0718
1729,1531908122000,50.9621,14.0718
1730,1531908132000,50.9621,14.0718
1731,1531908142000,50.9621,14.0718
1732,1531908153000,50.9621,14.0718
1733,1531908162000,50.9621,14.0718
1734,1531908173000,50.9621,14.0718
1735,1531908182000,50.9621,14.0718
1736,1531908193000,50.9621,14.0718
1737,1531908202000,50.9621,14.0718
1738,1531908212000,50.9621,14.0718
1739,1531908222000,50.9621,14.0718
1740,1531908232000,50.9621,14.0718
1741,1531908242000,50.9621,14.0719
1742,1531908252000,50.9621,14.0719
1743,1531908262000,50.9621,14.0718
1744,1531908272000,50.9621,14.0718
1745,1531908282000,50.9621,14.0718
1746,1531908292000,50.9621,14.0718
1747,1531908302000,50.9621,14.0718
1748,1531908312000,50.9621,14.0718
1749,1531908322000,50.9621,14.0718
1750,1531908333000,50.9621,14.0718
1751,1531908349000,50.9621,14.0718
1752,1531908353000,50.9621,14.0718
1753,1531908363000,50.9621,14.0718
1754,1531908373000,50.9621,14.0718
1755,1531908383000,50.9621,14.0718
1756,1531908394000,50.9621,14.0718
1757,1531908404000,50.9621,14.0718
1758,1531908414000,50.9621,14.0718
1759,1531908424000,50.9621,14.0718
1760,1531908438000,50.9621,14.0718
1761,1531908444000,50.9621,14.0718
1762,1531908455000,50.9621,14.0718
1763,1531908466000,50.9621,14.0718
1764,1531908474000,50.9621,14.0718
1765,1531908483000,50.9621,14.0718
1766,1531908493000,50.9621,14.0718
1767,1531908504000,50.9621,14.0718
1768,1531908514000,50.9621,14.0718
1769,1531908524000,50.9621,14.0718
1770,1531908533000,50.9621,14.0718
1771,1531908543000,50.962,14.0718
1772,1531908553000,50.9621,14.0718
1773,1531908563000,50.9621,14.0718
1774,1531908573000,50.9621,14.0718
1775,1531908583000,50.9621,14.0718
1776,1531908594000,50.9621,14.0718
1777,1531908605000,50.9621,14.0718
1778,1531908614000,50.962,14.0718
1779,1531908623000,50.962,14.0718
1780,1531908633000,50.962,14.0718
1781,1531908644000,50.962,14.0718
1782,1531908654000,50.962,14.0719
1783,1531908663000,50.962,14.0719
1784,1531908673000,50.962,14.0719
1785,1531908683000,50.962,14.0719
1786,1531908693000,50.962,14.0718
1787,1531908703000,50.962,14.0718
1788,1531908713000,50.962,14.0718
1789,1531908723000,50.962,14.0718
1790,1531908733000,50.962,14.0718
1791,1531908743000,50.962,14.0718
1792,1531908753000,50.962,14.0718
1793,1531908764000,50.962,14.0718
1794,1531908774000,50.962,14.0718
1795,1531908783000,50.962,14.0718
1796,1531908793000,50.962,14.0718
1797,1531908804000,50.962,14.0718
1798,1531908813000,50.962,14.0718
1799,1531908823000,50.962,14.0718
1800,1531908833000,50.962,14.0718
1801,1531908844000,50.962,14.0718
1802,1531908854000,50.962,14.0718
1803,1531908863000,50.962,14.0718
1804,1531908874000,50.962,14.0718
1805,1531908883000,50.962,14.0718
1806,1531908893000,50.962,14.0718
1807,1531908903000,50.9621,14.0718
1808,1531908913000,50.9621,14.0718
1809,1531908924000,50.9621,14.0718
1810,1531908934000,50.9621,14.0718
1811,1531908943000,50.9621,14.0718
1812,1531908954000,50.9621,14.0718
1813,1531908964000,50.9621,14.0718
1814,1531908973000,50.9621,14.0718
1815,1531908983000,50.9621,14.0718
1816,1531908993000,50.9621,14.0718
