id,attr_time,attr_x,attr_y,attr_z
1486814,1531921245003,5.33428,-0.320823,-8.75799
1486815,1531921245023,4.76925,-0.617704,-8.65264
1486816,1531921245043,5.00388,-0.914585,-8.59997
1486817,1531921245063,4.66869,-1.0343,-8.66701
1486818,1531921245083,5.02782,-0.804452,-8.51857
1486819,1531921245103,5.00388,-0.426168,-8.61434
1486820,1531921245123,5.10923,-0.335188,-8.55209
1486821,1531921245143,5.00867,-0.536301,-8.5904
1486822,1531921245163,4.75967,-0.646435,-8.37013
1486823,1531921245181,4.91769,-0.555455,-8.49463
1486824,1531921245202,4.90811,-0.708684,-8.56167
1486825,1531921245222,4.92727,-0.646435,-8.58561
1486826,1531921245244,4.93206,-0.411803,-8.45153
1486827,1531921245261,5.06613,-1.22104,-7.69018
1486828,1531921245280,4.91769,-0.694318,-8.64307
1486829,1531921245303,4.92248,-0.555455,-8.56167
1486830,1531921245323,4.79319,-0.555455,-8.60955
1486831,1531921245343,4.83629,-0.497994,-8.5904
1486832,1531921245363,4.97515,-0.411803,-8.57603
1486833,1531921245384,5.04698,-0.440533,-8.49942
1486834,1531921245404,4.77883,-0.579397,-8.70532
1486835,1531921245424,4.92248,-0.416591,-8.58082
1486836,1531921245444,5.0805,-0.229843,-8.62392
1486837,1531921245464,5.28161,-0.201113,-8.55688
1486838,1531921245484,6.08606,-1.33596,-8.72926
1486839,1531921245504,4.7501,-0.407014,-8.88728
1486840,1531921245522,4.64954,-0.35913,-8.83939
1486841,1531921245544,4.79319,-0.287304,-8.65743
1486842,1531921245564,4.76925,-0.244209,-8.69095
1486843,1531921245584,5.23372,-0.47884,-8.76278
1486844,1531921245604,4.88417,-0.593762,-8.91601
1486845,1531921245624,5.02304,-0.248997,-8.51857
1486846,1531921245644,4.86981,-0.196325,-8.39407
1486847,1531921245665,5.10444,-0.3304,-8.46111
1486848,1531921245685,5.07092,-0.445322,-8.69095
1486849,1531921245705,5.17626,-0.512359,-8.30788
1486850,1531921245725,5.01825,-0.742202,-8.40844
1486851,1531921245745,5.80354,-1.31681,-8.59997
1486852,1531921245765,4.86981,-0.474052,-8.82503
1486853,1531921245785,5.28161,-0.584185,-8.11634
