id,attr_time,attr_x,attr_y,attr_z
9627,1531729496006,5.10923,-0.521936,-7.31189
9628,1531729496023,3.99353,0.229843,-6.83305
9629,1531729496043,3.56736,0.263362,-8.59518
9630,1531729496064,5.74608,0.497994,-9.75877
9631,1531729496084,3.74932,0.957681,-8.84897
9632,1531729496107,2.21224,0.708684,-7.69496
9633,1531729496127,4.04141,-2.34632,-9.35654
9634,1531729496148,5.87058,0.588974,-9.46189
9635,1531729496168,4.90332,-0.90022,-7.64708
9636,1531729496186,5.03261,0.42138,-8.70053
9637,1531729496205,3.84988,-1.33596,-8.02058
9638,1531729496228,5.14274,1.54665,-9.36612
9639,1531729496246,3.81636,0.517148,-7.68539
9640,1531729496266,6.94318,-0.0957681,-11.4874
9641,1531729496286,5.11401,4.53941,-9.83538
9642,1531729496309,4.98952,1.34075,-9.2081
9643,1531729496329,4.63517,0.531513,-8.43717
9644,1531729496349,4.15633,-0.699107,-9.19373
9645,1531729496369,5.54497,-0.215478,-7.65666
9646,1531729496388,4.26647,-1.1971,-8.19775
9647,1531729496409,4.01268,-1.69509,-8.7963
9648,1531729496429,5.31034,-0.545878,-7.49385
9649,1531729496449,4.67348,0.502782,-9.46667
9650,1531729496469,3.45244,0.047884,-8.78193
9651,1531729496488,4.73094,0.306458,-8.10198
9652,1531729496508,5.12359,4.11324,-9.05008
9653,1531729496525,2.3942,1.96803,-7.9296
9654,1531729496545,6.71813,-1.30245,-9.71567
9655,1531729496565,5.46357,0.316035,-8.71011
9656,1531729496585,5.55455,1.54187,-7.8865
9657,1531729496606,5.11401,0.287304,-7.26401
9658,1531729496626,4.74052,0.282516,-7.90565
9659,1531729496649,4.707,0.948104,-8.59997
9660,1531729496670,4.87459,-0.196325,-8.55209
9661,1531729496690,4.707,0.0143652,-8.05888
9662,1531729496710,4.48673,0.0383072,-7.71891
9663,1531729496730,5.85622,0.857124,-7.78594
9664,1531729496750,5.51145,0.258574,-8.50899
9665,1531729496770,4.82192,1.04866,-8.63828
9666,1531729496790,6.43561,0.292093,-13.0005
9667,1531729496810,3.82115,1.98719,-8.83939
9668,1531729496830,4.37181,-1.87227,-7.21134
9669,1531729496850,2.82995,-4.47237,-6.63673
9670,1531729496870,5.31992,-2.37505,-6.42604
9671,1531729496890,5.68384,0.814029,-7.79552
9672,1531729496910,4.56814,0.818817,-8.8346
9673,1531729496929,3.68707,1.78607,-8.93995
9674,1531729496950,6.54575,1.27372,-10.6877
9675,1531729496970,5.23851,1.53708,-11.7651
9676,1531729496988,6.20577,0.0670377,-9.15064
9677,1531729497007,5.02782,0.723049,-8.39407
9678,1531729497026,4.51546,-0.335188,-8.25042
9679,1531729497046,3.99353,-1.61848,-9.0405
9680,1531729497066,4.4197,0.560243,-7.77637
9681,1531729497089,4.68785,0.909797,-7.9296
9682,1531729497111,5.25767,1.15879,-7.83383
