,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,289,Accelerometer,-1.4964218,2.2745612,10.764660000000001,1567746933589
1,289,Accelerometer,-1.4964218,2.2745612,10.764660000000001,1567746933591
2,289,Accelerometer,-1.4964218,2.2745612,10.764660000000001,1567746933594
3,289,Accelerometer,-1.4964218,2.2745612,10.764660000000001,1567746933596
4,289,Accelerometer,-1.5012103,1.3264283000000001,8.231517,1567746933597
5,289,Accelerometer,-1.4605076000000001,1.5514901,8.686428999999999,1567746933599
6,289,Accelerometer,-1.4772675,1.802889,9.225141,1567746933601
7,289,Accelerometer,-1.515576,1.9130256,9.500483000000001,1567746933603
8,289,Accelerometer,-1.489239,1.9489397000000002,9.57231,1567746933605
9,289,Accelerometer,-1.4293821000000002,1.9992193999999999,9.6585045,1567746933607
10,289,Accelerometer,-1.4509305000000001,1.9992193999999999,9.715967,1567746933609
11,289,Accelerometer,-1.4916332,1.9992193999999999,9.715967,1567746933612
12,289,Accelerometer,-1.5730386,2.0016138999999997,9.663293,1567746933614
13,289,Accelerometer,-1.5850098999999997,2.0064023,9.615408,1567746933615
14,289,Accelerometer,-1.5850098999999997,2.0183737,9.526819,1567746933617
15,289,Accelerometer,-1.489239,2.0327394,9.402317,1567746933619
16,289,Accelerometer,-1.4317763000000001,2.0327394,9.359220500000001,1567746933621
17,289,Accelerometer,-1.2426286,2.0351336,9.253872,1567746933623
18,289,Accelerometer,-1.1468576000000001,2.0710478,9.186832,1567746933625
19,289,Accelerometer,-0.9601042,2.0902019,9.067119,1567746933627
20,289,Accelerometer,-0.7781393,2.1309047000000003,8.971347999999999,1567746933629
21,289,Accelerometer,-0.70870537,2.1476645,8.93304,1567746933631
22,289,Accelerometer,-0.6201171999999999,2.1716073,8.865999,1567746933633
23,289,Accelerometer,-0.54350036,2.2123098,8.801354,1567746933635
24,289,Accelerometer,-0.505192,2.2099156000000004,8.767835,1567746933637
25,289,Accelerometer,-0.49800915,2.2410412,8.724737,1567746933639
26,289,Accelerometer,-0.4956149,2.3607549999999997,8.786988000000001,1567746933642
27,289,Accelerometer,-0.5506831999999999,2.482863,8.889942,1567746933644
28,289,Accelerometer,-0.65842557,2.6025767,8.964165,1567746933645
29,289,Accelerometer,-0.69194543,2.6025767,8.976136,1567746933647
30,289,Accelerometer,-0.7302538000000001,2.604971,8.945011000000001,1567746933649
31,289,Accelerometer,-0.8236305,2.6217308,9.004868,1567746933651
32,289,Accelerometer,-0.86912173,2.6217308,9.021627,1567746933654
33,289,Accelerometer,-0.9337671999999999,2.6552507999999997,9.062330000000001,1567746933656
34,289,Accelerometer,-0.9529214,2.6815877,9.12937,1567746933657
35,289,Accelerometer,-0.9313729,2.700742,9.141341,1567746933659
36,289,Accelerometer,-0.79250497,2.7294734,9.174861,1567746933661
37,289,Accelerometer,-0.67757976,2.7558103,9.179649000000001,1567746933663
38,289,Accelerometer,-0.43815228,2.7701759999999997,9.141341,1567746933665
39,289,Accelerometer,-0.24421602,2.7989072999999998,9.098245,1567746933667
40,289,Accelerometer,-0.13647367,2.80609,9.076694999999999,1567746933669
41,289,Accelerometer,-0.14365649,2.8013015,9.117398,1567746933671
42,289,Accelerometer,-0.16041641,2.7725701000000003,9.141341,1567746933674
43,289,Accelerometer,-0.16520496,2.753416,9.165284,1567746933676
44,289,Accelerometer,-0.11492519,2.719896,9.222747,1567746933677
45,289,Accelerometer,-0.031125572,2.6456738,9.234717999999999,1567746933679
46,289,Accelerometer,0.016759925,2.6241252,9.261055,1567746933681
47,289,Accelerometer,0.06464542,2.5714512000000003,9.289786,1567746933683
48,289,Accelerometer,0.062251142999999995,2.5546912999999996,9.316123,1567746933686
49,289,Accelerometer,0.05985687,2.5115943,9.380769,1567746933688
50,289,Accelerometer,0.05506832,2.4948344,9.457385,1567746933689
51,289,Accelerometer,0.071828246,2.4637089,9.464568,1567746933691
52,289,Accelerometer,0.045491222000000005,2.430189,9.462174000000001,1567746933693
53,289,Accelerometer,-0.19154198,2.5187771,9.344854,1567746933695
54,289,Accelerometer,-0.27773590000000004,2.5355369999999997,9.325700999999999,1567746933697
55,289,Accelerometer,-0.3519584,2.4421604,9.287392,1567746933700
56,289,Accelerometer,-0.38308397,2.3846977000000003,9.287392,1567746933702
57,289,Accelerometer,-0.4070267,2.2578009999999997,9.27542,1567746933704
58,289,Accelerometer,-0.35674694,2.1452703,9.273026,1567746933705
59,289,Accelerometer,-0.35674694,2.0973847,9.27542,1567746933707
60,289,Accelerometer,-0.36871833,2.0016138999999997,9.249083500000001,1567746933709
61,289,Accelerometer,-0.4764607,1.9441511999999999,9.205987,1567746933711
62,289,Accelerometer,-0.5865973000000001,1.9417567999999998,9.189227,1567746933714
63,289,Accelerometer,-0.8571504000000001,1.9680939,9.110215,1567746933716
64,289,Accelerometer,-0.9577099,2.0064023,9.076694999999999,1567746933717
65,289,Accelerometer,-1.1372806,2.011191,8.992896,1567746933719
66,289,Accelerometer,-1.2258687,2.0542877,8.923461999999999,1567746933721
67,289,Accelerometer,-1.2809371,2.0878077,8.880365,1567746933723
68,289,Accelerometer,-1.2833313,2.1740015,8.810931,1567746933725
69,289,Accelerometer,-1.2833313,2.2410412,8.786988000000001,1567746933727
70,289,Accelerometer,-1.2426286,2.310475,8.815719999999999,1567746933729
71,289,Accelerometer,-1.2282629999999999,2.3392065,8.837268,1567746933732
72,289,Accelerometer,-1.201926,2.3894862999999997,8.935433,1567746933734
73,289,Accelerometer,-1.185166,2.430189,8.985713,1567746933735
74,289,Accelerometer,-1.1444633,2.4948344,9.062330000000001,1567746933737
75,289,Accelerometer,-1.132492,2.52596,9.093455,1567746933739
76,289,Accelerometer,-1.0343267,2.545114,9.14613,1567746933741
77,289,Accelerometer,-0.8978530999999998,2.5068057,9.167678,1567746933744
