,Unnamed: 0,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,0,342,Accelerometer,1.3695252,4.4916596,8.296163,1568181403861
1,1,342,Accelerometer,1.3695252,4.4916596,8.296163,1568181403862
2,2,342,Accelerometer,1.3695252,4.4916596,8.296163,1568181403865
3,3,342,Accelerometer,1.3695252,4.4916596,8.296163,1568181403867
4,4,342,Accelerometer,1.3862851,3.806897,7.56112,1568181403869
5,5,342,Accelerometer,1.5323358999999999,4.000833,7.802942,1568181403871
6,6,342,Accelerometer,1.7957061999999997,4.285752,8.102226,1568181403873
7,7,342,Accelerometer,1.8268316999999998,4.336032,8.130958,1568181403874
8,8,342,Accelerometer,1.8723229,4.367157499999999,8.166871,1568181403876
9,9,342,Accelerometer,1.9178141,4.3767343,8.217151,1568181403878
10,10,342,Accelerometer,1.9321798,4.400677,8.265037,1568181403880
11,11,342,Accelerometer,1.9226026999999999,4.410254,8.277008,1568181403882
12,12,342,Accelerometer,1.9202085,4.410254,8.308133,1568181403885
13,13,342,Accelerometer,1.9130256,4.3887057,8.310528,1568181403887
14,14,342,Accelerometer,1.9010541,4.367157499999999,8.336864,1568181403888
15,15,342,Accelerometer,1.8819,4.3695517,8.377566999999999,1568181403890
16,16,342,Accelerometer,1.8555629,4.352792,8.382356,1568181403892
17,17,342,Accelerometer,1.8435916,4.3456087,8.444607000000001,1568181403895
18,18,342,Accelerometer,1.8172544999999998,4.338426,8.518829,1568181403897
19,19,342,Accelerometer,1.7957061999999997,4.336032,8.564321000000001,1568181403899
20,20,342,Accelerometer,1.7502148999999998,4.3216662,8.600235000000001,1568181403901
21,21,342,Accelerometer,1.7430321,4.3168774,8.621783,1568181403902
22,22,342,Accelerometer,1.6951466,4.333637,8.693612,1568181403904
23,23,342,Accelerometer,1.6664151999999999,4.312089,8.743892,1568181403906
24,24,342,Accelerometer,1.664021,4.3025117,8.775017,1568181403908
25,25,342,Accelerometer,1.673598,4.2570205,8.779805999999999,1568181403910
26,26,342,Accelerometer,1.7023293999999998,4.1851926,8.798960000000001,1568181403913
