,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,171,Gyroscope,-0.008561888,-0.004724432,0.018618563,1552181705565
1,171,Accelerometer,-3.0622776000000003,0.32562137,8.976136,1552181705586
2,171,Gyroscope,-0.008561888,-0.004724432,0.018618563,1552181705586
3,171,Accelerometer,-3.0622776000000003,0.32562137,8.976136,1552181705588
4,171,Gyroscope,-0.008561888,-0.004724432,0.018618563,1552181705588
5,171,Accelerometer,-3.0622776000000003,0.3519584,9.059936,1552181705590
6,171,Gyroscope,-0.017724866000000002,-0.0028918362,0.01373164,1552181705590
7,171,Accelerometer,-3.0431232,0.38787252,9.170073,1552181705592
8,171,Gyroscope,-0.008561888,-0.005335296999999999,0.015564236,1552181705592
9,171,Accelerometer,-3.050306,0.39505535,9.189227,1552181705594
10,171,Gyroscope,-0.0048966957,-0.005946162,0.017396832,1552181705594
11,171,Accelerometer,-3.0383348,0.39744959999999996,9.237112,1552181705597
12,171,Gyroscope,-0.015892271,-0.0035027012,0.0161751,1552181705596
13,171,Accelerometer,-3.0479119999999997,0.40223816,9.239507000000001,1552181705598
14,171,Gyroscope,-0.011005348500000001,-0.009611354,0.016785966,1552181705598
15,171,Accelerometer,-3.0431232,0.4070267,9.270632,1552181705600
16,171,Gyroscope,-0.011005348500000001,-0.0028918362,0.018618563,1552181705600
17,171,Accelerometer,-3.0431232,0.409421,9.294575,1552181705602
18,171,Gyroscope,-0.012227078999999998,-0.008389624,0.018618563,1552181705603
19,171,Accelerometer,-3.0527002999999997,0.4070267,9.318518,1552181705604
20,171,Gyroscope,-0.015892271,-0.0041135666,0.015564236,1552181705604
21,171,Accelerometer,-3.0407290000000002,0.39984390000000003,9.308941,1552181705606
22,171,Gyroscope,-0.01467054,-0.0035027012,0.017396832,1552181705606
23,171,Accelerometer,-3.0527002999999997,0.41181526,9.323306,1552181705608
24,171,Gyroscope,-0.0091727525,-0.004724432,0.016785966,1552181705608
25,171,Gyroscope,-0.0055075614,-0.0035027012,0.019229427,1552181705610
26,171,Accelerometer,-3.050306,0.41181526,9.318518,1552181705610
27,171,Gyroscope,-0.0055075614,-0.0035027012,0.017396832,1552181705612
28,171,Accelerometer,-3.0407290000000002,0.39026679999999997,9.335278,1552181705612
29,171,Gyroscope,-0.002453235,-0.0065570273,0.020451156,1552181705614
