,Unnamed: 0,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,0,437,Accelerometer,-1.6089526,2.264984,8.492493,1567455571530
1,1,437,Accelerometer,-1.6089526,2.264984,8.492493,1567455571532
2,2,437,Accelerometer,-1.6089526,2.264984,8.492493,1567455571534
3,3,437,Accelerometer,-2.1237217999999998,-2.5594797000000002,3.8092911,1567455571536
4,4,437,Accelerometer,-1.8866886000000003,-1.0582695,5.727105,1567455571538
5,5,437,Accelerometer,-1.5874043,0.5770202,7.8292785,1567455571540
6,6,437,Accelerometer,-1.4916332,1.3024855,8.406299,1567455571543
7,7,437,Accelerometer,-1.3479767,1.5059988000000002,9.059936,1567455571545
8,8,437,Accelerometer,-1.2713598999999998,1.7645805,9.364009,1567455571547
9,9,437,Accelerometer,-1.1899546,1.9034485,9.510059,1567455571548
10,10,437,Accelerometer,-1.1660118,1.9273912,9.545974000000001,1567455571550
11,11,437,Accelerometer,-1.1013663999999999,2.0016138999999997,9.565128,1567455571552
12,12,437,Accelerometer,-1.0917894,2.0231621,9.586677,1567455571554
13,13,437,Accelerometer,-1.0319325000000001,2.0758362,9.603436,1567455571556
14,14,437,Accelerometer,-1.0295382,2.0973847,9.457385,1567455571559
15,15,437,Accelerometer,-1.036721,2.0949904999999998,9.483723,1567455571561
16,16,437,Accelerometer,-1.0558752,2.1141446,9.486116,1567455571563
17,17,437,Accelerometer,-1.0678465,2.1069617000000003,9.469357,1567455571564
18,18,437,Accelerometer,-1.1133378,2.0949904999999998,9.397528999999999,1567455571566
19,19,437,Accelerometer,-1.1516461,2.0878077,9.318518,1567455571568
20,20,437,Accelerometer,-1.1827718,2.0686533,9.265842999999998,1567455571570
21,21,437,Accelerometer,-1.2354459,2.0399222,9.165284,1567455571572
22,22,437,Accelerometer,-1.2833313,2.0040080000000002,9.043175999999999,1567455571575
23,23,437,Accelerometer,-1.3000913,1.9920366000000003,8.988108,1567455571577
24,24,437,Accelerometer,-1.3072741,1.9800651999999999,8.909097000000001,1567455571579
25,25,437,Accelerometer,-1.333611,1.9513340000000001,8.873182,1567455571581
26,26,437,Accelerometer,-1.359948,1.924997,8.844451,1567455571582
27,27,437,Accelerometer,-1.3910737,1.9178141,8.846846000000001,1567455571584
28,28,437,Accelerometer,-1.3862851,1.9058428,8.854028999999999,1567455571586
29,29,437,Accelerometer,-1.3958621999999998,1.8938714,8.861211,1567455571588
30,30,437,Accelerometer,-1.3862851,1.9034485,8.897125,1567455571591
31,31,437,Accelerometer,-1.4006507,1.9273912,8.92825,1567455571593
32,32,437,Accelerometer,-1.3791022,1.9441511999999999,8.995291,1567455571595
33,33,437,Accelerometer,-1.3886794,1.9944308999999998,9.064724,1567455571597
34,34,437,Accelerometer,-1.3647367,1.9920366000000003,9.091061999999999,1567455571598
35,35,437,Accelerometer,-1.3791022,1.977671,9.103033,1567455571600
36,36,437,Accelerometer,-1.3479767,1.9848539,9.136553,1567455571602
37,37,437,Accelerometer,-1.3216397,1.9992193999999999,9.150917999999999,1567455571604
38,38,437,Accelerometer,-1.3719195,2.0064023,9.100638,1567455571606
39,39,437,Accelerometer,-1.4293821000000002,2.0064023,9.059936,1567455571609
40,40,437,Accelerometer,-1.472479,2.011191,9.035994,1567455571611
41,41,437,Accelerometer,-1.5610671999999999,2.0423164000000003,8.976136,1567455571613
42,42,437,Accelerometer,-1.5802213999999999,2.0399222,8.966559,1567455571614
43,43,437,Accelerometer,-1.6233183,2.0590763,8.947405,1567455571616
44,44,437,Accelerometer,-1.6233183,2.0710478,8.921068,1567455571618
45,45,437,Accelerometer,-1.6041641000000002,2.0902019,8.904308,1567455571620
46,46,437,Accelerometer,-1.5754328000000002,2.1141446,8.868394,1567455571622
47,47,437,Accelerometer,-1.5610671999999999,2.1141446,8.856422,1567455571625
48,48,437,Accelerometer,-1.5012103,2.1189332000000003,8.849239,1567455571627
49,49,437,Accelerometer,-1.4413534,2.1285102000000005,8.861211,1567455571629
50,50,437,Accelerometer,-1.3982565,2.1285102000000005,8.849239,1567455571631
51,51,437,Accelerometer,-1.3431882,2.1189332000000003,8.858817,1567455571632
52,52,437,Accelerometer,-1.2426286,2.126116,8.865999,1567455571634
53,53,437,Accelerometer,-1.1516461,2.1285102000000005,8.865999,1567455571637
54,54,437,Accelerometer,-0.9864412,2.1476645,8.92825,1567455571639
55,55,437,Accelerometer,-0.9289786,2.1309047000000003,8.9186735,1567455571641
56,56,437,Accelerometer,-0.91461295,2.0902019,8.92825,1567455571643
57,57,437,Accelerometer,-0.9313729,2.020768,8.945011000000001,1567455571644
58,58,437,Accelerometer,-0.90982443,1.9704881999999997,8.956982,1567455571646
59,59,437,Accelerometer,-0.8332075999999999,1.9273912,9.052753,1567455571648
60,60,437,Accelerometer,-0.679974,1.8842942999999999,9.182044,1567455571650
61,61,437,Accelerometer,-0.6081458000000001,1.8555629,9.28021,1567455571653
62,62,437,Accelerometer,-0.42139238,1.7885233,9.447808,1567455571655
63,63,437,Accelerometer,-0.31843856,1.7621863000000002,9.529214,1567455571657
