,Unnamed: 0,statusId,sensorName,valueX,valueY,valueZ,timestamp
0,0,238,Gyroscope,0.05056315,-0.009027977,0.0017159204,1553832921985
1,1,238,Gyroscope,0.057893533,-0.0071953814,-0.00011667526000000002,1553832921987
2,2,238,Gyroscope,0.06216959,-0.0065845167,-0.0013384057999999998,1553832921988
3,3,238,Gyroscope,0.067056514,-0.012693168999999999,-0.006836193000000001,1553832921991
4,4,238,Gyroscope,0.07133257,-0.010860573,-0.009279653,1553832921993
5,5,238,Gyroscope,0.068889104,-0.0041410555,-0.008057923,1553832921995
6,6,238,Gyroscope,0.07377603,-0.010249708,0.0053811119999999995,1553832921997
7,7,238,Gyroscope,0.061558722999999996,-0.010860573,0.0041593815999999995,1553832921999
8,8,238,Gyroscope,0.057893533,-0.013304034,0.0035485162,1553832922001
9,9,238,Gyroscope,0.047508825,-0.009638842,-0.0031710013000000002,1553832922003
10,10,238,Gyroscope,0.045676228,-0.010860573,-0.0025601364000000003,1553832922005
11,11,238,Gyroscope,0.031015461,-0.0059736515000000006,-0.008668789,1553832922007
12,12,238,Gyroscope,0.018798158,-0.009027977,-0.0074470583,1553832922009
13,13,238,Gyroscope,0.012689503999999999,-0.009027977,-0.004392732,1553832922011
14,14,238,Gyroscope,-0.0007495316,-0.012693168999999999,0.0053811119999999995,1553832922013
15,15,238,Gyroscope,-0.012355971,-0.010860573,0.0066028423999999995,1553832922015
16,16,238,Gyroscope,-0.017853756999999998,-0.012082303999999999,0.0072137075,1553832922017
17,17,238,Gyroscope,-0.031903658,-0.0071953814,0.002937651,1553832922019
18,18,238,Gyroscope,-0.03740145,-0.010249708,0.0041593815999999995,1553832922021
19,19,238,Gyroscope,-0.048397023,-0.014525765,0.0041593815999999995,1553832922023
20,20,238,Gyroscope,-0.055727407,-0.010860573,0.008435438,1553832922025
21,21,238,Gyroscope,-0.056949135,-0.009027977,0.0072137075,1553832922027
22,22,238,Gyroscope,-0.066722974,-0.0059736515000000006,0.010268034,1553832922029
23,23,238,Gyroscope,-0.066722974,-0.011471438,0.01332236,1553832922031
24,24,238,Gyroscope,-0.06916644400000001,-0.012693168999999999,0.011489764,1553832922033
25,25,238,Gyroscope,-0.06733385,-0.011471438,0.012711493999999999,1553832922035
26,26,238,Gyroscope,-0.06550125,-0.0029193251,0.0017159204,1553832922037
27,27,238,Gyroscope,-0.062446922,-0.0065845167,0.002937651,1553832922039
28,28,238,Gyroscope,-0.057559997,-0.011471438,-0.0013384057999999998,1553832922041
29,29,238,Gyroscope,-0.057559997,-0.010860573,-0.00011667526000000002,1553832922043
30,30,238,Gyroscope,-0.048397023,-0.012693168999999999,-0.0025601364000000003,1553832922045
31,31,238,Gyroscope,-0.035568852000000005,-0.012082303999999999,0.008435438,1553832922048
32,32,238,Gyroscope,-0.034347117,-0.010860573,0.0053811119999999995,1553832922049
33,33,238,Gyroscope,-0.023351545,-0.014525765,0.0017159204,1553832922051
34,34,238,Gyroscope,-0.012966837,-0.015747495,-0.0037818667,1553832922053
35,35,238,Gyroscope,-0.006247319,-0.01513663,-0.0074470583,1553832922055
36,36,238,Gyroscope,0.005969986,-0.018190956,-0.008057923,1553832922057
37,37,238,Gyroscope,0.013300369499999999,-0.015747495,-0.008057923,1553832922059
38,38,238,Gyroscope,0.01818729,-0.017580092,-0.0062253275,1553832922061
39,39,238,Gyroscope,0.024906809,-0.01635836,-0.0025601364000000003,1553832922063
40,40,238,Gyroscope,0.028572000000000004,-0.013914900000000001,-0.005003597,1553832922065
41,41,238,Gyroscope,0.04017844,-0.012082303999999999,-0.006836193000000001,1553832922067
42,42,238,Gyroscope,0.034680653,-0.01513663,-0.0129448455,1553832922069
43,43,238,Gyroscope,0.038345844,-0.015747495,-0.019664364,1553832922071
44,44,238,Gyroscope,0.039567575,-0.015747495,-0.017220901,1553832922073
45,45,238,Gyroscope,0.032848056,-0.011471438,-0.020886093,1553832922075
46,46,238,Gyroscope,0.037124116,-0.015747495,-0.015999172,1553832922078
47,47,238,Gyroscope,0.02735027,-0.015747495,-0.014777441,1553832922079
48,48,238,Gyroscope,0.024295945,-0.01635836,-0.015999172,1553832922081
49,49,238,Gyroscope,0.023074213,-0.021856148,-0.011112249,1553832922083
50,50,238,Gyroscope,0.013911234,-0.021245284,-0.015388306000000001,1553832922085
51,51,238,Gyroscope,0.007802582,-0.01513663,-0.018442633,1553832922087
52,52,238,Gyroscope,0.004748256,-0.01635836,-0.014777441,1553832922089
53,53,238,Gyroscope,-0.008079915,-0.018801821,-0.015388306000000001,1553832922091
54,54,238,Gyroscope,-0.012966837,-0.015747495,-0.014777441,1553832922093
55,55,238,Gyroscope,-0.017242893999999998,-0.013914900000000001,-0.013555711000000002,1553832922095
56,56,238,Gyroscope,-0.02151895,-0.014525765,-0.011112249,1553832922097
57,57,238,Gyroscope,-0.030071065,-0.012693168999999999,-0.010501385,1553832922099
58,58,238,Gyroscope,-0.035568852000000005,-0.015747495,-0.013555711000000002,1553832922101
59,59,238,Gyroscope,-0.04106664,-0.013914900000000001,-0.017831769,1553832922104
