id,attr_time,attr_lat,attr_lng
97564,1532796833000,48.8378,2.36092
97565,1532796834000,48.8378,2.36092
97566,1532796835000,48.8378,2.36092
97567,1532796836000,48.8378,2.36092
97568,1532796837000,48.8378,2.36092
97569,1532796838000,48.8378,2.36092
97570,1532796839000,48.8378,2.36092
97571,1532796840000,48.8378,2.36092
97572,1532796841000,48.8378,2.36092
97573,1532796842000,48.8378,2.36092
97574,1532796843000,48.8378,2.36092
97575,1532796844000,48.8378,2.36092
97576,1532796845000,48.8378,2.36092
97577,1532796846000,48.8378,2.36092
97578,1532796847000,48.8378,2.36092
97579,1532796848000,48.8378,2.36092
97580,1532796849000,48.8378,2.36092
97581,1532796850000,48.8378,2.36092
97582,1532796851000,48.8378,2.36092
97583,1532796852000,48.8378,2.36092
97584,1532796853000,48.8378,2.36092
97585,1532796854000,48.8378,2.36092
97586,1532796855000,48.8378,2.36092
97587,1532796856000,48.8378,2.36092
97588,1532796857000,48.8378,2.36092
97589,1532796858000,48.8378,2.36092
97590,1532796859000,48.8378,2.36092
97591,1532796860000,48.8378,2.36092
97592,1532796861000,48.8378,2.36092
97593,1532796862000,48.8378,2.36092
97594,1532796863000,48.8378,2.36092
97595,1532796864000,48.8378,2.36092
97596,1532796865000,48.8378,2.36092
97597,1532796866000,48.8378,2.36092
97598,1532796867000,48.8378,2.36092
97599,1532796868000,48.8378,2.36092
97600,1532796869000,48.8378,2.36092
97601,1532796870000,48.8378,2.36092
97602,1532796871000,48.8378,2.36092
97603,1532796872000,48.8378,2.36092
97604,1532796873000,48.8378,2.36092
97605,1532796874000,48.8378,2.36092
97606,1532796875000,48.8378,2.36092
97607,1532796876000,48.8378,2.36092
97608,1532796877000,48.8378,2.36092
97609,1532796878000,48.8378,2.36092
97610,1532796879000,48.8378,2.36092
97611,1532796880000,48.8378,2.36092
97612,1532796881000,48.8378,2.36092
97613,1532796882000,48.8378,2.36092
97614,1532796883000,48.8378,2.36092
97615,1532796884000,48.8378,2.36092
97616,1532796885000,48.8378,2.36092
97617,1532796886000,48.8378,2.36092
97618,1532796887000,48.8378,2.36092
97619,1532796888000,48.8378,2.36092
97620,1532796889000,48.8378,2.36092
97621,1532796890000,48.8378,2.36092
97622,1532796891000,48.8378,2.36092
97623,1532796892000,48.8378,2.36092
97624,1532796893000,48.8378,2.36092
97625,1532796894000,48.8378,2.36092
97626,1532796895000,48.8378,2.36092
97627,1532796896000,48.8378,2.36092
97628,1532796897000,48.8378,2.36092
97629,1532796898000,48.8378,2.36092
97630,1532796899000,48.8378,2.36092
97631,1532796900000,48.8378,2.36092
97632,1532796901000,48.8378,2.36092
97633,1532796902000,48.8378,2.36092
97634,1532796903000,48.8378,2.36092
97635,1532796904000,48.8378,2.36092
97636,1532796905000,48.8378,2.36092
97637,1532796906000,48.8378,2.36092
97638,1532796907000,48.8378,2.36092
97639,1532796908000,48.8378,2.36092
97640,1532796909000,48.8378,2.36092
97641,1532796910000,48.8378,2.36092
97642,1532796911000,48.8378,2.36092
97643,1532796912000,48.8378,2.36092
97644,1532796913000,48.8378,2.36092
97645,1532796914000,48.8378,2.36092
97646,1532796915000,48.8378,2.36092
97647,1532796916000,48.8378,2.36092
97648,1532796917000,48.8378,2.36092
97649,1532796918000,48.8378,2.36092
97650,1532796919000,48.8378,2.36092
97651,1532796920000,48.8378,2.36092
97652,1532796921000,48.8378,2.36092
97653,1532796922000,48.8378,2.36092
97654,1532796923000,48.8378,2.36092
97655,1532796924000,48.8378,2.36092
97656,1532796925000,48.8378,2.36092
97657,1532796926000,48.8378,2.36092
97658,1532796927000,48.8378,2.36092
97659,1532796928000,48.8378,2.36092
97660,1532796929000,48.8378,2.36092
97661,1532796930000,48.8378,2.36092
97662,1532796931000,48.8378,2.36092
97663,1532796932000,48.8378,2.36092
97664,1532796933000,48.8378,2.36092
97665,1532796934000,48.8378,2.36092
97666,1532796935000,48.8378,2.36092
97667,1532796936000,48.8378,2.36092
97668,1532796937000,48.8378,2.36092
97669,1532796938000,48.8378,2.36092
97670,1532796939000,48.8378,2.36092
97671,1532796940000,48.8378,2.36092
97672,1532796941000,48.8378,2.36092
97673,1532796942000,48.8378,2.36092
97674,1532796943000,48.8378,2.36092
97675,1532796944000,48.8378,2.36092
97676,1532796945000,48.8378,2.36092
97677,1532796946000,48.8378,2.36092
97678,1532796947000,48.8378,2.36092
97679,1532796948000,48.8378,2.36092
97680,1532796949000,48.8378,2.36092
97681,1532796950000,48.8378,2.36092
97682,1532796951000,48.8378,2.36092
97683,1532796952000,48.8378,2.36092
97684,1532796953000,48.8378,2.36092
97685,1532796954000,48.8378,2.36092
97686,1532796955000,48.8378,2.36092
97687,1532796956000,48.8378,2.36092
97688,1532796957000,48.8378,2.36092
97689,1532796958000,48.8378,2.36092
97690,1532796959000,48.8378,2.36092
97691,1532796960000,48.8378,2.36092
97692,1532796961000,48.8378,2.36092
97693,1532796962000,48.8378,2.36092
97694,1532796963000,48.8378,2.36092
97695,1532796964000,48.8378,2.36092
97696,1532796965000,48.8378,2.36092
97697,1532796966000,48.8378,2.36092
97698,1532796967000,48.8378,2.36092
97699,1532796968000,48.8378,2.36092
97700,1532796969000,48.8378,2.36092
97701,1532796970000,48.8378,2.36092
97702,1532796971000,48.8378,2.36092
97703,1532796972000,48.8378,2.36092
97704,1532796973000,48.8378,2.36092
97705,1532796974000,48.8378,2.36092
97706,1532796975000,48.8378,2.36092
97707,1532796976000,48.8378,2.36092
97708,1532796977000,48.8378,2.36092
97709,1532796978000,48.8378,2.36092
97710,1532796979000,48.8378,2.36092
97711,1532796980000,48.8378,2.36092
97712,1532796981000,48.8378,2.36092
97713,1532796982000,48.8378,2.36092
97714,1532796983000,48.8378,2.36092
97715,1532796984000,48.8378,2.36092
97716,1532796985000,48.8378,2.36092
97717,1532796986000,48.8378,2.36092
97718,1532796987000,48.8378,2.36092
97719,1532796988000,48.8378,2.36092
97720,1532796989000,48.8378,2.36092
97721,1532796990000,48.8378,2.36092
97722,1532796991000,48.8378,2.36092
97723,1532796992000,48.8378,2.36092
97724,1532796993000,48.8378,2.36092
97725,1532796994000,48.8378,2.36092
97726,1532796995000,48.8378,2.36092
97727,1532796996000,48.8378,2.36092
97728,1532796997000,48.8378,2.36092
97729,1532796998000,48.8378,2.36092
97730,1532796999000,48.8378,2.36092
97731,1532797000000,48.8378,2.36092
97732,1532797001000,48.8378,2.36092
97733,1532797002000,48.8378,2.36092
97734,1532797003000,48.8378,2.36092
97735,1532797004000,48.8378,2.36092
97736,1532797005000,48.8378,2.36092
97737,1532797006000,48.8378,2.36092
97738,1532797007000,48.8378,2.36092
97739,1532797008000,48.8378,2.36092
97740,1532797009000,48.8378,2.36092
97741,1532797010000,48.8378,2.36092
97742,1532797011000,48.8378,2.36092
97743,1532797012000,48.8378,2.36092
97744,1532797013000,48.8378,2.36092
97745,1532797014000,48.8378,2.36092
97746,1532797015000,48.8378,2.36092
97747,1532797016000,48.8378,2.36092
97748,1532797017000,48.8378,2.36092
97749,1532797018000,48.8378,2.36092
97750,1532797019000,48.8378,2.36092
97751,1532797020000,48.8378,2.36092
97752,1532797021000,48.8378,2.36092
97753,1532797022000,48.8378,2.36092
97754,1532797023000,48.8378,2.36092
97755,1532797024000,48.8378,2.36092
97756,1532797025000,48.8378,2.36092
97757,1532797026000,48.8378,2.36092
97758,1532797027000,48.8378,2.36092
97759,1532797028000,48.8378,2.36092
97760,1532797029000,48.8378,2.36092
97761,1532797030000,48.8378,2.36092
97762,1532797031000,48.8378,2.36092
97763,1532797032000,48.8378,2.36092
97764,1532797033000,48.8378,2.36092
97765,1532797034000,48.8378,2.36092
97766,1532797035000,48.8378,2.36092
97767,1532797036000,48.8378,2.36092
97768,1532797037000,48.8378,2.36092
97769,1532797038000,48.8378,2.36092
97770,1532797039000,48.8378,2.36092
97771,1532797040000,48.8378,2.36092
97772,1532797041000,48.8378,2.36092
97773,1532797042000,48.8378,2.36092
97774,1532797043000,48.8378,2.36092
97775,1532797044000,48.8378,2.36092
97776,1532797045000,48.8378,2.36092
97777,1532797046000,48.8378,2.36092
97778,1532797047000,48.8378,2.36092
97779,1532797048000,48.8378,2.36092
97780,1532797049000,48.8378,2.36092
97781,1532797050000,48.8378,2.36092
97782,1532797051000,48.8378,2.36092
97783,1532797052000,48.8378,2.36092
97784,1532797053000,48.8378,2.36092
97785,1532797054000,48.8378,2.36092
97786,1532797055000,48.8378,2.36092
97787,1532797056000,48.8378,2.36092
97788,1532797057000,48.8378,2.36092
97789,1532797058000,48.8378,2.36092
97790,1532797059000,48.8378,2.36092
97791,1532797060000,48.8378,2.36092
97792,1532797061000,48.8378,2.36092
97793,1532797062000,48.8378,2.36092
97794,1532797063000,48.8378,2.36092
97795,1532797064000,48.8378,2.36092
97796,1532797065000,48.8378,2.36092
97797,1532797066000,48.8378,2.36092
97798,1532797067000,48.8378,2.36092
97799,1532797068000,48.8378,2.36092
97800,1532797069000,48.8378,2.36092
97801,1532797070000,48.8378,2.36092
97802,1532797071000,48.8378,2.36092
97803,1532797072000,48.8378,2.36092
97804,1532797073000,48.8378,2.36092
97805,1532797074000,48.8378,2.36092
97806,1532797075000,48.8378,2.36092
97807,1532797076000,48.8378,2.36092
97808,1532797077000,48.8378,2.36092
97809,1532797078000,48.8378,2.36092
97810,1532797079000,48.8378,2.36092
97811,1532797080000,48.8378,2.36092
97812,1532797081000,48.8378,2.36092
97813,1532797082000,48.8378,2.36092
97814,1532797083000,48.8378,2.36092
97815,1532797084000,48.8378,2.36092
97816,1532797085000,48.8378,2.36092
97817,1532797086000,48.8378,2.36092
97818,1532797087000,48.8378,2.36092
