id,attr_time,attr_lat,attr_lng
25887,1531921245000,51.0716,13.7469
25888,1531921246000,51.0716,13.7468
25889,1531921247000,51.0717,13.7468
25890,1531921248000,51.0718,13.7468
25891,1531921249000,51.0719,13.7467
25892,1531921250000,51.0719,13.7467
25893,1531921251000,51.072,13.7467
25894,1531921252000,51.072,13.7466
25895,1531921253000,51.0721,13.7466
25896,1531921254000,51.0721,13.7466
25897,1531921255000,51.0721,13.7465
25898,1531921256000,51.0721,13.7465
25899,1531921257000,51.0722,13.7465
25900,1531921258000,51.0722,13.7465
25901,1531921259000,51.0722,13.7465
25902,1531921260000,51.0722,13.7465
25903,1531921261000,51.0722,13.7465
25904,1531921262000,51.0722,13.7465
25905,1531921263000,51.0722,13.7465
25906,1531921264000,51.0722,13.7465
25907,1531921265000,51.0722,13.7465
25908,1531921266000,51.0722,13.7465
25909,1531921267000,51.0722,13.7465
25910,1531921268000,51.0722,13.7464
25911,1531921269000,51.0722,13.7464
25912,1531921270000,51.0722,13.7464
25913,1531921271000,51.0722,13.7464
25914,1531921272000,51.0722,13.7464
25915,1531921273000,51.0722,13.7464
25916,1531921274000,51.0722,13.7464
25917,1531921275000,51.0722,13.7464
25918,1531921276000,51.0722,13.7464
25919,1531921277000,51.0722,13.7464
25920,1531921278000,51.0722,13.7464
25921,1531921279000,51.0722,13.7464
25922,1531921280000,51.0722,13.7464
25923,1531921281000,51.0722,13.7465
25924,1531921282000,51.0722,13.7465
25925,1531921283000,51.0722,13.7465
25926,1531921284000,51.0722,13.7465
25927,1531921285000,51.0722,13.7465
25928,1531921286000,51.0722,13.7465
25929,1531921287000,51.0722,13.7465
25930,1531921288000,51.0722,13.7465
25931,1531921289000,51.0723,13.7465
25932,1531921290000,51.0723,13.7465
25933,1531921291000,51.0723,13.7465
25934,1531921292000,51.0722,13.7465
25935,1531921293000,51.0722,13.7465
25936,1531921294000,51.0722,13.7465
25937,1531921295000,51.0722,13.7465
25938,1531921296000,51.0722,13.7465
25939,1531921297000,51.0722,13.7465
25940,1531921298000,51.0722,13.7465
25941,1531921299000,51.0722,13.7465
25942,1531921300000,51.0722,13.7465
25943,1531921301000,51.0722,13.7465
25944,1531921302000,51.0722,13.7465
25945,1531921303000,51.0722,13.7465
25946,1531921304000,51.0722,13.7465
25947,1531921305000,51.0722,13.7465
25948,1531921306000,51.0722,13.7465
25949,1531921307000,51.0722,13.7465
25950,1531921308000,51.0722,13.7465
25951,1531921309000,51.0723,13.7465
25952,1531921310000,51.0723,13.7465
25953,1531921311000,51.0723,13.7465
25954,1531921312000,51.0723,13.7465
25955,1531921313000,51.0723,13.7465
25956,1531921314000,51.0723,13.7465
25957,1531921315000,51.0723,13.7465
25958,1531921316000,51.0723,13.7465
25959,1531921317000,51.0723,13.7465
25960,1531921318000,51.0723,13.7465
25961,1531921319000,51.0723,13.7465
25962,1531921320000,51.0723,13.7465
25963,1531921321000,51.0723,13.7465
25964,1531921322000,51.0723,13.7465
25965,1531921323000,51.0723,13.7465
25966,1531921324000,51.0723,13.7464
25967,1531921325000,51.0723,13.7464
25968,1531921326000,51.0723,13.7464
25969,1531921327000,51.0723,13.7464
25970,1531921328000,51.0724,13.7464
25971,1531921329000,51.0724,13.7464
25972,1531921330000,51.0724,13.7464
25973,1531921331000,51.0724,13.7464
25974,1531921332000,51.0724,13.7464
25975,1531921333000,51.0724,13.7464
25976,1531921334000,51.0724,13.7464
25977,1531921335000,51.0724,13.7464
25978,1531921336000,51.0724,13.7464
25979,1531921337000,51.0724,13.7464
25980,1531921338000,51.0724,13.7464
25981,1531921339000,51.0724,13.7464
25982,1531921340000,51.0724,13.7464
25983,1531921341000,51.0724,13.7464
25984,1531921342000,51.0724,13.7464
25985,1531921343000,51.0724,13.7464
